source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-21,2026-03-21 08:41:00+00:00,-159.963,159.963,70582.1,153.083,-198.269,155.485,False,False,2026-03-21 08:41:00,70575.9,70599.0,70575.8,70582.1,206.039,544,23.038,183.001,70595.7,87298.6,-6.94e-06,0.0,0.0,0
2026-03-21,2026-03-21 11:12:00+00:00,-155.709,155.709,70536.3,189.089,-198.269,155.485,False,False,2026-03-21 11:12:00,70550.0,70567.0,70527.8,70536.3,237.823,895,41.057,196.766,70551.32,87457.91,1.723e-05,0.0,0.0,0
2026-03-21,2026-03-21 15:19:00+00:00,-236.168,236.168,70455.9,546.0930000000001,-389.324,155.485,False,False,2026-03-21 15:19:00,70518.0,70518.1,70420.0,70455.9,458.4,3915,111.116,347.284,70462.56,87208.93,9.56e-06,0.0,0.159,0
2026-03-21,2026-03-21 16:29:00+00:00,-326.77200000000005,326.77200000000005,70363.2,546.0930000000001,-389.324,155.485,False,False,2026-03-21 16:29:00,70491.4,70497.7,70261.8,70363.2,768.408,4671,220.818,547.59,70355.86,87296.66,1.496e-05,0.0,0.038,0
2026-03-21,2026-03-21 23:48:00+00:00,-444.09999999999997,444.09999999999997,69778.4,58.751000000000005,-567.1210000000001,155.485,False,False,2026-03-21 23:48:00,69892.1,69892.2,69678.9,69778.4,1193.7,8091,374.8,818.9,69763.75,86626.35,2.468e-05,0.0,4.236,0
2026-03-21,2026-03-21 23:49:00+00:00,-349.656,349.656,69633.2,58.751000000000005,-567.1210000000001,155.485,False,False,2026-03-21 23:49:00,69778.3,69785.8,69600.0,69633.2,845.814,5677,248.079,597.735,69670.11,86723.9,2.375e-05,0.0,0.129,0
2026-03-21,2026-03-21 23:50:00+00:00,-162.819,162.819,69534.2,58.751000000000005,-567.1210000000001,155.485,False,False,2026-03-21 23:50:00,69633.1,69647.2,69534.2,69534.2,504.331,3472,170.756,333.575,69576.41,86802.4,2.196e-05,0.0,1.867,0
2026-03-21,2026-03-21 23:52:00+00:00,-351.797,351.797,69329.9,58.751000000000005,-567.1210000000001,155.485,False,False,2026-03-21 23:52:00,69619.8,69619.8,69329.9,69329.9,1119.731,7687,383.967,735.764,69450.25,86766.61,2.075e-05,0.0,6.024,0
2026-03-21,2026-03-21 23:57:00+00:00,-323.26800000000003,323.26800000000003,68846.7,58.751000000000005,-995.9830000000002,155.485,False,False,2026-03-21 23:57:00,69023.5,69058.3,68777.0,68846.7,1141.776,10157,409.254,732.522,68885.24,86669.14,1.259e-05,0.4,7.026,0
2026-03-21,2026-03-21 23:58:00+00:00,-768.6199999999999,768.6199999999999,68580.1,58.751000000000005,-995.9830000000002,155.485,False,False,2026-03-21 23:58:00,68846.6,68900.0,68511.3,68580.1,2247.81,18486,739.595,1508.215,68658.57,86644.8,1.259e-05,0.0,7.988,0
