target,family,feature,provenance,group1,group2,n_group1,n_group2,group1_count,group1_missing,group1_mean,group1_median,group1_min,group1_q1,group1_q3,group1_max,group1_std,group2_count,group2_missing,group2_mean,group2_median,group2_min,group2_q1,group2_q3,group2_max,group2_std,median_difference_group2_minus_group1,hedges_g,rank_biserial_group2_vs_group1,iqr_overlap_ratio,range_overlap_ratio
A,EXECUTION_GEOMETRY,actual_entry_price,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67943.93555555555,64973.97,59015.24,63619.03,73655.71,78463.85,6954.491152083148,10,0,67587.527,64675.11,59397.08,62498.2175,74439.0275,79021.97,7351.284357460644,-298.8600000000006,-0.04750048113250392,-0.0888888888888889,0.8405359435415194,0.9530178095071009
A,SIGNAL,analysis_only_directional_signal_price_minus_poc_pct,deterministic_relationship_of_frozen_fields,NEGATIVE,TP1_REACHED,9,10,9,0,0.6866491636698805,0.8007893284739496,-0.3300736547600818,0.05702457806767222,1.3552509508922674,1.473253663458558,0.6761425767910505,9,1,0.8117715414225826,0.7831229498202329,-0.06401114877102382,0.3492616210723831,1.0595834249999947,2.219605134575573,0.6789153952618245,-0.017666378653716674,0.1758801796862927,-0.012345679012345734,0.5471478771318905,0.6029248933863282
A,SIGNAL,analysis_only_directional_signal_price_minus_vwap_pct,deterministic_relationship_of_frozen_fields,NEGATIVE,TP1_REACHED,9,10,9,0,0.7970332536458495,0.8991871506930946,0.30128281463683,0.37313842959257504,0.9761822007830019,1.2920095505528555,0.37036511094584423,9,1,0.7339353615867825,0.806640357912672,0.27292842925922706,0.4266530841739815,0.8938591170549333,1.2889322229010614,0.36723957781146205,-0.09254679278042266,-0.1629401004344506,-0.16049382716049387,0.7747464698270123,0.969156809627189
A,EXECUTION_GEOMETRY,analysis_only_risk_pct,deterministic_relationship_of_frozen_fields,NEGATIVE,TP1_REACHED,9,10,9,0,1.0871545442162498,0.7891219667880209,0.6244829573792622,0.7539634718334126,1.6675692583813944,1.7284251684614174,0.4669647490571058,10,0,1.0076428689876518,0.9515402295089112,0.1894916059419931,0.43858481207643546,1.3894902024416427,2.207196043980613,0.6985353109625022,0.16241826272089022,-0.12642047150536892,-0.11111111111111116,0.5171153569266012,0.5471278103324593
A,EXECUTION_GEOMETRY,analysis_only_tp1_beyond_1440m_directional_extreme_market_quote_approx,deterministic_quote_approx_relationship,NEGATIVE,TP1_REACHED,9,10,9,0,368.34167442090336,429.66405886424036,-293.9680716077273,147.37718221356045,584.8535585546779,852.731900304454,383.1306041819828,10,0,166.8189692208354,181.02161878200423,-2061.5974837584654,-56.30018145471877,833.7704276549175,1103.7597978566846,911.7259637289784,-248.64244008223613,-0.26977845968703884,-0.0444444444444444,0.49150749599375926,0.36226557380185154
A,EXECUTION_GEOMETRY,analysis_only_tp1_beyond_240m_directional_extreme_market_quote_approx,deterministic_quote_approx_relationship,NEGATIVE,TP1_REACHED,9,10,9,0,642.0194521986809,584.8535585546779,288.56680195558147,455.37718221356045,852.731900304454,1030.419830931074,251.65534091433506,10,0,487.8989692208335,480.8213608203332,-1115.4974837584741,320.86021056291065,914.2064840455114,1356.291770365082,680.475506511219,-104.03219773434466,-0.2807647591243529,-0.11111111111111116,0.6696843577674304,0.3001279448633811
A,EXECUTION_GEOMETRY,analysis_only_tp2_beyond_1440m_directional_extreme_market_quote_approx,deterministic_quote_approx_relationship,NEGATIVE,TP1_REACHED,9,10,9,0,1088.5693520052478,1082.0395403654547,319.25638244229776,637.5679390056321,1266.781974053105,1971.6521750992542,577.8898108602463,10,0,830.5867492994024,531.2584693708886,-1903.487097097619,416.2920749625664,1838.2982975139403,2320.742040713616,1265.3016941765247,-550.7810709945661,-0.24584939613596862,-0.15555555555555556,0.4424833204446409,0.39117096605065743
A,EXECUTION_GEOMETRY,analysis_only_tp2_beyond_240m_directional_extreme_market_quote_approx,deterministic_quote_approx_relationship,NEGATIVE,TP1_REACHED,9,10,9,0,1362.2471297830255,1215.9563824422949,686.1500032847543,945.5679390056321,1971.6521750992542,2150.8773450332374,539.2001346043471,10,0,1151.6667492994006,1063.0584693708843,-957.3870970976277,658.5104058069774,1851.3982975139388,2773.542040713619,1071.135492601815,-152.89791307141058,-0.23316860997171282,-0.15555555555555556,0.6898191647627717,0.3925905016271005
A,BROAD_CONTEXT,broad_1d_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.013438554633333334,0.001004022,-0.0218719707,-0.0152673393,0.038558421,0.0564326116,0.03083537240982874,10,0,-0.017378394740000004,-0.0213706872,-0.0785106189,-0.030678578275,-0.010252086300000001,0.0645603395,0.035632422905260176,-0.0223747092,-0.8797493392886205,-0.5333333333333333,0.072436024849663,0.5473129080541618
A,BROAD_CONTEXT,broad_1d_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.021691734633333334,0.0218719707,-0.0210720924,0.001004022,0.038558421,0.0564326116,0.024992829287352122,10,0,0.003918183300000001,0.006703314450000001,-0.0785106189,-0.013739549850000001,0.030678578275,0.0645603395,0.039851934976809125,-0.015168656249999999,-0.5039989093660734,-0.28888888888888886,0.567413148018916,0.5417221277242804
A,BROAD_CONTEXT,broad_1d_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,1.5169270846333331,0.9615266,0.5556758502,0.5714446659,1.4364199131,3.8722638866,1.2532430774149013,10,0,0.72611449631,0.7440648703,-1.6108883799,0.237814948275,1.331478458125,2.1514675959,1.0925640554545282,-0.2174617297,-0.6451322156147654,-0.3111111111111111,0.6340986517905567,0.2910354606509266
A,BROAD_CONTEXT,broad_1d_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.5294362951888889,0.9162742735,-3.8722638866,0.5556758502,1.3599001726,3.4128838722,1.9606067489932997,10,0,-0.23706828997,-0.3970475223,-2.0512910541,-1.049075115575,0.35529699115,2.1514675959,1.3103720766706537,-1.3133217958,-0.44411713198063496,-0.4222222222222223,0.0,0.5768940849447195
A,BROAD_CONTEXT,broad_1d_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,0.0,10,0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,0.0,0.0,,0.0,1.0,1.0
A,BROAD_CONTEXT,broad_1d_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,0.0,10,0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,0.0,0.0,,0.0,1.0,1.0
A,BROAD_CONTEXT,broad_3d_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0068557419111111104,0.0119408808,-0.0233895694,-0.0211526728,0.0273328334,0.0377231899,0.023981728109404785,10,0,-0.0008834934999999995,-0.004203727500000001,-0.0325653022,-0.01303529935,0.0009319986500000001,0.0527975753,0.023685699671802302,-0.016144608300000002,-0.3102857540735049,-0.19999999999999996,0.28807161345053667,0.7159172826618925
A,BROAD_CONTEXT,broad_3d_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.009328527,0.0157484684,-0.0233895694,-0.0119408808,0.0273328334,0.0377231899,0.02302391228528954,10,0,-0.0016190648999999994,-0.0026447105,-0.0325653022,-0.0160471498,0.0043246098,0.0527975753,0.023642483458165456,-0.0183931789,-0.4477886220335516,-0.33333333333333337,0.3749538243251326,0.7159172826618925
A,BROAD_CONTEXT,broad_3d_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,1.0498217672666668,1.1649793175,-4.128199755,-0.7108385041,2.4065233432,5.3891648544,2.827682559739365,10,0,-0.2788406343,-0.187130613,-3.142370534,-2.230578884475,0.3802205025,3.2938596354,2.248758301162644,-1.3521099305000002,-0.5001264116243577,-0.28888888888888886,0.2352889699278955,0.6762618049794099
A,BROAD_CONTEXT,broad_3d_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.010193689422222343,0.7585677304,-5.3891648544,-1.2520461663,2.1801170323,3.640128053,3.039006946247803,10,0,-0.24300026389999996,0.057937295800000004,-3.2938596354,-2.230578884475,0.4230320248,3.142370534,2.2533741313921185,-0.7006304346000001,-0.09118992500326295,-0.1777777777777778,0.3797763941806215,0.7128166330859813
A,BROAD_CONTEXT,broad_3d_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,0.0,10,0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,0.0,0.0,,0.0,1.0,1.0
A,BROAD_CONTEXT,broad_3d_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,0.0,10,0,4320.0,4320.0,4320.0,4320.0,4320.0,4320.0,0.0,0.0,,0.0,1.0,1.0
A,BROAD_CONTEXT,broad_7d_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0028858034111111115,0.0056038621,-0.0096203556,-0.0071050069,0.0108710288,0.0138574648,0.009369957765264105,10,0,-0.00566186056,-0.00527013055,-0.0242790814,-0.01781738695,0.0016429910000000001,0.0178692176,0.014604608133625657,-0.01087399265,-0.6574444541911584,-0.28888888888888886,0.3049313693803395,0.5570288945705734
A,BROAD_CONTEXT,broad_7d_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.0033160433444444446,0.0056038621,-0.0078421267,-0.0071050069,0.0108710288,0.0138574648,0.009208381569056944,10,0,0.0019934354,0.0013761606000000002,-0.0242790814,-0.005892715424999999,0.014335051875000001,0.0223692511,0.01563642475368894,-0.0042277015,-0.0970850641024948,0.11111111111111116,0.7818889118227241,0.46517400166447537
A,BROAD_CONTEXT,broad_7d_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,1.536894374988889,2.0257821102,-4.1475373997,0.7016502063,2.4828482296,5.7164746301,2.687332033527671,10,0,1.9565584446299997,1.40848269125,-5.5581981108,-0.479596727025,4.49402661595,9.1784094609,4.680523656510084,-0.6172994189500003,0.1035172313674769,-0.022222222222222254,0.35812885304550757,0.6693543260758825
A,BROAD_CONTEXT,broad_7d_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.1106444113444446,1.907715001,-5.7164746301,-0.7016502063,2.0801019894,3.2248840767,3.140904465165812,10,0,-2.15787110757,-1.8902588717,-9.1784094609,-4.49402661595,0.9743896497,5.5581981108,4.581155210885746,-3.7979738727,-0.5459614385468741,-0.3555555555555555,0.2549447929321074,0.6067447113113655
A,BROAD_CONTEXT,broad_7d_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,10080.0,10080.0,10080.0,10080.0,10080.0,10080.0,0.0,10,0,10080.0,10080.0,10080.0,10080.0,10080.0,10080.0,0.0,0.0,,0.0,1.0,1.0
A,BROAD_CONTEXT,broad_7d_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,10080.0,10080.0,10080.0,10080.0,10080.0,10080.0,0.0,10,0,10074.8,10080.0,10029.0,10080.0,10080.0,10080.0,16.095548038717624,0.0,-0.42413679693644396,-0.19999999999999996,1.0,0.0
A,LOCATION,current_price_market_quote,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67944.71111111113,64981.2,58948.7,63637.6,73658.4,78482.8,6965.342487890393,10,0,67598.97,64695.85,59418.3,62534.4,74474.025,78997.7,7341.487541220025,-285.34999999999854,-0.04608107138714037,-0.06666666666666665,0.8392893411644002,0.9508953064990773
A,TEMPORAL_TRAJECTORY,diagnostic_recent_minus_prior_directional_delta_pct,analysis_only_predeclared_diagnostic,NEGATIVE,TP1_REACHED,9,10,9,0,0.18864534478888886,0.1658235403,-0.04060799669999998,0.005486433799999999,0.36481590869999997,0.47392350499999997,0.18981860558555153,10,0,0.12710535434999998,0.017390339899999982,-0.19611480460000003,-0.037757142024999996,0.32932879412500005,0.704453076,0.2966703662793027,-0.14843320040000002,-0.23318525419972494,-0.19999999999999996,0.8044312944986938,0.5713411645962715
A,TEMPORAL_TRAJECTORY,diagnostic_recent_minus_prior_directional_price_change_pct_per_minute,analysis_only_predeclared_diagnostic,NEGATIVE,TP1_REACHED,9,10,9,0,0.040510800325555554,0.03775972666,-0.00500520225,0.009812957609999999,0.05301577402,0.13212622436,0.04338181865911087,10,0,0.014946608379000003,0.011459093930000004,-0.06265160422999999,-0.0025841196975000015,0.0436078395125,0.06951885333999999,0.03736780043172207,-0.026300632729999995,-0.6057955005684064,-0.28888888888888886,0.60782277883857,0.38261056779142116
A,STRUCTURE_ZONES,directional_liquidity_distance_from_current_price,frozen_raw,NEGATIVE,TP1_REACHED,9,10,5,4,115.15724,99.21565,36.275,84.0824,102.00135,254.2118,82.08446238274483,8,2,240.90986250000003,214.31832500000002,22.0167,46.5867875,282.37545,794.7838,252.3143538679701,115.10267500000002,0.5643688661240218,0.19999999999999996,0.07599580832263297,0.28202132311274636
A,STRUCTURE_ZONES,directional_liquidity_lower,frozen_raw,NEGATIVE,TP1_REACHED,9,10,5,4,68011.49724,65017.475,58805.7824,63736.81565,73760.40135,78737.0118,8063.324665230259,8,2,68296.1098625,65030.16865000001,59336.9167,61675.796675000005,77027.716875,79792.4838,8318.314001282904,12.693650000008347,0.03218328119744766,0.050000000000000044,0.6529206489752343,0.9243994437353545
A,STRUCTURE_ZONES,directional_liquidity_upper,frozen_raw,NEGATIVE,TP1_REACHED,9,10,5,4,68172.74934000001,65338.2528,58864.6176,63800.58435,73880.922,78979.36995,8111.069564938667,8,2,68372.8943625,65095.23135,59396.2833,61737.503325,77112.787125,79907.934,8338.634502195257,-243.0214500000002,0.022549379369093236,0.050000000000000044,0.6556196152945161,0.930608383096877
A,SIGNAL,directional_signal_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,55.49333333333333,52.54,17.37,42.63,70.69,89.92,24.50314367586331,9,1,58.833333333333336,55.18,33.73,49.11,63.17,97.51,20.72246667267196,2.6400000000000006,0.14018144061833415,0.11111111111111116,0.5010691375623665,0.7011479910157226
A,EXECUTION_GEOMETRY,entry_minus_signal_distance_approx,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,37.9601991725111,0.490705447,-51.5978069584,-0.0672408134,51.6902338025,230.3051796948,84.8373383950128,10,0,6.011742457659999,-4.1634329886,-84.9677848665,-23.624333210899998,25.7450832793,104.0491445684,57.262694164288,-4.6541384356,-0.4263782363593201,-0.28888888888888886,0.34272684709330486,0.49368949774485604
A,EXECUTION_GEOMETRY,entry_minus_signal_pct_approx,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.05068029461111111,0.0007590137,-0.0789950072,-0.0001035288,0.0876647251,0.2961598273,0.11237519620303965,10,0,0.009035822990000001,-0.00535337665,-0.1283624452,-0.036399591525,0.0412860055,0.1754829245,0.08766335947791794,-0.00611239035,-0.3975766905584728,-0.28888888888888886,0.3336135274504842,0.5994454194390942
A,EXECUTION_GEOMETRY,entry_to_sl_risk,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,745.75,613.12,397.29,489.88,984.12,1348.07,353.57678490675823,10,0,657.1320000000001,608.095,149.74,298.15250000000003,937.9875,1311.01,421.7630803556792,-5.024999999999977,-0.21640831963579327,-0.1777777777777778,0.6532488784089625,0.7624944714727997
A,EXECUTION_GEOMETRY,filled_quantity,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.04750333333333333,0.04715,0.03823,0.04617,0.05087,0.05438,0.0045591830408528225,10,0,0.042447,0.046665,0.00113,0.045532500000000004,0.0487625,0.0518,0.01493894541123971,-0.0004849999999999993,-0.42702359385260563,-0.1444444444444445,0.4857142857142857,0.2548356807511737
A,EXECUTION_GEOMETRY,initial_sl,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67568.27888888889,64494.88,59999.36,64239.75,72426.73,77850.73,6382.528519353526,10,0,67758.213,64111.07,60708.09,63340.9375,74009.2475,78872.23,7016.716533726282,-383.8099999999977,0.026975457598584232,-0.1333333333333333,0.7674111457203623,0.9083218397625801
A,EXECUTION_GEOMETRY,initial_tp1,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68244.21333333332,65463.85,57926.76,64016.31,74665.02,79076.96,7468.613158165646,10,0,67404.816,65106.6,57876.99,61706.99,74087.4875,79188.37,7749.435087863142,-357.25,-0.10524442908537467,-0.06666666666666665,0.7772151708245776,0.9924369046021425
A,EXECUTION_GEOMETRY,initial_tp2,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68582.17888888888,65953.73,56890.46,64413.59,75784.16,80000.8,8057.299520238536,10,0,67228.117,64907.285,56461.44,61349.21,74026.4925,79346.44,8208.794887487782,-1046.4449999999924,-0.1589402082135539,-0.15555555555555556,0.6659463662846073,0.9539758090279431
A,STRUCTURE_ZONES,matched_registry_close_above_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,113.0,90.0,0.0,6.0,147.0,455.0,144.3164924740066,9,1,266.8888888888889,0.0,0.0,0.0,190.0,1394.0,495.56519360333516,-90.0,0.40156511798816924,-0.13580246913580252,0.7421052631578947,0.32639885222381637
A,STRUCTURE_ZONES,matched_registry_close_below_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,246.33333333333334,71.0,0.0,0.0,369.0,905.0,326.5516804427746,9,1,218.88888888888889,64.0,0.0,8.0,269.0,1013.0,340.35512499610036,-7.0,-0.07836767931580674,0.0,0.7073170731707317,0.8933859822309971
A,STRUCTURE_ZONES,matched_registry_failed_acceptance_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,3.0,0.0,0.0,0.0,4.0,13.0,4.636809247747852,9,1,1.2222222222222223,0.0,0.0,0.0,0.0,8.0,2.7284509239574835,0.0,-0.4450620488516302,-0.23456790123456794,0.0,0.6153846153846154
A,STRUCTURE_ZONES,matched_registry_interaction_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,66.66666666666667,19.0,0.0,0.0,156.0,200.0,84.47632804519856,9,1,53.55555555555556,4.0,0.0,0.0,20.0,283.0,101.63920394108652,-15.0,-0.13361610239522803,-0.0864197530864198,0.1282051282051282,0.7067137809187279
A,STRUCTURE_ZONES,matched_registry_resweep_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,3.4444444444444446,0.0,0.0,0.0,2.0,16.0,5.897268670984712,9,1,3.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,-0.07115324630863822,-0.1728395061728395,0.0,0.9375
A,STRUCTURE_ZONES,opposing_zone_close_above_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_close_below_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_distance_from_current_price_market_quote,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_failed_acceptance_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_interaction_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,13268.333333333334,11479.0,2300.0,6586.0,22661.0,28589.0,9424.714876323846,9,1,14068.333333333334,13426.0,3298.0,4726.0,23067.0,29806.0,9499.611505214305,1947.0,0.0805205722662865,0.1358024691358024,0.8764516656670847,0.9194721151748709
A,STRUCTURE_ZONES,opposing_zone_lower,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,66818.72222222222,64037.4,58288.0,63121.9,72436.0,77800.0,6816.951927323857,9,1,67816.72222222222,64037.4,60691.9,63758.3,76014.2,78060.0,7173.424980923996,0.0,0.13583162353220724,0.1234567901234569,0.6730916903888368,0.865269067367995
A,STRUCTURE_ZONES,opposing_zone_minutes_since_last_interaction,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_resweep_count,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,STRUCTURE_ZONES,opposing_zone_upper,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68934.23333333334,65689.6,60933.0,64739.8,74565.3,79974.8,6881.986971253288,9,1,69996.64444444445,65788.0,62942.4,65597.2,78648.0,80478.0,7398.328968103391,98.39999999999418,0.14161582211068918,0.09876543209876543,0.6448066608187981,0.8714453824507548
A,QUALITY_CHRONOLOGY,quality_incomplete_broad_context_count,count_of_frozen_quality_entries,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.2,0.0,0.0,0.0,0.0,1.0,0.42163702135578396,0.0,0.6227297819895067,0.19999999999999996,1.0,0.0
A,QUALITY_CHRONOLOGY,quality_incomplete_segments_count,count_of_frozen_quality_entries,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0
A,QUALITY_CHRONOLOGY,quality_missing_evidence_count,count_of_frozen_quality_entries,NEGATIVE,TP1_REACHED,9,10,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.2,0.0,0.0,0.0,0.0,1.0,0.42163702135578396,0.0,0.6227297819895067,0.19999999999999996,1.0,0.0
A,EXECUTION_GEOMETRY,quote_conversion_at_entry_approx,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.999245872746754,0.9992373889838356,0.9988241284604016,0.9990784729245163,0.9993660492619095,0.9998296642455505,0.000285499474927627,10,0,0.9993286518628922,0.9993551857409847,0.9988003033874029,0.9992121492840633,0.9995339715430958,0.9997445666809058,0.0002902033560001853,0.00011779675714906901,0.2745582327386871,0.24444444444444446,0.33787144805440483,0.8941842049061371
A,LOCATION,range_1440m_directional_position_in_range,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.8422683096777779,0.8874797407,0.6300672903,0.7261127508,0.9465644209,0.9780534351,0.13053887122124946,10,0,0.75074306586,0.81993408825,0.111054608,0.686711934325,0.92368228845,0.986293294,0.2609440542269833,-0.06754565245,-0.4164724877431503,-0.19999999999999996,0.7603142084729536,0.397589995010801
A,LOCATION,range_1440m_distance_to_directional_extreme,directional_selection_of_frozen_field,NEGATIVE,TP1_REACHED,9,10,9,0,330.8888888888889,273.8,23.0,68.0,376.8,918.7,350.17661773897913,10,0,503.03999999999996,369.75,9.3,97.57499999999999,565.7249999999999,2272.5,666.7245344884864,95.94999999999999,0.3037745491509106,0.0888888888888888,0.5610025616555329,0.395767055496642
A,LOCATION,range_1440m_distance_to_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,610.7666666666668,277.7,50.6,87.8,901.6,2435.6,770.3316493563016,10,0,929.05,966.25,9.3,162.775,1307.775,2272.5,837.008663502223,688.55,0.37706178135062296,0.15555555555555545,0.6056066722678743,0.9157565016692084
A,LOCATION,range_1440m_distance_to_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,1177.9555555555555,1196.4,23.0,918.7,1535.6,2190.3,592.5882573741887,10,0,727.3199999999999,593.05,81.6,533.175,866.15,1637.0,476.8704757758302,-603.3500000000001,-0.8054129697246598,-0.4666666666666667,0.0,0.7176671434503761
A,LOCATION,range_1440m_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68555.47777777776,65358.0,61384.3,64568.0,73932.2,79384.4,6695.392082764416,10,0,68528.01999999999,64719.45,60758.3,63714.1,74884.4,81270.2,7413.325345888981,-638.5500000000029,-0.003702190125997297,-0.15555555555555556,0.83831231032291,0.8775442547984339
A,LOCATION,range_1440m_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,66766.75555555554,64111.0,58030.0,63520.0,72436.0,76947.2,6772.608261244538,10,0,66871.65,63660.9,58850.0,62063.95,73664.35,78713.8,7410.371703715155,-450.09999999999854,0.014077907641240167,-0.06666666666666665,0.7685941864073647,0.8749456096075187
A,LOCATION,range_1440m_position_in_range,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.6857869350333333,0.8170030745,0.0219465649,0.6300672903,0.9421276596,0.9594226143,0.3316625676842301,10,0,0.51326557614,0.36330628835,0.0631236946,0.243255045825,0.879310210225,0.986293294,0.3711524530422019,-0.45369678615,-0.4666876541033616,-0.1777777777777778,0.3566356944203326,0.9294363662502311
A,LOCATION,range_240m_directional_position_in_range,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.9192483988666668,0.9388323812,0.7429733728,0.8771428571,0.9699307099,0.9951374417,0.07980644498461167,10,0,0.85041250853,0.91490384785,0.1763025523,0.8926841009750001,0.960865056925,0.9823061928,0.24044129408163784,-0.023928533350000003,-0.3586967114399428,-0.15555555555555556,0.7348047604567475,0.29228459009040364
A,LOCATION,range_240m_distance_to_directional_extreme,directional_selection_of_frozen_field,NEGATIVE,TP1_REACHED,9,10,9,0,57.21111111111111,64.1,4.9,23.0,68.8,139.0,42.17100438821811,10,0,181.95999999999998,56.5,9.3,30.4,91.0,1326.4,403.6614125724677,-7.599999999999994,0.4037674614621403,0.11111111111111116,0.5647058823529412,0.09814604615966703
A,LOCATION,range_240m_distance_to_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,280.67777777777775,68.8,4.9,64.1,139.0,1301.0,443.99844250227324,10,0,574.55,522.35,9.3,51.699999999999996,1072.1,1340.0,548.9289819477764,453.55,0.5588701922647856,0.24444444444444446,0.07340258722069778,0.9674930716800241
A,LOCATION,range_240m_distance_to_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,633.8666666666667,491.2,8.7,401.8,1002.8,1347.6,484.8409043181072,10,0,295.03,156.1,11.8,71.65,270.45,982.8,359.5100896436087,-335.1,-0.7649137436343508,-0.4,0.0,0.7252221973261633
A,LOCATION,range_240m_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68225.38888888889,65050.0,60249.7,64284.9,73722.5,78487.7,6709.014218282081,10,0,68173.52,64719.45,60758.3,63449.7,74728.025,80324.1,7332.501272311138,-330.5500000000029,-0.007031876471502005,-0.11111111111111116,0.8367909241842207,0.8831845534611239
A,LOCATION,range_240m_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67310.84444444445,64506.3,58940.0,63520.0,72436.0,77480.0,6531.1597615031405,10,0,67303.93999999999,64106.1,59302.8,62442.600000000006,73792.625,78713.8,7237.113795675426,-400.20000000000437,-0.0009539195543435449,-0.06666666666666665,0.785548930508964,0.9192567943440307
