ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-27 00:00:00,2026-03-27,68804.9,68816.2,68788.0,68788.1,-8.784999999999998,36.189,68796.68,2026-03-27.csv,negative,down,below,down,-35.20000000001164,106.09999999999127,-98.60000000000582,-41.70000000001164,16.39999999999418,144.20000000001164,154.09999999999127,144.20000000001164,154.09999999999127,144.20000000001164,154.09999999999127,329.6000000000058,144.20000000001164,16.39999999999418,144.20000000001164,154.09999999999127,144.20000000001164,154.09999999999127,329.6000000000058,154.09999999999127,False,True,,1.0,False,False,False,True,True,9.0,1.0,False,True,True,True,True,9.0,1.0,False,True,True,True,True,9.0,1.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,36.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:01:00,2026-03-27,68788.0,68804.5,68650.6,68719.5,-216.14100000000002,895.917,68725.94,2026-03-27.csv,negative,down,below,down,45.89999999999418,161.0,-33.69999999999709,70.0,78.19999999999709,75.60000000000582,222.6999999999971,75.60000000000582,222.6999999999971,75.60000000000582,222.6999999999971,261.0,75.60000000000582,78.19999999999709,75.60000000000582,222.6999999999971,75.60000000000582,222.6999999999971,261.0,222.6999999999971,True,True,4.0,1.0,False,True,True,True,True,4.0,1.0,False,True,True,True,True,4.0,1.0,False,True,True,True,True,4.0,1.0,False,True,True,False,False,,,False,False,False,True,False,9.0,,False,False,False,True,False,9.0,,False,False,False,True,True,9.0,37.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:02:00,2026-03-27,68719.4,68737.8,68643.9,68722.3,-75.53099999999999,265.847,68697.23,2026-03-27.csv,negative,up,above,up,111.5,139.0,-38.80000000000291,39.80000000000291,114.19999999999709,7.5,219.89999999999418,7.5,219.89999999999418,63.69999999999709,219.89999999999418,263.8000000000029,114.19999999999709,7.5,219.89999999999418,7.5,219.89999999999418,63.69999999999709,219.89999999999418,263.8000000000029,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,True,3.0,34.0,True,False,True,False,False,,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False,True,True,8.0,36.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:03:00,2026-03-27,68722.3,68775.4,68714.8,68749.0,4.631,53.183,68743.98,2026-03-27.csv,positive,up,above,up,77.5,147.1999999999971,-44.89999999999418,15.89999999999418,92.60000000000582,7.600000000005821,193.1999999999971,7.600000000005821,193.1999999999971,90.39999999999418,193.1999999999971,290.5,92.60000000000582,7.600000000005821,193.1999999999971,7.600000000005821,193.1999999999971,90.39999999999418,193.1999999999971,290.5,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,True,4.0,28.0,True,False,True,True,True,4.0,28.0,True,False,True,False,False,,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False,True,True,8.0,35.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:04:00,2026-03-27,68748.9,68781.5,68744.1,68780.9,24.398000000000003,39.618,68759.5,2026-03-27.csv,positive,up,above,up,107.10000000000582,121.80000000000291,-88.89999999999418,-11.5,107.10000000000582,39.5,161.3000000000029,39.5,161.3000000000029,122.29999999998836,161.3000000000029,322.3999999999942,107.10000000000582,39.5,161.3000000000029,39.5,161.3000000000029,122.29999999998836,161.3000000000029,322.3999999999942,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,True,5.0,19.0,True,False,True,True,True,5.0,19.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,33.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:05:00,2026-03-27,68780.9,68797.7,68752.9,68752.9,6.901,65.385,68778.67,2026-03-27.csv,positive,down,below,down,151.60000000000582,126.30000000000291,-55.29999999998836,-10.0,160.0,11.5,189.3000000000029,11.5,189.3000000000029,94.29999999998836,189.3000000000029,294.3999999999942,11.5,160.0,11.5,189.3000000000029,94.29999999998836,189.3000000000029,294.3999999999942,189.3000000000029,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,True,2.0,26.0,True,False,True,True,True,2.0,26.0,True,False,True,False,False,,,False,False,False,True,False,7.0,,False,False,False,True,False,7.0,,False,False,False,True,True,7.0,33.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:06:00,2026-03-27,68752.8,68796.0,68741.4,68765.4,133.97500000000002,190.541,68768.52,2026-03-27.csv,positive,up,below,up,156.10000000000582,96.10000000000582,-143.29999999998836,-30.79999999998836,156.10000000000582,0.0,176.8000000000029,0.0,176.8000000000029,151.09999999999127,176.8000000000029,306.8999999999942,156.10000000000582,0.0,176.8000000000029,0.0,176.8000000000029,151.09999999999127,176.8000000000029,306.8999999999942,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,True,1.0,24.0,True,False,True,True,True,1.0,24.0,True,False,True,False,False,,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,True,True,6.0,32.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-27 00:07:00,2026-03-27,68765.5,68836.5,68765.4,68833.8,78.55799999999999,108.334,68814.36,2026-03-27.csv,positive,up,above,up,87.5,46.59999999999127,-224.5,-116.80000000000291,108.39999999999418,16.80000000000291,108.39999999999418,16.80000000000291,108.39999999999418,232.8000000000029,108.39999999999418,375.3000000000029,108.39999999999418,16.80000000000291,108.39999999999418,16.80000000000291,108.39999999999418,232.8000000000029,108.39999999999418,375.3000000000029,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,True,3.0,16.0,True,False,True,True,True,3.0,16.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,25.0,False,False,False,False,True,,25.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,31.0,False,False,False
2026-03-27 00:08:00,2026-03-27,68833.9,68841.6,68817.0,68826.5,15.277,36.663,68829.33,2026-03-27.csv,positive,down,below,down,71.80000000000291,-97.80000000000291,-316.1000000000058,-137.60000000000582,115.69999999999709,3.1999999999970896,115.69999999999709,118.10000000000582,115.69999999999709,368.0,115.69999999999709,368.0,3.1999999999970896,115.69999999999709,118.10000000000582,115.69999999999709,368.0,115.69999999999709,368.0,115.69999999999709,True,False,2.0,,False,False,False,True,True,2.0,15.0,True,False,True,True,True,2.0,15.0,True,False,True,True,True,2.0,15.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,28.0,False,False,False,False,True,,28.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,30.0,False,False,False,False,True,,30.0,False,False,False
2026-03-27 00:09:00,2026-03-27,68826.4,68888.0,68826.4,68888.0,46.538000000000004,71.112,68856.78,2026-03-27.csv,positive,up,above,up,22.10000000000582,-168.10000000000582,-340.0,-220.0,54.19999999999709,64.69999999999709,54.19999999999709,181.8000000000029,54.19999999999709,429.5,54.19999999999709,429.5,54.19999999999709,64.69999999999709,54.19999999999709,181.8000000000029,54.19999999999709,429.5,54.19999999999709,429.5,False,False,,,False,False,False,False,True,,14.0,False,False,False,False,True,,14.0,False,False,False,False,True,,14.0,False,False,False,False,False,,,False,False,False,False,True,,14.0,False,False,False,False,True,,14.0,False,False,False,False,True,,14.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,29.0,False,False,False,False,True,,29.0,False,False,False
