ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file
2026-03-27 00:00:00,2026-03-27,68804.9,68816.2,68788.0,68788.1,13.702,22.487,36.189,-8.784999999999998,-0.242753322832905,68796.68,87403.65,2.909e-05,0.0,0.0,False,2026-03-27.csv
2026-03-27 00:01:00,2026-03-27,68788.0,68804.5,68650.6,68719.5,339.888,556.029,895.917,-216.14100000000002,-0.24125114268397632,68725.94,87400.37,2.925e-05,0.0,0.0,False,2026-03-27.csv
2026-03-27 00:02:00,2026-03-27,68719.4,68737.8,68643.9,68722.3,95.158,170.689,265.847,-75.53099999999999,-0.28411454708911515,68697.23,87788.62,2.883e-05,0.0,0.0,False,2026-03-27.csv
2026-03-27 00:03:00,2026-03-27,68722.3,68775.4,68714.8,68749.0,28.907,24.276,53.183,4.631,0.08707669744091158,68743.98,87791.51,2.858e-05,0.0,0.0,False,2026-03-27.csv
2026-03-27 00:04:00,2026-03-27,68748.9,68781.5,68744.1,68780.9,32.008,7.61,39.618,24.398000000000003,0.6158311878439093,68759.5,87802.9,2.858e-05,0.0,0.0,False,2026-03-27.csv
2026-03-27 00:05:00,2026-03-27,68780.9,68797.7,68752.9,68752.9,36.143,29.242,65.385,6.901,0.1055440850347939,68778.67,87797.59,2.839e-05,0.034,0.0,False,2026-03-27.csv
2026-03-27 00:06:00,2026-03-27,68752.8,68796.0,68741.4,68765.4,162.258,28.283,190.541,133.97500000000002,0.7031295101841599,68768.52,87805.49,2.85e-05,0.0,0.027,False,2026-03-27.csv
2026-03-27 00:07:00,2026-03-27,68765.5,68836.5,68765.4,68833.8,93.446,14.888,108.334,78.55799999999999,0.7251463067919581,68814.36,87737.96,2.85e-05,0.007,0.0,False,2026-03-27.csv
2026-03-27 00:08:00,2026-03-27,68833.9,68841.6,68817.0,68826.5,25.97,10.693,36.663,15.277,0.41668712325778035,68829.33,87734.46,2.805e-05,0.002,0.0,False,2026-03-27.csv
2026-03-27 00:09:00,2026-03-27,68826.4,68888.0,68826.4,68888.0,58.825,12.287,71.112,46.538000000000004,0.6544324445944427,68856.78,87742.95,2.826e-05,0.002,0.0,False,2026-03-27.csv
