ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-31 00:00:00,2026-03-31,66717.1,66769.1,66717.0,66764.6,55.286,93.16,66745.19,2026-03-31.csv,positive,up,above,up,20.79999999998836,-150.90000000000873,15.299999999988358,411.0,27.79999999998836,94.5,27.79999999998836,239.0,27.79999999998836,265.70000000001164,511.3999999999942,265.70000000001164,27.79999999998836,94.5,27.79999999998836,239.0,27.79999999998836,265.70000000001164,511.3999999999942,265.70000000001164,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,True,True,37.0,1.0,False,True,True,False,False,,,False,False,False,False,True,,12.0,False,False,False,False,True,,12.0,False,False,False,True,True,46.0,12.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,46.0,,False,False,False
2026-03-31 00:01:00,2026-03-31,66764.4,66792.4,66671.3,66685.0,-183.38699999999997,443.845,66740.12,2026-03-31.csv,negative,down,below,down,25.89999999999418,-71.69999999999709,121.5,511.8000000000029,100.80000000000291,14.89999999999418,100.80000000000291,159.39999999999418,123.39999999999418,186.10000000000582,591.0,186.10000000000582,14.89999999999418,100.80000000000291,159.39999999999418,100.80000000000291,186.10000000000582,123.39999999999418,186.10000000000582,591.0,True,False,2.0,,False,False,False,True,True,2.0,11.0,True,False,True,True,True,2.0,11.0,True,False,True,True,True,2.0,11.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,18.0,False,False,False,True,True,36.0,18.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,45.0,,False,False,False
2026-03-31 00:02:00,2026-03-31,66684.9,66710.1,66670.1,66678.1,-19.722,63.862,66694.09,2026-03-31.csv,negative,down,below,down,27.19999999999709,-95.10000000000582,103.19999999999709,563.7999999999884,107.69999999999709,0.10000000000582077,107.69999999999709,152.5,130.29999999998836,179.20000000001164,597.8999999999942,179.20000000001164,0.10000000000582077,107.69999999999709,152.5,107.69999999999709,179.20000000001164,130.29999999998836,179.20000000001164,597.8999999999942,True,False,1.0,,False,False,False,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,17.0,False,False,False,True,True,35.0,17.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,44.0,,False,False,False
2026-03-31 00:03:00,2026-03-31,66678.0,66757.2,66678.0,66701.2,-33.962,90.198,66704.57,2026-03-31.csv,negative,up,below,up,-8.69999999999709,-152.8000000000029,70.80000000000291,498.90000000000873,84.60000000000582,21.19999999999709,84.60000000000582,175.59999999999127,107.19999999999709,202.3000000000029,574.8000000000029,202.3000000000029,84.60000000000582,21.19999999999709,84.60000000000582,175.59999999999127,107.19999999999709,202.3000000000029,574.8000000000029,202.3000000000029,True,False,2.0,,False,False,False,True,True,2.0,9.0,True,False,True,True,True,2.0,9.0,True,False,True,True,True,2.0,9.0,True,False,True,False,False,,,False,False,False,False,True,,10.0,False,False,False,False,True,,10.0,False,False,False,True,True,36.0,10.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,43.0,,False,False,False
2026-03-31 00:04:00,2026-03-31,66701.2,66714.5,66685.7,66696.0,-12.151000000000003,63.341,66698.78,2026-03-31.csv,negative,down,below,down,-23.30000000000291,-161.0,69.89999999999418,453.8999999999942,89.80000000000291,50.69999999999709,89.80000000000291,197.10000000000582,112.39999999999418,197.10000000000582,580.0,197.10000000000582,50.69999999999709,89.80000000000291,197.10000000000582,89.80000000000291,197.10000000000582,112.39999999999418,197.10000000000582,580.0,True,False,1.0,,False,False,False,True,True,1.0,8.0,True,False,True,True,True,1.0,8.0,True,False,True,True,True,1.0,8.0,True,False,True,False,False,,,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,True,True,35.0,9.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,42.0,,False,False,False
2026-03-31 00:05:00,2026-03-31,66696.1,66785.8,66680.0,66785.4,10.794000000000004,69.338,66722.73,2026-03-31.csv,positive,up,above,up,-116.5,-202.09999999999127,-27.29999999998836,309.6000000000058,0.10000000000582077,140.09999999999127,0.10000000000582077,286.5,23.0,286.5,490.6000000000058,286.5,0.10000000000582077,140.09999999999127,0.10000000000582077,286.5,23.0,286.5,490.6000000000058,286.5,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,True,True,32.0,1.0,False,True,True,False,False,,,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,True,True,41.0,7.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,42.0,,False,False,False
2026-03-31 00:06:00,2026-03-31,66785.5,66785.5,66710.8,66710.9,-30.412,51.182,66737.41,2026-03-31.csv,negative,down,below,down,-61.09999999999127,-78.89999999999418,106.80000000000291,370.20000000001164,10.30000000000291,68.29999999998836,10.30000000000291,212.0,119.40000000000873,212.0,565.1000000000058,212.0,68.29999999998836,10.30000000000291,212.0,10.30000000000291,212.0,119.40000000000873,212.0,565.1000000000058,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,True,True,24.0,5.0,False,True,True,True,True,24.0,5.0,False,True,True,False,False,,,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,True,True,33.0,7.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,40.0,,False,False,False
2026-03-31 00:07:00,2026-03-31,66710.9,66721.2,66697.0,66705.3,39.851,62.791,66703.82,2026-03-31.csv,positive,down,above,down,-129.8000000000029,-96.0,131.39999999999418,357.1999999999971,9.5,150.3000000000029,9.5,206.40000000000873,149.1999999999971,206.40000000000873,570.6999999999971,206.40000000000873,150.3000000000029,9.5,206.40000000000873,9.5,206.40000000000873,149.1999999999971,206.40000000000873,570.6999999999971,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,True,True,23.0,5.0,False,True,True,True,True,23.0,5.0,False,True,True,False,False,,,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,True,True,32.0,6.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,39.0,,False,False,False
2026-03-31 00:08:00,2026-03-31,66705.2,66714.8,66689.9,66692.5,-4.674999999999999,26.877,66696.9,2026-03-31.csv,negative,down,below,down,-136.10000000000582,-58.69999999999709,93.89999999999418,350.6000000000058,7.600000000005821,166.89999999999418,7.600000000005821,193.60000000000582,162.0,193.60000000000582,583.5,193.60000000000582,166.89999999999418,7.600000000005821,193.60000000000582,7.600000000005821,193.60000000000582,162.0,193.60000000000582,583.5,False,True,,4.0,False,False,False,False,True,,4.0,False,False,False,True,True,20.0,4.0,False,True,True,True,True,20.0,4.0,False,True,True,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,True,True,31.0,5.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,38.0,,False,False,False
2026-03-31 00:09:00,2026-03-31,66692.5,66700.1,66645.3,66672.7,-26.690999999999995,83.123,66667.81,2026-03-31.csv,negative,down,above,down,-70.09999999999127,-88.09999999999127,211.60000000000582,373.40000000000873,14.19999999999709,147.09999999999127,14.19999999999709,173.8000000000029,235.8000000000029,173.8000000000029,603.3000000000029,173.8000000000029,147.09999999999127,14.19999999999709,173.8000000000029,14.19999999999709,173.8000000000029,235.8000000000029,173.8000000000029,603.3000000000029,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,True,True,18.0,3.0,False,True,True,True,True,18.0,3.0,False,True,True,False,False,,,False,False,False,False,True,,10.0,False,False,False,True,True,28.0,10.0,False,True,True,True,True,28.0,10.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,37.0,,False,False,False
