ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-28 00:00:00,2026-03-28,66330.5,66384.0,66330.5,66364.2,98.58300000000001,160.743,66365.66,2026-03-28.csv,positive,up,below,up,50.5,-99.59999999999127,-32.89999999999418,25.69999999999709,50.60000000000582,52.30000000000291,68.5,124.30000000000291,68.5,124.30000000000291,108.19999999999709,124.30000000000291,50.60000000000582,52.30000000000291,68.5,124.30000000000291,68.5,124.30000000000291,108.19999999999709,124.30000000000291,False,False,,,False,False,False,True,True,6.0,11.0,True,False,True,True,True,6.0,11.0,True,False,True,True,True,6.0,11.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:01:00,2026-03-28,66364.1,66364.2,66311.9,66323.6,-2.125,108.383,66330.15,2026-03-28.csv,negative,down,below,down,63.29999999998836,-30.90000000000873,40.59999999999127,17.09999999999127,109.09999999999127,11.0,109.09999999999127,83.70000000001164,109.09999999999127,83.70000000001164,148.79999999998836,83.70000000001164,11.0,109.09999999999127,83.70000000001164,109.09999999999127,83.70000000001164,109.09999999999127,83.70000000001164,148.79999999998836,True,False,3.0,,False,False,False,True,True,3.0,13.0,True,False,True,True,True,3.0,13.0,True,False,True,True,True,3.0,13.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:02:00,2026-03-28,66323.7,66331.4,66312.6,66314.5,-27.341,66.543,66320.81,2026-03-28.csv,negative,down,below,down,89.0,-4.899999999994179,135.39999999999418,5.399999999994179,118.19999999999709,1.8999999999941792,118.19999999999709,74.60000000000582,135.5,74.60000000000582,157.89999999999418,74.60000000000582,1.8999999999941792,118.19999999999709,74.60000000000582,118.19999999999709,74.60000000000582,135.5,74.60000000000582,157.89999999999418,True,False,2.0,,False,False,False,True,True,2.0,12.0,True,False,True,True,True,2.0,12.0,True,False,True,True,True,2.0,12.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:03:00,2026-03-28,66314.6,66375.1,66312.6,66375.1,25.472,80.942,66344.63,2026-03-28.csv,positive,up,above,up,15.599999999991269,-25.10000000000582,49.89999999999418,-33.60000000000582,57.59999999999127,6.100000000005821,57.59999999999127,135.20000000001164,80.19999999999709,135.20000000001164,97.29999999998836,135.20000000001164,57.59999999999127,6.100000000005821,57.59999999999127,135.20000000001164,80.19999999999709,135.20000000001164,97.29999999998836,135.20000000001164,False,False,,,False,False,False,False,True,,8.0,False,False,False,True,True,29.0,8.0,False,True,True,True,True,29.0,8.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:04:00,2026-03-28,66375.0,66408.0,66369.0,66403.8,18.954,106.932,66392.78,2026-03-28.csv,positive,up,above,up,5.399999999994179,-88.5,2.099999999991269,-93.69999999999709,28.89999999999418,30.90000000000873,28.89999999999418,163.90000000000873,51.5,163.90000000000873,68.59999999999127,163.90000000000873,28.89999999999418,30.90000000000873,28.89999999999418,163.90000000000873,51.5,163.90000000000873,68.59999999999127,163.90000000000873,False,False,,,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,True,True,34.0,6.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:05:00,2026-03-28,66403.8,66414.8,66400.0,66414.7,16.299,65.249,66405.12,2026-03-28.csv,positive,up,above,up,-99.5,-121.89999999999418,-27.30000000000291,-88.30000000000291,18.0,99.80000000000291,18.0,174.8000000000029,40.60000000000582,174.8000000000029,57.69999999999709,174.8000000000029,18.0,99.80000000000291,18.0,174.8000000000029,40.60000000000582,174.8000000000029,57.69999999999709,174.8000000000029,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,False,,,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:06:00,2026-03-28,66414.8,66432.7,66386.9,66386.9,15.094999999999999,112.999,66410.38,2026-03-28.csv,positive,down,below,down,-106.5,-79.19999999999709,35.10000000000582,-51.59999999999127,22.40000000000873,107.69999999999709,22.40000000000873,147.0,68.40000000000873,147.0,85.5,147.0,107.69999999999709,22.40000000000873,147.0,22.40000000000873,147.0,68.40000000000873,147.0,85.5,False,True,,4.0,False,False,False,False,True,,4.0,False,False,False,True,True,27.0,4.0,False,True,True,True,True,27.0,4.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:07:00,2026-03-28,66386.9,66407.6,66372.9,66403.5,-4.077000000000002,40.627,66391.63,2026-03-28.csv,negative,up,above,up,-107.5,-88.60000000000582,59.19999999999709,-48.60000000000582,5.80000000000291,125.69999999999709,5.80000000000291,163.60000000000582,64.69999999999709,163.60000000000582,68.89999999999418,163.60000000000582,5.80000000000291,125.69999999999709,5.80000000000291,163.60000000000582,64.69999999999709,163.60000000000582,68.89999999999418,163.60000000000582,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,True,True,31.0,3.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:08:00,2026-03-28,66403.4,66408.5,66377.9,66390.7,-27.441000000000003,69.819,66394.65,2026-03-28.csv,negative,down,below,down,-119.80000000000291,-88.19999999999709,66.10000000000582,-90.09999999999127,18.60000000000582,119.89999999999418,18.60000000000582,150.8000000000029,81.69999999999709,150.8000000000029,81.69999999999709,150.8000000000029,119.89999999999418,18.60000000000582,150.8000000000029,18.60000000000582,150.8000000000029,81.69999999999709,150.8000000000029,81.69999999999709,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,True,True,29.0,2.0,False,True,True,True,True,29.0,2.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-28 00:09:00,2026-03-28,66390.8,66409.3,66390.7,66409.2,9.430999999999997,56.729,66400.11,2026-03-28.csv,positive,up,above,up,-145.39999999999418,-98.19999999999709,38.19999999999709,-144.0,0.10000000000582077,161.1999999999971,0.10000000000582077,169.3000000000029,63.19999999999709,169.3000000000029,63.19999999999709,169.3000000000029,0.10000000000582077,161.1999999999971,0.10000000000582077,169.3000000000029,63.19999999999709,169.3000000000029,63.19999999999709,169.3000000000029,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,False,,,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
