ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-18 00:00:00,2026-03-18,73879.7,73879.7,73856.6,73872.3,-6.219000000000001,42.195,73868.07,2026-03-18.csv,negative,down,above,down,7.5,81.19999999999709,-135.8000000000029,-51.10000000000582,121.59999999999127,109.30000000000291,155.5,109.30000000000291,155.5,252.90000000000873,155.5,380.3000000000029,109.30000000000291,121.59999999999127,109.30000000000291,155.5,252.90000000000873,155.5,380.3000000000029,155.5,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,25.0,False,False,False,False,True,,25.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,39.0,False,False,False
2026-03-18 00:01:00,2026-03-18,73872.4,73904.5,73850.0,73888.7,22.353,108.569,73882.77,2026-03-18.csv,positive,up,above,up,47.19999999999709,51.40000000000873,-176.0,-48.39999999999418,105.19999999999709,125.69999999999709,139.10000000000582,125.69999999999709,139.10000000000582,269.3000000000029,139.10000000000582,396.6999999999971,105.19999999999709,125.69999999999709,139.10000000000582,125.69999999999709,139.10000000000582,269.3000000000029,139.10000000000582,396.6999999999971,True,True,1.0,3.0,True,False,True,True,True,1.0,3.0,True,False,True,True,True,1.0,3.0,True,False,True,True,True,1.0,3.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,24.0,False,False,False,False,True,,24.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,37.0,False,False,False
2026-03-18 00:02:00,2026-03-18,73888.8,73993.9,73888.8,73975.5,43.266000000000005,274.346,73962.21,2026-03-18.csv,positive,up,above,up,-62.19999999999709,-80.10000000000582,-226.6999999999971,-121.80000000000291,0.0,212.5,52.30000000000291,225.5,52.30000000000291,356.1000000000058,52.30000000000291,483.5,0.0,212.5,52.30000000000291,225.5,52.30000000000291,356.1000000000058,52.30000000000291,483.5,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,36.0,False,False,False
2026-03-18 00:03:00,2026-03-18,73975.4,73975.5,73888.0,73888.0,33.443999999999996,150.684,73936.58,2026-03-18.csv,positive,down,below,down,94.0,16.39999999999418,-218.89999999999418,32.89999999999418,99.89999999999418,125.0,139.8000000000029,138.0,139.8000000000029,268.6000000000058,139.8000000000029,396.0,125.0,99.89999999999418,138.0,139.8000000000029,268.6000000000058,139.8000000000029,396.0,139.8000000000029,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,22.0,False,False,False,False,True,,22.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,36.0,False,False,False
2026-03-18 00:04:00,2026-03-18,73888.1,73888.1,73763.0,73843.4,-74.37299999999999,323.077,73822.22,2026-03-18.csv,negative,down,above,down,183.70000000001164,55.70000000001164,-182.6999999999971,72.0,184.40000000000873,69.5,184.40000000000873,93.39999999999418,184.40000000000873,224.0,184.40000000000873,351.3999999999942,69.5,184.40000000000873,93.39999999999418,184.40000000000873,224.0,184.40000000000873,351.3999999999942,184.40000000000873,True,False,2.0,,False,False,False,True,True,2.0,13.0,True,False,True,True,True,2.0,13.0,True,False,True,True,True,2.0,13.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,21.0,False,False,False,False,True,,21.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False
2026-03-18 00:05:00,2026-03-18,73843.3,73879.8,73773.9,73879.8,-14.546000000000006,108.116,73818.95,2026-03-18.csv,negative,up,above,up,78.69999999999709,-31.5,-211.6999999999971,15.89999999999418,148.0,0.10000000000582077,148.0,129.8000000000029,148.0,260.40000000000873,148.0,387.8000000000029,148.0,0.10000000000582077,148.0,129.8000000000029,148.0,260.40000000000873,148.0,387.8000000000029,True,False,1.0,,False,False,False,True,True,1.0,12.0,True,False,True,True,True,1.0,12.0,True,False,True,True,True,1.0,12.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,20.0,False,False,False,False,True,,20.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,34.0,False,False,False
2026-03-18 00:06:00,2026-03-18,73879.8,73964.0,73879.7,73935.9,32.375,81.189,73929.45,2026-03-18.csv,positive,up,above,up,56.90000000000873,-68.5,-306.09999999999127,2.6000000000058208,91.90000000000873,41.5,91.90000000000873,185.89999999999418,91.90000000000873,316.5,91.90000000000873,443.8999999999942,91.90000000000873,41.5,91.90000000000873,185.89999999999418,91.90000000000873,316.5,91.90000000000873,443.8999999999942,True,False,3.0,,False,False,False,True,True,3.0,11.0,True,False,True,True,True,3.0,11.0,True,False,True,True,True,3.0,11.0,True,False,True,False,False,,,False,False,False,False,True,,11.0,False,False,False,False,True,,11.0,False,False,False,False,True,,11.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,32.0,False,False,False
2026-03-18 00:07:00,2026-03-18,73935.9,73935.9,73894.4,73913.3,-31.842000000000002,63.32,73916.91,2026-03-18.csv,negative,down,below,down,53.19999999999709,-15.900000000008731,-294.3000000000029,20.5,114.5,0.10000000000582077,114.5,163.3000000000029,114.5,294.3000000000029,114.5,421.3000000000029,0.10000000000582077,114.5,163.3000000000029,114.5,294.3000000000029,114.5,421.3000000000029,114.5,True,False,1.0,,False,False,False,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,17.0,False,False,False,False,True,,17.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,31.0,False,False,False
2026-03-18 00:08:00,2026-03-18,73913.2,73987.9,73913.2,73982.0,47.867999999999995,80.29,73955.7,2026-03-18.csv,positive,up,above,up,9.89999999999418,-186.3000000000029,-395.1000000000058,-90.0,45.80000000000291,26.39999999999418,45.80000000000291,232.0,45.80000000000291,463.1000000000058,45.80000000000291,490.0,45.80000000000291,26.39999999999418,45.80000000000291,232.0,45.80000000000291,463.1000000000058,45.80000000000291,490.0,False,False,,,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,False,,,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,30.0,False,False,False,False,True,,30.0,False,False,False
2026-03-18 00:09:00,2026-03-18,73982.0,74027.8,73968.6,74027.1,28.119,100.013,73997.58,2026-03-18.csv,positive,up,above,up,-29.70000000001164,-317.0,-426.20000000001164,-180.10000000000582,0.09999999999126885,71.5,0.09999999999126885,317.1000000000058,0.09999999999126885,531.8000000000029,0.09999999999126885,535.1000000000058,0.09999999999126885,71.5,0.09999999999126885,317.1000000000058,0.09999999999126885,531.8000000000029,0.09999999999126885,535.1000000000058,False,False,,,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,False,,,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,16.0,False,False,False,False,True,,16.0,False,False,False
