ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file
2026-03-22 00:00:00,2026-03-22,68692.8,68884.9,68648.4,68881.4,499.919,300.517,800.436,199.402,0.24911673138139712,68807.29,86416.05,7.64e-06,1.495,0.0,False,2026-03-22.csv
2026-03-22 00:01:00,2026-03-22,68881.5,68883.9,68642.6,68738.4,320.767,420.921,741.688,-100.154,-0.13503521696454573,68745.73,86428.14,8.06e-06,0.0,0.2,False,2026-03-22.csv
2026-03-22 00:02:00,2026-03-22,68738.5,68738.5,68252.0,68338.1,765.787,1600.367,2366.154,-834.5799999999999,-0.35271584182601806,68437.42,86446.54,8.06e-06,0.0,4.272,False,2026-03-22.csv
2026-03-22 00:03:00,2026-03-22,68337.4,68434.0,68189.0,68373.3,774.32,897.96,1672.28,-123.63999999999999,-0.07393498696390556,68275.02,86277.15,6.72e-06,0.021,0.734,False,2026-03-22.csv
2026-03-22 00:04:00,2026-03-22,68373.4,68461.5,68285.8,68407.5,323.789,243.696,567.485,80.09299999999999,0.14113677013489342,68373.81,86243.07,3.77e-06,0.137,0.007,False,2026-03-22.csv
2026-03-22 00:05:00,2026-03-22,68407.5,68434.7,68329.8,68407.9,221.418,148.306,369.724,73.112,0.1977475089526241,68386.73,86271.41,3.77e-06,0.0,0.0,False,2026-03-22.csv
2026-03-22 00:06:00,2026-03-22,68408.0,68575.4,68325.5,68545.1,598.423,181.978,780.401,416.445,0.5336295058566045,68466.35,86285.18,3.4e-06,0.12,0.0,False,2026-03-22.csv
2026-03-22 00:07:00,2026-03-22,68545.2,68663.0,68545.2,68602.6,423.477,209.672,633.149,213.80499999999998,0.3376851262499032,68598.19,86200.0,2.93e-06,0.515,0.0,False,2026-03-22.csv
2026-03-22 00:08:00,2026-03-22,68602.5,68650.0,68524.4,68647.6,179.807,231.752,411.559,-51.94500000000002,-0.12621519636309744,68585.83,86203.71,3.92e-06,0.0,0.0,False,2026-03-22.csv
2026-03-22 00:09:00,2026-03-22,68647.6,68918.0,68647.6,68860.9,699.029,313.524,1012.553,385.505,0.380725749664462,68790.72,86276.28,3.92e-06,0.497,0.0,False,2026-03-22.csv
2026-03-22 00:10:00,2026-03-22,68860.8,68860.8,68782.5,68810.6,174.601,132.108,306.709,42.492999999999995,0.13854500520036905,68815.74,86310.22,3.81e-06,0.0,0.0,False,2026-03-22.csv
2026-03-22 00:11:00,2026-03-22,68810.6,68893.8,68784.5,68788.1,242.028,279.368,521.396,-37.34,-0.0716154324160523,68836.39,86330.67,3.8e-06,0.0,0.0,False,2026-03-22.csv
2026-03-22 00:12:00,2026-03-22,68786.8,68795.4,68711.0,68712.5,121.094,158.228,279.322,-37.134000000000015,-0.13294334137661915,68759.33,86355.9,3.8e-06,0.0,0.184,False,2026-03-22.csv
