ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-24 00:00:00,2026-03-24,70888.1,70891.7,70865.9,70866.0,-10.290999999999997,44.241,70879.65,2026-03-24.csv,negative,down,below,down,19.10000000000582,-119.0,-176.10000000000582,-216.0,214.0,7.5,214.0,122.0,214.0,248.10000000000582,214.0,488.1000000000058,7.5,214.0,122.0,214.0,248.10000000000582,214.0,488.1000000000058,214.0,True,False,1.0,,False,False,False,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,True,True,1.0,10.0,True,False,True,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,True,1.0,16.0,True,False,True,True,True,1.0,16.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,39.0,False,False,False
2026-03-24 00:01:00,2026-03-24,70866.0,71066.6,70858.5,71040.5,131.15200000000004,888.558,70980.97,2026-03-24.csv,positive,up,above,up,-183.60000000000582,-350.6000000000058,-376.3000000000029,-412.6999999999971,39.5,198.1999999999971,39.5,377.5,39.5,422.6000000000058,39.5,662.6000000000058,39.5,198.1999999999971,39.5,377.5,39.5,422.6000000000058,39.5,662.6000000000058,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,False,,,False,False,False,False,True,,15.0,False,False,False,False,True,,15.0,False,False,False,False,True,,15.0,False,False,False
2026-03-24 00:02:00,2026-03-24,71040.6,71080.0,70941.4,70951.9,61.82600000000002,408.656,71037.57,2026-03-24.csv,positive,down,below,down,-71.09999999999127,-288.5,-368.79999999998836,-294.0,59.5,109.59999999999127,59.5,298.59999999999127,59.5,381.8999999999942,59.5,574.0,109.59999999999127,59.5,298.59999999999127,59.5,381.8999999999942,59.5,574.0,59.5,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,False,,,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,30.0,False,False,False,False,True,,30.0,False,False,False
2026-03-24 00:03:00,2026-03-24,70952.0,71011.4,70910.4,70939.3,-23.903999999999996,164.082,70958.9,2026-03-24.csv,negative,down,below,down,-39.40000000000873,-295.3000000000029,-412.6999999999971,-306.3000000000029,20.59999999999127,97.0,20.59999999999127,321.40000000000873,20.59999999999127,415.3000000000029,20.59999999999127,561.4000000000087,97.0,20.59999999999127,321.40000000000873,20.59999999999127,415.3000000000029,20.59999999999127,561.4000000000087,20.59999999999127,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,False,,,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,29.0,False,False,False,False,True,,29.0,False,False,False
2026-03-24 00:04:00,2026-03-24,70939.3,70959.9,70879.9,70889.2,-32.88700000000001,130.973,70920.71,2026-03-24.csv,negative,down,below,down,-7.69999999999709,-234.6999999999971,-339.1999999999971,-320.0,42.80000000000291,46.89999999999418,42.80000000000291,271.3000000000029,42.80000000000291,365.1999999999971,42.80000000000291,511.3000000000029,46.89999999999418,42.80000000000291,271.3000000000029,42.80000000000291,365.1999999999971,42.80000000000291,511.3000000000029,42.80000000000291,False,False,,,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,True,,6.0,False,False,False,False,False,,,False,False,False,False,True,,12.0,False,False,False,False,True,,12.0,False,False,False,False,True,,12.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,29.0,False,False,False,False,True,,29.0,False,False,False
2026-03-24 00:05:00,2026-03-24,70889.2,70905.4,70875.9,70885.1,4.100999999999999,57.095,70889.92,2026-03-24.csv,positive,down,below,down,-111.40000000000873,-108.0,-261.1000000000058,-315.20000000001164,46.89999999999418,130.20000000001164,46.89999999999418,267.20000000001164,46.89999999999418,361.1000000000058,46.89999999999418,507.20000000001164,130.20000000001164,46.89999999999418,267.20000000001164,46.89999999999418,361.1000000000058,46.89999999999418,507.20000000001164,46.89999999999418,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,True,,5.0,False,False,False,False,False,,,False,False,False,False,True,,11.0,False,False,False,False,True,,11.0,False,False,False,False,True,,11.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,28.0,False,False,False,False,True,,28.0,False,False,False
2026-03-24 00:06:00,2026-03-24,70885.0,70887.7,70842.3,70856.9,-5.142999999999997,60.299,70865.34,2026-03-24.csv,negative,down,below,down,-30.5,-186.1999999999971,-251.29999999998836,-262.1999999999971,75.10000000000582,103.59999999999127,75.10000000000582,239.0,75.10000000000582,332.8999999999942,75.10000000000582,479.0,103.59999999999127,75.10000000000582,239.0,75.10000000000582,332.8999999999942,75.10000000000582,479.0,75.10000000000582,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,True,True,2.0,4.0,True,False,True,False,False,,,False,False,False,False,True,,10.0,False,False,False,False,True,,10.0,False,False,False,False,True,,10.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,33.0,False,False,False
2026-03-24 00:07:00,2026-03-24,70856.9,70907.3,70856.8,70880.8,31.359,59.017,70878.82,2026-03-24.csv,positive,up,above,up,-41.40000000000873,-131.1999999999971,-244.10000000000582,-302.0,51.19999999999709,127.5,51.19999999999709,262.90000000000873,51.19999999999709,356.8000000000029,51.19999999999709,502.90000000000873,51.19999999999709,127.5,51.19999999999709,262.90000000000873,51.19999999999709,356.8000000000029,51.19999999999709,502.90000000000873,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,True,,3.0,False,False,False,False,False,,,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,True,,9.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,26.0,False,False,False,False,True,,26.0,False,False,False
2026-03-24 00:08:00,2026-03-24,70880.8,70932.0,70875.5,70899.9,23.534,90.186,70907.75,2026-03-24.csv,positive,up,below,up,-120.59999999999127,-172.0,-249.29999999998836,-306.09999999999127,6.100000000005821,147.79999999998836,6.100000000005821,282.0,6.100000000005821,375.8999999999942,6.100000000005821,522.0,6.100000000005821,147.79999999998836,6.100000000005821,282.0,6.100000000005821,375.8999999999942,6.100000000005821,522.0,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,True,,2.0,False,False,False,False,False,,,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,True,,8.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,25.0,False,False,False,False,True,,25.0,False,False,False
2026-03-24 00:09:00,2026-03-24,70900.0,70906.0,70874.3,70881.5,14.22,42.408,70888.37,2026-03-24.csv,positive,down,below,down,-106.5,-156.5,-391.1999999999971,-291.6999999999971,0.0,137.5,0.0,263.6000000000058,0.0,401.5,0.0,503.6000000000058,137.5,0.0,263.6000000000058,0.0,401.5,0.0,503.6000000000058,0.0,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,True,,1.0,False,False,False,False,False,,,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,False,True,,7.0,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,True,,24.0,False,False,False,False,True,,24.0,False,False,False
