ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file
2026-04-03 00:00:00,2026-04-03,66863.6,66872.6,66855.4,66868.5,4.791,5.858,10.649,-1.0669999999999993,-0.10019720161517508,66863.24,90116.75,-9e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:01:00,2026-04-03,66868.6,66905.5,66868.6,66898.7,52.457,17.508,69.965,34.949,0.4995211891660115,66896.93,90117.27,-8.31e-06,0.12,0.0,False,2026-04-03.csv
2026-04-03 00:02:00,2026-04-03,66898.8,66956.5,66891.5,66930.9,29.106,24.585,53.691,4.521000000000001,0.0842040565457898,66922.79,90091.99,-7.82e-06,0.0,0.007,False,2026-04-03.csv
2026-04-03 00:03:00,2026-04-03,66930.8,66930.9,66917.0,66918.3,27.633,24.47,52.103,3.1630000000000003,0.060706677158704876,66922.46,90094.46,-7.82e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:04:00,2026-04-03,66918.2,66920.6,66917.0,66920.6,10.268,3.382,13.65,6.886000000000001,0.5044688644688645,66918.01,90112.46,-7.19e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:05:00,2026-04-03,66920.5,66965.1,66920.5,66965.0,38.997,2.847,41.844,36.15,0.8639231431029538,66949.16,90115.14,-7.19e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:06:00,2026-04-03,66965.1,66976.2,66941.0,66941.0,10.791,25.335,36.126,-14.544,-0.40259093173891386,66954.18,90114.95,-6.55e-06,0.002,0.0,False,2026-04-03.csv
2026-04-03 00:07:00,2026-04-03,66941.0,66941.1,66923.2,66934.2,5.967,19.925,25.892,-13.958000000000002,-0.5390854317936042,66934.05,90113.17,-6.55e-06,0.0,0.002,False,2026-04-03.csv
2026-04-03 00:08:00,2026-04-03,66934.2,66944.1,66885.0,66885.0,14.514,48.451,62.965,-33.937,-0.5389819741126022,66909.0,90100.44,-6e-06,0.041,0.0,False,2026-04-03.csv
2026-04-03 00:09:00,2026-04-03,66884.7,66894.1,66800.0,66800.1,24.355,82.279,106.634,-57.92399999999999,-0.5432038561809553,66850.0,90104.48,-5.54e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:10:00,2026-04-03,66800.0,66842.9,66790.0,66831.8,72.216,40.052,112.268,32.163999999999994,0.2864930345245305,66810.73,90135.46,-5.54e-06,0.0,0.014,False,2026-04-03.csv
2026-04-03 00:11:00,2026-04-03,66831.8,66831.8,66778.7,66783.3,10.011,41.982,51.993,-31.971,-0.6149096993826092,66794.15,90174.01,-6.35e-06,0.0,0.887,False,2026-04-03.csv
2026-04-03 00:12:00,2026-04-03,66783.3,66818.1,66745.0,66818.1,93.336,33.66,126.996,59.676,0.46990456392327323,66780.96,90187.77,-6.63e-06,0.0,0.015,False,2026-04-03.csv
2026-04-03 00:13:00,2026-04-03,66818.1,66847.9,66813.7,66813.7,13.648,12.742,26.39,0.9059999999999988,0.03433118605532394,66834.35,90213.57,-6.27e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:14:00,2026-04-03,66813.8,66813.8,66794.2,66808.9,12.452,11.06,23.512,1.3919999999999995,0.05920381082000678,66797.88,90215.19,-6.27e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:15:00,2026-04-03,66808.9,66839.9,66778.8,66839.9,16.766,17.083,33.849,-0.31700000000000017,-0.009365121569322586,66797.44,90220.85,-5.61e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:16:00,2026-04-03,66839.9,66839.9,66785.5,66787.2,12.852,24.193,37.045,-11.341000000000001,-0.30614117964637605,66797.85,90225.82,-5.51e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:17:00,2026-04-03,66787.3,66810.0,66774.2,66810.0,26.769,17.008,43.777,9.761,0.22297096648925233,66789.81,90238.95,-5.51e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:18:00,2026-04-03,66810.0,66822.8,66801.4,66801.5,5.361,13.716,19.077,-8.355,-0.4379619437018399,66811.39,90246.92,-5.59e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:19:00,2026-04-03,66801.5,66806.6,66800.0,66806.5,14.735,9.28,24.015,5.455,0.22714969810535082,66801.21,90244.95,-4.78e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:20:00,2026-04-03,66806.6,66819.9,66806.6,66813.4,7.62,7.184,14.804,0.43599999999999994,0.02945149959470413,66813.79,90248.42,-4.03e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:21:00,2026-04-03,66813.3,66836.9,66813.3,66836.9,5.958,3.93,9.888,2.028,0.20509708737864077,66826.7,90245.93,-4.03e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:22:00,2026-04-03,66836.8,66836.9,66809.4,66829.1,7.239,27.519,34.758,-20.279999999999998,-0.5834627999309511,66821.42,90248.47,-2.98e-06,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:23:00,2026-04-03,66829.0,66909.4,66829.0,66906.8,46.377,9.086,55.463,37.291000000000004,0.6723581486756938,66881.02,90267.31,-2.21e-06,0.002,0.001,False,2026-04-03.csv
2026-04-03 00:24:00,2026-04-03,66906.8,66934.2,66899.9,66930.6,19.189,23.859,43.048,-4.670000000000002,-0.10848355324289169,66920.43,90263.76,-2.21e-06,0.003,0.0,False,2026-04-03.csv
2026-04-03 00:25:00,2026-04-03,66930.7,66936.4,66923.3,66929.1,13.199,19.975,33.174,-6.776000000000002,-0.2042563453306807,66927.96,90263.57,-1.18e-06,0.053,0.0,False,2026-04-03.csv
2026-04-03 00:26:00,2026-04-03,66929.1,66929.2,66830.5,66833.5,20.917,72.255,93.172,-51.337999999999994,-0.5510024470871077,66857.23,90270.54,-2.3e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:27:00,2026-04-03,66833.4,66833.5,66800.0,66800.0,9.869,40.704,50.573,-30.835,-0.6097126925434521,66817.4,90275.46,-2.3e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:28:00,2026-04-03,66800.1,66800.1,66763.9,66793.9,32.924,40.543,73.467,-7.619,-0.10370642601440103,66775.69,90267.71,-2e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:29:00,2026-04-03,66793.9,66808.5,66793.9,66804.6,7.628,7.708,15.336,-0.08000000000000007,-0.005216484089723531,66798.51,90281.74,-9.2e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:30:00,2026-04-03,66804.5,66804.6,66793.9,66793.9,2.14,11.038,13.178,-8.898,-0.6752162695401426,66799.97,90282.84,-3.2e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:31:00,2026-04-03,66794.0,66813.7,66786.9,66810.1,9.72,11.803,21.523,-2.083,-0.0967801886354133,66799.71,90283.63,-3.2e-07,0.0,0.0,False,2026-04-03.csv
2026-04-03 00:32:00,2026-04-03,66810.1,66810.1,66780.1,66800.8,9.387,32.276,41.663,-22.889000000000003,-0.5493843458224325,66791.28,90301.84,-1.3e-07,0.0,0.0,False,2026-04-03.csv
