ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file
2026-03-21 00:00:00,2026-03-21,70487.5,70487.6,70472.6,70472.7,2.662,14.596,17.258,-11.934000000000001,-0.6915053888051919,70483.48,86773.15,-1.484e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:01:00,2026-03-21,70472.6,70500.0,70469.1,70500.0,30.041,17.046,47.087,12.995000000000001,0.27597850786841377,70489.0,86759.56,-1.493e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:02:00,2026-03-21,70500.0,70524.6,70496.0,70496.0,11.281,23.593,34.874,-12.312,-0.3530423811435453,70512.22,86765.21,-1.493e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:03:00,2026-03-21,70496.0,70530.0,70496.0,70514.4,10.687,5.96,16.647,4.726999999999999,0.2839550669790353,70514.78,86764.23,-1.509e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:04:00,2026-03-21,70514.4,70525.1,70500.0,70514.5,12.642,7.014,19.656,5.627999999999999,0.2863247863247863,70511.15,86765.29,-1.511e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:05:00,2026-03-21,70514.5,70537.6,70514.4,70523.6,17.388,43.997,61.385,-26.608999999999998,-0.4334772338519182,70528.54,86766.84,-1.511e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:06:00,2026-03-21,70523.7,70537.5,70509.9,70509.9,20.683,31.269,51.952,-10.585999999999999,-0.2037650138589467,70525.73,86788.86,-1.511e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:07:00,2026-03-21,70510.0,70549.3,70509.9,70540.3,16.685,46.207,62.892,-29.522000000000002,-0.46940787381542964,70535.99,86796.44,-1.517e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:08:00,2026-03-21,70540.1,70540.1,70502.8,70523.3,11.415,22.851,34.266,-11.436,-0.3337419015934162,70515.87,86812.8,-1.547e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:09:00,2026-03-21,70523.2,70545.7,70503.2,70503.2,5.366,33.843,39.209,-28.477000000000004,-0.7262873319901043,70529.11,86828.05,-1.547e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:10:00,2026-03-21,70503.3,70509.4,70486.4,70489.8,21.59,45.086,66.676,-23.496,-0.35239066530685703,70498.38,86822.64,-1.59e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:11:00,2026-03-21,70489.8,70490.7,70430.2,70457.5,19.651,49.962,69.613,-30.311000000000003,-0.43542154482639744,70454.53,86830.17,-1.648e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:12:00,2026-03-21,70457.5,70487.4,70457.4,70468.1,33.942,32.433,66.375,1.5090000000000003,0.022734463276836165,70463.27,86827.5,-1.754e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:13:00,2026-03-21,70468.1,70490.7,70451.2,70466.6,37.551,37.477,75.028,0.07400000000000517,0.000986298448579266,70468.33,86830.95,-1.754e-05,0.0,0.0,False,2026-03-21.csv
2026-03-21 00:14:00,2026-03-21,70466.7,70503.2,70466.6,70503.2,16.606,9.904,26.51,6.702000000000002,0.25281026027914,70491.8,86815.09,-1.769e-05,0.0,0.0,False,2026-03-21.csv
