ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-17 00:00:00,2026-03-17,74808.0,74850.1,74802.6,74846.4,28.248000000000005,152.212,74828.8,2026-03-17.csv,positive,up,above,up,-168.0,530.6000000000058,202.20000000001164,437.5,2.3000000000029104,279.29999999998836,595.5,279.29999999998836,641.6000000000058,279.29999999998836,641.6000000000058,279.29999999998836,2.3000000000029104,279.29999999998836,595.5,279.29999999998836,641.6000000000058,279.29999999998836,641.6000000000058,279.29999999998836,False,True,,1.0,False,False,False,True,True,8.0,1.0,False,True,True,True,True,8.0,1.0,False,True,True,True,True,8.0,1.0,False,True,True,False,True,,1.0,False,False,False,True,True,10.0,1.0,False,True,True,True,True,10.0,1.0,False,True,True,True,True,10.0,1.0,False,True,True,False,False,,,False,False,False,True,False,11.0,,False,False,False,True,False,11.0,,False,False,False,True,False,11.0,,False,False,False
2026-03-17 00:01:00,2026-03-17,74846.4,74848.7,74567.1,74629.9,-145.09,527.996,74715.76,2026-03-17.csv,negative,down,below,down,116.10000000000582,770.2000000000116,543.3000000000029,698.4000000000087,130.20000000001164,57.69999999999709,839.4000000000087,57.69999999999709,858.1000000000058,57.69999999999709,858.1000000000058,57.69999999999709,57.69999999999709,130.20000000001164,57.69999999999709,839.4000000000087,57.69999999999709,858.1000000000058,57.69999999999709,858.1000000000058,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,False,False,,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,False,False,,,False,False,False,True,False,9.0,,False,False,False,True,False,9.0,,False,False,False,True,False,9.0,,False,False,False
2026-03-17 00:02:00,2026-03-17,74630.0,74694.6,74598.4,74663.4,53.91600000000001,225.208,74646.96,2026-03-17.csv,positive,up,above,up,176.60000000000582,787.0,495.90000000000873,559.6000000000058,178.0,91.19999999999709,824.6000000000058,91.19999999999709,824.6000000000058,91.19999999999709,824.6000000000058,91.19999999999709,178.0,91.19999999999709,824.6000000000058,91.19999999999709,824.6000000000058,91.19999999999709,824.6000000000058,91.19999999999709,True,True,2.0,1.0,False,True,True,True,True,2.0,1.0,False,True,True,True,True,2.0,1.0,False,True,True,True,True,2.0,1.0,False,True,True,False,False,,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,False,False,,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False
2026-03-17 00:03:00,2026-03-17,74663.3,74675.2,74572.2,74675.1,20.10799999999999,215.724,74627.85,2026-03-17.csv,positive,up,above,up,233.6999999999971,569.5999999999913,468.3999999999942,515.7999999999884,263.1999999999971,25.10000000000582,812.8999999999942,25.10000000000582,812.8999999999942,25.10000000000582,812.8999999999942,25.10000000000582,263.1999999999971,25.10000000000582,812.8999999999942,25.10000000000582,812.8999999999942,25.10000000000582,812.8999999999942,25.10000000000582,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,False,False,,,False,False,False,True,False,7.0,,False,False,False,True,False,7.0,,False,False,False,True,False,7.0,,False,False,False
2026-03-17 00:04:00,2026-03-17,74675.1,74760.1,74671.5,74725.1,-21.25699999999999,257.715,74718.82,2026-03-17.csv,negative,up,above,up,227.89999999999418,483.29999999998836,311.29999999998836,378.3999999999942,237.89999999999418,75.10000000000582,762.8999999999942,75.10000000000582,762.8999999999942,75.10000000000582,762.8999999999942,75.10000000000582,237.89999999999418,75.10000000000582,762.8999999999942,75.10000000000582,762.8999999999942,75.10000000000582,762.8999999999942,75.10000000000582,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,True,True,3.0,1.0,False,True,True,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,False,False,,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False,True,False,6.0,,False,False,False
2026-03-17 00:05:00,2026-03-17,74725.1,74725.1,74650.0,74678.4,-11.945999999999998,111.946,74678.56,2026-03-17.csv,negative,down,below,down,312.20000000001164,513.6000000000058,439.5,421.6000000000058,452.6000000000058,0.0,809.6000000000058,0.0,809.6000000000058,0.0,809.6000000000058,0.0,0.0,452.6000000000058,0.0,809.6000000000058,0.0,809.6000000000058,0.0,809.6000000000058,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False
2026-03-17 00:06:00,2026-03-17,74678.5,74752.9,74678.4,74746.0,-16.676999999999992,191.435,74726.85,2026-03-17.csv,negative,up,above,up,446.1000000000058,418.6000000000058,375.1999999999971,393.8999999999942,499.1000000000058,6.399999999994179,742.0,6.399999999994179,742.0,6.399999999994179,742.0,6.399999999994179,499.1000000000058,6.399999999994179,742.0,6.399999999994179,742.0,6.399999999994179,742.0,6.399999999994179,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False
2026-03-17 00:07:00,2026-03-17,74745.9,74841.4,74739.6,74840.0,46.982,153.774,74803.05,2026-03-17.csv,positive,up,above,up,380.6000000000058,318.1000000000058,331.5,363.1000000000058,460.0,49.30000000000291,648.0,49.30000000000291,648.0,49.30000000000291,648.0,49.30000000000291,460.0,49.30000000000291,648.0,49.30000000000291,648.0,49.30000000000291,648.0,49.30000000000291,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,1.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False
2026-03-17 00:08:00,2026-03-17,74840.0,74938.3,74840.0,74908.8,465.034,915.518,74893.98,2026-03-17.csv,positive,up,above,up,391.09999999999127,277.5,200.89999999999418,416.8999999999942,391.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,391.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,579.1999999999971,118.10000000000582,True,True,2.0,2.0,False,False,True,True,True,2.0,2.0,False,False,True,True,True,2.0,2.0,False,False,True,True,True,2.0,2.0,False,False,True,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False
2026-03-17 00:09:00,2026-03-17,74908.9,74963.0,74904.0,74953.0,215.41199999999998,578.128,74944.64,2026-03-17.csv,positive,up,above,up,484.6000000000058,92.0,114.89999999999418,368.1999999999971,488.8999999999942,162.3000000000029,535.0,162.3000000000029,535.0,162.3000000000029,535.0,162.3000000000029,488.8999999999942,162.3000000000029,535.0,162.3000000000029,535.0,162.3000000000029,535.0,162.3000000000029,True,True,1.0,1.0,False,False,True,True,True,1.0,1.0,False,False,True,True,True,1.0,1.0,False,False,True,True,True,1.0,1.0,False,False,True,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False
