ts,day,open,high,low,close,delta_1m,vol_1m,vwap,source_file,delta_sign,price_move_sign,price_vs_vwap_side,reference_direction,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,upside_max_5m,downside_max_5m,upside_max_15m,downside_max_15m,upside_max_30m,downside_max_30m,upside_max_60m,downside_max_60m,favorable_max_5m,adverse_max_5m,favorable_max_15m,adverse_max_15m,favorable_max_30m,adverse_max_30m,favorable_max_60m,adverse_max_60m,up_hit_10bp_5m_flag,down_hit_10bp_5m_flag,up_time_to_hit_10bp_5m_min,down_time_to_hit_10bp_5m_min,up_before_down_10bp_5m_flag,down_before_up_10bp_5m_flag,both_hit_10bp_5m_flag,up_hit_10bp_15m_flag,down_hit_10bp_15m_flag,up_time_to_hit_10bp_15m_min,down_time_to_hit_10bp_15m_min,up_before_down_10bp_15m_flag,down_before_up_10bp_15m_flag,both_hit_10bp_15m_flag,up_hit_10bp_30m_flag,down_hit_10bp_30m_flag,up_time_to_hit_10bp_30m_min,down_time_to_hit_10bp_30m_min,up_before_down_10bp_30m_flag,down_before_up_10bp_30m_flag,both_hit_10bp_30m_flag,up_hit_10bp_60m_flag,down_hit_10bp_60m_flag,up_time_to_hit_10bp_60m_min,down_time_to_hit_10bp_60m_min,up_before_down_10bp_60m_flag,down_before_up_10bp_60m_flag,both_hit_10bp_60m_flag,up_hit_25bp_5m_flag,down_hit_25bp_5m_flag,up_time_to_hit_25bp_5m_min,down_time_to_hit_25bp_5m_min,up_before_down_25bp_5m_flag,down_before_up_25bp_5m_flag,both_hit_25bp_5m_flag,up_hit_25bp_15m_flag,down_hit_25bp_15m_flag,up_time_to_hit_25bp_15m_min,down_time_to_hit_25bp_15m_min,up_before_down_25bp_15m_flag,down_before_up_25bp_15m_flag,both_hit_25bp_15m_flag,up_hit_25bp_30m_flag,down_hit_25bp_30m_flag,up_time_to_hit_25bp_30m_min,down_time_to_hit_25bp_30m_min,up_before_down_25bp_30m_flag,down_before_up_25bp_30m_flag,both_hit_25bp_30m_flag,up_hit_25bp_60m_flag,down_hit_25bp_60m_flag,up_time_to_hit_25bp_60m_min,down_time_to_hit_25bp_60m_min,up_before_down_25bp_60m_flag,down_before_up_25bp_60m_flag,both_hit_25bp_60m_flag,up_hit_50bp_5m_flag,down_hit_50bp_5m_flag,up_time_to_hit_50bp_5m_min,down_time_to_hit_50bp_5m_min,up_before_down_50bp_5m_flag,down_before_up_50bp_5m_flag,both_hit_50bp_5m_flag,up_hit_50bp_15m_flag,down_hit_50bp_15m_flag,up_time_to_hit_50bp_15m_min,down_time_to_hit_50bp_15m_min,up_before_down_50bp_15m_flag,down_before_up_50bp_15m_flag,both_hit_50bp_15m_flag,up_hit_50bp_30m_flag,down_hit_50bp_30m_flag,up_time_to_hit_50bp_30m_min,down_time_to_hit_50bp_30m_min,up_before_down_50bp_30m_flag,down_before_up_50bp_30m_flag,both_hit_50bp_30m_flag,up_hit_50bp_60m_flag,down_hit_50bp_60m_flag,up_time_to_hit_50bp_60m_min,down_time_to_hit_50bp_60m_min,up_before_down_50bp_60m_flag,down_before_up_50bp_60m_flag,both_hit_50bp_60m_flag
2026-03-25 00:00:00,2026-03-25,70514.9,70528.2,70514.9,70523.9,6.425000000000001,22.503,70522.25,2026-03-25.csv,positive,up,above,up,70.60000000000582,166.10000000000582,106.10000000000582,280.5,80.30000000000291,30.89999999999418,199.60000000000582,30.89999999999418,199.60000000000582,30.89999999999418,504.1000000000058,101.29999999998836,80.30000000000291,30.89999999999418,199.60000000000582,30.89999999999418,199.60000000000582,30.89999999999418,504.1000000000058,101.29999999998836,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,True,5.0,31.0,True,False,True,False,False,,,False,False,False,True,False,11.0,,False,False,False,True,False,11.0,,False,False,False,True,False,11.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,40.0,,False,False,False
2026-03-25 00:01:00,2026-03-25,70524.0,70554.1,70493.4,70493.4,-33.818000000000005,126.018,70530.58,2026-03-25.csv,negative,down,below,down,78.40000000000873,172.60000000000582,28.10000000000582,306.6000000000058,114.30000000000291,0.39999999999417923,230.10000000000582,0.39999999999417923,230.10000000000582,70.79999999998836,534.6000000000058,70.79999999998836,0.39999999999417923,114.30000000000291,0.39999999999417923,230.10000000000582,70.79999999998836,230.10000000000582,70.79999999998836,534.6000000000058,True,False,4.0,,False,False,False,True,False,4.0,,False,False,False,True,True,4.0,30.0,True,False,True,True,True,4.0,30.0,True,False,True,False,False,,,False,False,False,True,False,10.0,,False,False,False,True,False,10.0,,False,False,False,True,False,10.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,39.0,,False,False,False
2026-03-25 00:02:00,2026-03-25,70493.5,70520.7,70493.0,70499.9,-5.1739999999999995,87.162,70502.09,2026-03-25.csv,negative,up,below,up,106.80000000000291,132.3000000000029,135.40000000000873,277.3000000000029,107.80000000000291,0.0,223.60000000000582,0.0,223.60000000000582,77.29999999998836,528.1000000000058,77.29999999998836,107.80000000000291,0.0,223.60000000000582,0.0,223.60000000000582,77.29999999998836,528.1000000000058,77.29999999998836,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,True,3.0,29.0,True,False,True,True,True,3.0,29.0,True,False,True,False,False,,,False,False,False,True,False,9.0,,False,False,False,True,False,9.0,,False,False,False,True,False,9.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,38.0,,False,False,False
2026-03-25 00:03:00,2026-03-25,70499.9,70523.9,70499.9,70520.9,4.3330000000000055,70.171,70515.97,2026-03-25.csv,positive,up,above,up,90.60000000000582,47.20000000001164,151.5,323.6000000000058,98.60000000000582,6.5,202.60000000000582,6.5,202.60000000000582,98.29999999998836,507.1000000000058,98.29999999998836,98.60000000000582,6.5,202.60000000000582,6.5,202.60000000000582,98.29999999998836,507.1000000000058,98.29999999998836,True,False,2.0,,False,False,False,True,False,2.0,,False,False,False,True,True,2.0,28.0,True,False,True,True,True,2.0,28.0,True,False,True,False,False,,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False,True,False,8.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,37.0,,False,False,False
2026-03-25 00:04:00,2026-03-25,70521.0,70550.0,70514.4,70550.0,18.725,82.159,70534.78,2026-03-25.csv,positive,up,above,up,98.19999999999709,4.100000000005821,210.0,236.10000000000582,114.39999999999418,27.19999999999709,173.5,27.19999999999709,235.39999999999418,127.39999999999418,478.0,127.39999999999418,114.39999999999418,27.19999999999709,173.5,27.19999999999709,235.39999999999418,127.39999999999418,478.0,127.39999999999418,True,False,5.0,,False,False,False,True,False,5.0,,False,False,False,True,True,5.0,27.0,True,False,True,True,True,5.0,27.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,True,False,30.0,,False,False,False,True,False,30.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,37.0,,False,False,False
2026-03-25 00:05:00,2026-03-25,70550.1,70604.2,70523.0,70594.5,14.581999999999997,77.468,70559.66,2026-03-25.csv,positive,up,above,up,71.0,-24.19999999999709,174.60000000000582,186.0,71.0,71.69999999999709,129.0,71.69999999999709,235.39999999999418,171.89999999999418,433.5,171.89999999999418,71.0,71.69999999999709,129.0,71.69999999999709,235.39999999999418,171.89999999999418,433.5,171.89999999999418,True,True,5.0,2.0,False,True,True,True,True,5.0,2.0,False,True,True,True,True,5.0,2.0,False,True,True,True,True,5.0,2.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,True,False,29.0,,False,False,False,True,False,29.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,38.0,,False,False,False
2026-03-25 00:06:00,2026-03-25,70594.5,70607.7,70571.7,70571.8,-4.471,54.345,70595.77,2026-03-25.csv,negative,down,below,down,122.5,-8.900000000008731,224.3000000000029,231.0,134.89999999999418,49.0,151.6999999999971,49.0,258.09999999999127,149.1999999999971,456.1999999999971,149.1999999999971,49.0,134.89999999999418,49.0,151.6999999999971,149.1999999999971,258.09999999999127,149.1999999999971,456.1999999999971,True,False,3.0,,False,False,False,True,False,3.0,,False,False,False,True,True,3.0,25.0,True,False,True,True,True,3.0,25.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,True,False,28.0,,False,False,False,True,False,28.0,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,35.0,,False,False,False
2026-03-25 00:07:00,2026-03-25,70571.7,70606.7,70522.8,70606.7,5.971999999999998,42.444,70556.95,2026-03-25.csv,positive,up,above,up,78.69999999999709,-66.39999999999418,176.90000000000873,145.60000000000582,116.80000000000291,15.69999999999709,116.80000000000291,75.19999999999709,223.1999999999971,184.09999999999127,421.3000000000029,184.09999999999127,116.80000000000291,15.69999999999709,116.80000000000291,75.19999999999709,223.1999999999971,184.09999999999127,421.3000000000029,184.09999999999127,True,False,4.0,,False,False,False,True,True,4.0,12.0,True,False,True,True,True,4.0,12.0,True,False,True,True,True,4.0,12.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,True,True,27.0,24.0,False,True,True,True,True,27.0,24.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,36.0,,False,False,False
2026-03-25 00:08:00,2026-03-25,70606.6,70619.5,70591.0,70611.5,2.6880000000000024,40.912,70608.82,2026-03-25.csv,positive,up,above,up,82.19999999999709,-66.5,176.89999999999418,127.60000000000582,112.0,10.69999999999709,112.0,81.39999999999418,218.39999999999418,188.89999999999418,416.5,188.89999999999418,112.0,10.69999999999709,112.0,81.39999999999418,218.39999999999418,188.89999999999418,416.5,188.89999999999418,True,False,3.0,,False,False,False,True,True,3.0,11.0,True,False,True,True,True,3.0,11.0,True,False,True,True,True,3.0,11.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,True,True,27.0,23.0,False,True,True,True,True,27.0,23.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,35.0,,False,False,False
2026-03-25 00:09:00,2026-03-25,70611.4,70664.4,70600.8,70648.2,39.846,72.796,70642.0,2026-03-25.csv,positive,up,above,up,-7.69999999999709,-70.19999999999709,187.6999999999971,44.0,75.30000000000291,24.39999999999418,75.30000000000291,118.09999999999127,187.8000000000029,225.59999999999127,379.8000000000029,225.59999999999127,75.30000000000291,24.39999999999418,75.30000000000291,118.09999999999127,187.8000000000029,225.59999999999127,379.8000000000029,225.59999999999127,True,False,3.0,,False,False,False,True,True,3.0,9.0,True,False,True,True,True,3.0,9.0,True,False,True,True,True,3.0,9.0,True,False,True,False,False,,,False,False,False,False,False,,,False,False,False,True,True,26.0,22.0,False,True,True,True,True,26.0,22.0,False,True,True,False,False,,,False,False,False,False,False,,,False,False,False,False,False,,,False,False,False,True,False,34.0,,False,False,False
