ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file
2026-03-24 00:00:00,2026-03-24,70888.1,70891.7,70865.9,70866.0,16.975,27.266,44.241,-10.290999999999997,-0.2326122827241698,70879.65,85429.93,4.239e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:01:00,2026-03-24,70866.0,71066.6,70858.5,71040.5,509.855,378.703,888.558,131.15200000000004,0.14760094445157215,70980.97,85289.85,4.229e-05,0.663,0.0,False,2026-03-24.csv
2026-03-24 00:02:00,2026-03-24,71040.6,71080.0,70941.4,70951.9,235.241,173.415,408.656,61.82600000000002,0.15129106143064097,71037.57,85243.4,4.229e-05,0.019,0.0,False,2026-03-24.csv
2026-03-24 00:03:00,2026-03-24,70952.0,71011.4,70910.4,70939.3,70.089,93.993,164.082,-23.903999999999996,-0.1456832559330091,70958.9,85297.43,4.261e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:04:00,2026-03-24,70939.3,70959.9,70879.9,70889.2,49.043,81.93,130.973,-32.88700000000001,-0.25109755445778903,70920.71,85327.05,4.154e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:05:00,2026-03-24,70889.2,70905.4,70875.9,70885.1,30.598,26.497,57.095,4.100999999999999,0.07182765566161659,70889.92,85339.38,4.041e-05,0.0,0.116,False,2026-03-24.csv
2026-03-24 00:06:00,2026-03-24,70885.0,70887.7,70842.3,70856.9,27.578,32.721,60.299,-5.142999999999997,-0.08529163004361594,70865.34,85341.85,4.041e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:07:00,2026-03-24,70856.9,70907.3,70856.8,70880.8,45.188,13.829,59.017,31.359,0.531355372180897,70878.82,85353.96,3.95e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:08:00,2026-03-24,70880.8,70932.0,70875.5,70899.9,56.86,33.326,90.186,23.534,0.26094959306322485,70907.75,85353.96,3.895e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:09:00,2026-03-24,70900.0,70906.0,70874.3,70881.5,28.314,14.094,42.408,14.22,0.33531409168081494,70888.37,85352.23,3.895e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:10:00,2026-03-24,70881.5,70881.5,70754.9,70773.7,53.478,107.394,160.872,-53.916000000000004,-0.3351484409965687,70824.61,85358.9,3.873e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:11:00,2026-03-24,70773.7,70843.7,70753.3,70826.4,83.615,85.137,168.752,-1.5220000000000056,-0.009019152365601626,70791.75,85359.59,3.788e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:12:00,2026-03-24,70826.5,70845.1,70815.8,70839.4,21.283,17.689,38.972,3.594000000000001,0.0922200554244073,70837.12,85368.84,3.749e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:13:00,2026-03-24,70839.3,70844.9,70752.1,70779.3,34.742,40.742,75.484,-6.0,-0.07948704361189127,70779.58,85379.51,3.749e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:14:00,2026-03-24,70779.2,70780.8,70744.0,70775.0,26.633,32.756,59.389,-6.123000000000001,-0.10309990065500346,70760.73,85392.18,3.78e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:15:00,2026-03-24,70774.2,70792.2,70747.0,70747.0,23.408,17.136,40.544,6.272000000000002,0.15469613259668513,70770.51,85386.35,3.671e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:16:00,2026-03-24,70747.1,70759.0,70663.0,70689.9,41.468,86.685,128.153,-45.217,-0.3528360631432741,70700.76,85403.27,3.671e-05,0.0,0.009,False,2026-03-24.csv
2026-03-24 00:17:00,2026-03-24,70690.0,70708.0,70653.3,70663.4,51.045,58.142,109.187,-7.097000000000001,-0.06499858041708263,70674.59,85399.21,3.613e-05,0.0,0.103,False,2026-03-24.csv
2026-03-24 00:18:00,2026-03-24,70663.4,70665.6,70617.9,70644.0,60.597,61.28,121.877,-0.6829999999999998,-0.005604010600851677,70642.41,85404.56,3.51e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:19:00,2026-03-24,70644.9,70664.8,70641.8,70654.5,32.995,11.194,44.189,21.800999999999995,0.4933580755391612,70655.07,85409.71,3.51e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:20:00,2026-03-24,70654.4,70795.3,70622.8,70777.1,76.523,29.01,105.533,47.51299999999999,0.45021936266381124,70699.94,85411.16,3.463e-05,0.006,0.0,False,2026-03-24.csv
2026-03-24 00:21:00,2026-03-24,70777.1,70784.1,70659.6,70670.7,26.095,63.46,89.555,-37.365,-0.41722963541957453,70693.69,85426.17,3.474e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:22:00,2026-03-24,70670.7,70781.0,70670.6,70749.6,35.812,46.045,81.857,-10.233000000000004,-0.1250106893729309,70754.98,85443.88,3.51e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:23:00,2026-03-24,70749.7,70749.7,70724.5,70727.9,15.921,10.045,25.966,5.8759999999999994,0.22629592544096122,70734.8,85455.59,3.51e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:24:00,2026-03-24,70727.7,70734.6,70666.8,70725.0,20.126,28.553,48.679,-8.427,-0.17311366297582118,70702.63,85460.65,3.521e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:25:00,2026-03-24,70725.0,70763.3,70711.8,70730.8,32.41,18.733,51.143,13.676999999999996,0.26742662729992367,70738.87,85458.06,3.468e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:26:00,2026-03-24,70730.8,70761.3,70712.0,70761.2,17.909,13.018,30.927,4.890999999999998,0.15814660329162214,70734.46,85450.0,3.468e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:27:00,2026-03-24,70761.2,70795.3,70734.6,70737.5,42.696,20.672,63.368,22.023999999999997,0.34755712662542604,70770.95,85449.68,3.458e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:28:00,2026-03-24,70737.5,70763.1,70700.0,70708.6,10.432,16.613,27.045,-6.180999999999999,-0.22854501756332035,70728.27,85463.17,3.477e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:29:00,2026-03-24,70708.6,70713.6,70660.6,70670.4,15.867,27.586,43.453,-11.718999999999998,-0.2696936920350723,70677.94,85463.15,3.473e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:30:00,2026-03-24,70670.4,70690.0,70650.0,70689.9,20.761,27.141,47.902,-6.379999999999999,-0.13318859337814704,70671.35,85468.2,3.473e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:31:00,2026-03-24,70690.0,70704.3,70659.3,70664.2,12.089,27.77,39.859,-15.681,-0.3934117765122055,70677.8,85468.78,3.435e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:32:00,2026-03-24,70664.2,70686.0,70570.0,70583.1,63.736,156.668,220.404,-92.93200000000002,-0.42164389031052074,70616.57,85481.02,3.465e-05,0.0,0.066,False,2026-03-24.csv
2026-03-24 00:33:00,2026-03-24,70583.1,70583.1,70524.0,70526.6,76.289,265.637,341.926,-189.348,-0.5537689441575078,70545.44,85534.81,3.465e-05,0.0,0.178,False,2026-03-24.csv
2026-03-24 00:34:00,2026-03-24,70526.5,70590.2,70526.5,70550.0,148.609,41.543,190.152,107.066,0.5630548193024528,70551.06,85530.84,3.42e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:35:00,2026-03-24,70550.0,70662.1,70550.0,70624.0,53.035,52.438,105.473,0.5969999999999942,0.005660216358688899,70613.54,85521.19,3.409e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:36:00,2026-03-24,70623.9,70625.8,70585.0,70605.6,25.877,29.949,55.826,-4.072000000000003,-0.07294092358399316,70603.31,85511.01,3.491e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:37:00,2026-03-24,70605.7,70665.5,70605.7,70636.7,26.017,28.603,54.62,-2.586000000000002,-0.047345294763822814,70645.04,85507.15,3.491e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:38:00,2026-03-24,70636.8,70677.6,70636.8,70650.6,20.911,16.043,36.954,4.868000000000002,0.13173134166801975,70666.38,85490.85,3.572e-05,0.054,0.0,False,2026-03-24.csv
2026-03-24 00:39:00,2026-03-24,70650.5,70650.5,70480.0,70490.3,20.794,121.132,141.926,-100.33800000000001,-0.7069740569028932,70540.71,85496.69,3.7e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:40:00,2026-03-24,70490.2,70549.0,70377.9,70534.2,204.977,218.109,423.086,-13.132000000000005,-0.03103860680807213,70463.12,85512.92,3.7e-05,0.0,0.394,False,2026-03-24.csv
2026-03-24 00:41:00,2026-03-24,70534.3,70633.2,70481.6,70629.2,113.443,34.868,148.311,78.57499999999999,0.5297988685936983,70552.8,85477.88,3.701e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:42:00,2026-03-24,70629.2,70656.0,70598.9,70614.4,32.707,30.254,62.961,2.4529999999999994,0.03896062641952954,70626.41,85492.84,3.777e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:43:00,2026-03-24,70614.3,70632.4,70582.8,70628.7,25.676,30.562,56.238,-4.886000000000003,-0.08688075678366945,70608.81,85490.73,3.96e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:44:00,2026-03-24,70628.8,70632.4,70606.2,70625.8,27.136,18.022,45.158,9.114,0.2018247043713185,70617.08,85487.13,3.96e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:45:00,2026-03-24,70625.7,70625.8,70554.7,70559.2,10.269,29.53,39.799,-19.261000000000003,-0.48395688333877745,70581.85,85490.26,4.072e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:46:00,2026-03-24,70559.2,70612.0,70550.0,70608.3,25.044,11.284,36.328,13.76,0.37877119577185636,70590.32,85491.16,4.082e-05,0.013,0.0,False,2026-03-24.csv
2026-03-24 00:47:00,2026-03-24,70608.4,70630.0,70579.1,70611.1,68.968,17.332,86.3,51.636,0.5983314020857474,70609.89,85492.53,4.082e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:48:00,2026-03-24,70611.2,70661.0,70611.2,70655.6,22.738,14.443,37.181,8.295,0.22309781877840834,70634.98,85487.75,4.14e-05,0.007,0.002,False,2026-03-24.csv
2026-03-24 00:49:00,2026-03-24,70655.1,70688.0,70648.8,70672.1,31.999,16.647,48.646,15.352,0.31558607079718787,70670.35,85492.79,4.193e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:50:00,2026-03-24,70672.1,70688.5,70653.9,70656.1,30.77,34.623,65.393,-3.852999999999998,-0.05892067958344162,70673.51,85502.23,4.193e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:51:00,2026-03-24,70656.0,70709.0,70640.2,70648.6,31.542,74.314,105.856,-42.77199999999999,-0.4040583434099153,70689.22,85493.4,4.278e-05,0.028,0.0,False,2026-03-24.csv
2026-03-24 00:52:00,2026-03-24,70648.7,70679.9,70648.7,70660.8,14.919,10.1,25.019,4.819000000000001,0.19261361365362328,70666.71,85495.72,4.308e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:53:00,2026-03-24,70660.5,70673.3,70647.8,70656.0,6.395,11.234,17.629,-4.839,-0.2744908956832492,70657.88,85495.79,4.293e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:54:00,2026-03-24,70656.0,70790.0,70655.9,70765.1,66.652,24.73,91.382,41.922,0.4587555536101201,70734.63,85493.41,4.293e-05,0.027,0.0,False,2026-03-24.csv
2026-03-24 00:55:00,2026-03-24,70765.1,70769.0,70721.6,70736.3,29.417,33.701,63.118,-4.283999999999999,-0.06787287303146486,70739.88,85495.52,4.305e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:56:00,2026-03-24,70736.3,70743.0,70718.6,70742.9,24.732,11.761,36.493,12.971,0.3554380292110816,70730.91,85503.5,4.392e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:57:00,2026-03-24,70743.0,70743.0,70661.5,70671.5,17.348,38.907,56.255,-21.558999999999997,-0.38323704559594696,70704.28,85509.57,4.392e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:58:00,2026-03-24,70671.4,70698.0,70651.2,70651.2,12.167,13.494,25.661,-1.327,-0.05171271579439616,70679.63,85511.54,4.384e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 00:59:00,2026-03-24,70651.1,70686.0,70641.7,70681.6,24.104,24.875,48.979,-0.7710000000000008,-0.01574144020906921,70656.47,85509.55,4.385e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 01:00:00,2026-03-24,70681.7,70684.6,70650.0,70650.0,8.628,20.148,28.776,-11.52,-0.40033361134278567,70675.14,85516.33,4.383e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 01:01:00,2026-03-24,70650.0,70670.9,70612.2,70627.8,17.347,31.178,48.525,-13.831,-0.2850283359093251,70637.18,85515.71,4.383e-05,0.0,0.174,False,2026-03-24.csv
2026-03-24 01:02:00,2026-03-24,70627.8,70658.0,70612.5,70657.9,14.096,10.033,24.129,4.063000000000001,0.168386588752124,70633.7,85506.59,4.394e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 01:03:00,2026-03-24,70657.9,70683.0,70620.7,70633.0,15.863,26.313,42.176,-10.45,-0.2477712443095599,70645.7,85500.82,4.404e-05,0.0,0.0,False,2026-03-24.csv
2026-03-24 01:04:00,2026-03-24,70633.1,70639.8,70569.2,70569.2,8.91,30.527,39.437,-21.617,-0.5481400715064534,70599.51,85503.76,4.404e-05,0.0,0.0,False,2026-03-24.csv
