ts,day,open,high,low,close,buy_qty,sell_qty,vol_1m,delta_1m,imbalance_1m,vwap,open_interest,funding_rate,liq_buy_qty,liq_sell_qty,is_synthetic,source_file,abs_delta_1m,delta_sign,delta_to_vol_ratio,delta_pct_60m,delta_pct_180m,vol_pct_60m,vol_pct_180m,close_minus_open,high_minus_low,body_to_range_ratio,close_location_in_range,price_move_sign,delta_price_alignment_1m,delta_price_efficiency_1m,dist_from_vwap,abs_dist_from_vwap,price_vs_vwap_side,high_above_vwap_flag,low_below_vwap_flag,oi_change_1m,abs_oi_change_1m,oi_change_pct_60m,oi_change_pct_180m,delta_oi_alignment_flag,price_oi_alignment_flag,liq_total_1m,liq_imbalance_1m,liq_dominant_side,liq_burst_flag,delta_vs_liq_relation_flag
2026-03-30 00:00:00,2026-03-30,65985.5,65985.5,65956.7,65977.8,27.962,18.225,46.187,9.736999999999998,0.21081689652932642,65969.77,94213.37,3.91e-06,0.0,0.0,False,2026-03-30.csv,9.736999999999998,positive,0.21081689652932642,0.29508196721311475,0.3701657458563536,0.06557377049180328,0.3370165745856354,-7.69999999999709,28.80000000000291,0.26736111111098304,0.732638888889017,down,opposed,0.7907979870593705,8.029999999998836,8.029999999998836,above,True,True,17.25999999999476,17.25999999999476,0.5737704918032787,0.7016574585635359,aligned,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:01:00,2026-03-30,65977.9,66053.9,65977.9,66023.3,101.215,76.223,177.438,24.992000000000004,0.14084919802973436,66019.9,94201.59,3e-06,0.0,0.0,False,2026-03-30.csv,24.992000000000004,positive,0.14084919802973436,0.5081967213114754,0.6077348066298343,0.6721311475409836,0.7403314917127072,45.40000000000873,76.0,0.5973684210527465,0.5973684210527465,up,aligned,1.8165813060182747,3.400000000008731,3.400000000008731,above,True,True,-11.779999999998836,11.779999999998836,0.36065573770491804,0.56353591160221,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:02:00,2026-03-30,66023.4,66027.4,65916.4,65935.0,37.204,51.989,89.193,-14.784999999999997,-0.16576412947204375,65954.31,94205.26,2.61e-06,0.0,0.0,False,2026-03-30.csv,14.784999999999997,negative,0.16576412947204375,0.39344262295081966,0.4861878453038674,0.29508196721311475,0.5138121546961326,-88.39999999999418,111.0,0.796396396396344,0.16756756756762,down,aligned,5.979032803516686,-19.30999999999767,19.30999999999767,below,True,True,3.6699999999982538,3.6699999999982538,0.18032786885245902,0.2983425414364641,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:03:00,2026-03-30,65935.0,65950.0,65859.2,65871.9,33.713,113.211,146.924,-79.49799999999999,-0.5410824644033649,65905.52,94234.3,1.37e-06,0.0,0.0,False,2026-03-30.csv,79.49799999999999,negative,0.5410824644033649,0.819672131147541,0.8287292817679558,0.5901639344262295,0.6685082872928176,-63.10000000000582,90.80000000000291,0.6949339207048877,0.13986784140965508,down,aligned,0.7937306598908882,-33.620000000009895,33.620000000009895,below,True,True,29.04000000000815,29.04000000000815,0.7540983606557377,0.8066298342541437,opposed,opposed,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:04:00,2026-03-30,65872.0,65893.4,65856.8,65886.1,43.676,76.393,120.069,-32.717,-0.2724849877986824,65874.72,94257.4,1.37e-06,0.0,0.0,False,2026-03-30.csv,32.717,negative,0.2724849877986824,0.5737704918032787,0.6298342541436464,0.5081967213114754,0.6077348066298343,14.10000000000582,36.59999999999127,0.3852459016395952,0.8005464480877021,up,opposed,0.4309686095915219,11.380000000004657,11.380000000004657,above,True,True,23.09999999999127,23.09999999999127,0.6557377049180327,0.7569060773480663,opposed,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:05:00,2026-03-30,65885.9,65885.9,65828.8,65828.8,30.555,74.894,105.449,-44.339000000000006,-0.42047814583353094,65857.91,94235.51,3.7e-07,0.0,0.092,False,2026-03-30.csv,44.339000000000006,negative,0.42047814583353094,0.7213114754098361,0.7182320441988951,0.4098360655737705,0.56353591160221,-57.09999999999127,57.09999999999127,1.0,0.0,down,aligned,1.2878053181170361,-29.110000000000582,29.110000000000582,below,True,True,-21.889999999999418,21.889999999999418,0.639344262295082,0.7458563535911602,aligned,aligned,0.092,-0.092,sell,False,aligned
2026-03-30 00:06:00,2026-03-30,65828.9,65828.9,65762.8,65827.1,145.793,207.234,353.027,-61.441,-0.17404051248204813,65786.45,94254.73,-1.2e-07,0.0,1.456,False,2026-03-30.csv,61.441,negative,0.17404051248204813,0.8032786885245902,0.7955801104972375,0.9836065573770492,0.861878453038674,-1.7999999999883585,66.09999999999127,0.02723146747335244,0.9727685325266475,down,aligned,0.029296398170413216,40.65000000000873,40.65000000000873,above,True,True,19.220000000001164,19.220000000001164,0.6229508196721312,0.7348066298342542,opposed,opposed,1.456,-1.456,sell,True,aligned
2026-03-30 00:07:00,2026-03-30,65827.2,65887.1,65817.2,65841.9,60.545,41.197,101.742,19.348,0.1901672858799709,65850.27,94294.59,-1.2e-07,0.0,0.0,False,2026-03-30.csv,19.348,positive,0.1901672858799709,0.45901639344262296,0.5414364640883977,0.3770491803278688,0.5303867403314917,14.69999999999709,69.90000000000873,0.21030042918448144,0.353361945636538,up,aligned,0.7597684515193865,-8.370000000009895,8.370000000009895,below,True,True,39.86000000000058,39.86000000000058,0.8524590163934426,0.8342541436464088,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:08:00,2026-03-30,65841.9,65914.2,65822.1,65909.5,29.404,15.532,44.936,13.872,0.3087057147943742,65877.35,94300.59,-1.06e-06,0.0,0.0,False,2026-03-30.csv,13.872,positive,0.3087057147943742,0.3770491803278688,0.4530386740331492,0.06557377049180328,0.30386740331491713,67.60000000000582,92.09999999999127,0.7339847991315117,0.9489685124864545,up,aligned,4.873125720877006,32.14999999999418,32.14999999999418,above,True,True,6.0,6.0,0.2786885245901639,0.3867403314917127,aligned,aligned,0.0,0.0,balanced_or_unknown,False,flat_or_unknown
2026-03-30 00:09:00,2026-03-30,65909.6,65977.8,65839.8,65843.4,48.589,58.181,106.77,-9.591999999999999,-0.08983796946707875,65928.9,94294.91,-4.9e-07,1.461,0.0,False,2026-03-30.csv,9.591999999999999,negative,0.08983796946707875,0.2786885245901639,0.3370165745856354,0.47540983606557374,0.569060773480663,-66.20000000001164,138.0,0.4797101449276206,0.02608695652167586,down,aligned,6.901584653879446,-85.5,85.5,below,True,True,-5.679999999993015,5.679999999993015,0.2786885245901639,0.3756906077348066,aligned,aligned,1.461,1.461,buy,True,opposed
