"target_ts","Timestamp","minutes_from_target","Close","VWAP","BuyQty","SellQty","OpenInterest","FundingRate","LiqBuyQty","LiqSellQty","IsSynthetic","delta_1m","vol_1m","price_minus_vwap"
"2026-03-23 12:25:00","2026-03-23 12:08:00","-17","69795.70","69811.37","196.052000","202.982000","86908.09","-0.00000100","0.000000","0.000000","0","-6.93","399.034","-15.67"
"2026-03-23 12:25:00","2026-03-23 12:09:00","-16","69951.60","69878.06","292.223000","219.963000","86929.72","-0.00000100","0.030000","0.000000","0","72.26","512.186","73.54"
"2026-03-23 12:25:00","2026-03-23 12:10:00","-15","70036.70","70013.60","366.887000","226.910000","86853.22","0.00000005","2.288000","0.000000","0","139.977","593.797","23.1"
"2026-03-23 12:25:00","2026-03-23 12:11:00","-14","70090.60","70067.84","317.794000","237.831000","86786.93","0.00000121","0.265000","0.000000","0","79.963","555.625","22.76"
"2026-03-23 12:25:00","2026-03-23 12:12:00","-13","70075.40","70043.88","156.269000","105.326000","86801.68","0.00000121","0.000000","0.000000","0","50.943","261.595","31.52"
"2026-03-23 12:25:00","2026-03-23 12:13:00","-12","70066.90","70092.49","184.174000","147.745000","86798.71","0.00000208","0.010000","0.000000","0","36.429","331.919","-25.59"
"2026-03-23 12:25:00","2026-03-23 12:14:00","-11","70021.40","70029.46","76.710000","146.321000","86757.41","0.00000248","0.000000","0.000000","0","-69.611","223.031","-8.06"
"2026-03-23 12:25:00","2026-03-23 12:15:00","-10","69955.90","69995.65","96.239000","142.159000","86702.88","0.00000248","0.000000","0.000000","0","-45.92","238.398","-39.75"
"2026-03-23 12:25:00","2026-03-23 12:16:00","-9","70072.20","70044.04","138.210000","125.672000","86707.40","0.00000230","0.000000","0.553000","0","12.538","263.882","28.16"
"2026-03-23 12:25:00","2026-03-23 12:17:00","-8","70104.60","70099.51","161.025000","177.755000","86706.92","0.00000239","0.000000","0.000000","0","-16.73","338.78","5.09"
"2026-03-23 12:25:00","2026-03-23 12:18:00","-7","70188.70","70163.16","265.181000","154.430000","86688.31","0.00000347","1.090000","0.000000","0","110.751","419.611","25.54"
"2026-03-23 12:25:00","2026-03-23 12:19:00","-6","70178.10","70173.71","207.938000","165.899000","86670.93","0.00000347","0.000000","0.000000","0","42.039","373.837","4.39"
"2026-03-23 12:25:00","2026-03-23 12:20:00","-5","70231.30","70206.23","209.188000","109.342000","86674.38","0.00000436","0.073000","0.000000","0","99.846","318.53","25.07"
"2026-03-23 12:25:00","2026-03-23 12:21:00","-4","70303.60","70305.95","482.683000","291.961000","86587.90","0.00000490","2.632000","0.000000","0","190.722","774.644","-2.35"
"2026-03-23 12:25:00","2026-03-23 12:22:00","-3","70469.70","70415.57","460.570000","252.991000","86601.43","0.00000490","1.339000","0.000000","0","207.579","713.561","54.13"
"2026-03-23 12:25:00","2026-03-23 12:23:00","-2","70430.10","70404.34","125.453000","142.139000","86690.08","0.00000621","0.000000","0.000000","0","-16.686","267.592","25.76"
"2026-03-23 12:25:00","2026-03-23 12:24:00","-1","70341.60","70364.43","66.938000","145.794000","86724.25","0.00000665","0.000000","0.000000","0","-78.856","212.732","-22.83"
"2026-03-23 12:25:00","2026-03-23 12:25:00","0","70294.60","70310.76","107.140000","186.809000","86786.32","0.00000622","0.000000","0.000000","0","-79.669","293.949","-16.16"
"2026-03-23 12:25:00","2026-03-23 12:26:00","1","70239.00","70290.38","97.454000","115.278000","86746.71","0.00000622","0.000000","0.011000","0","-17.824","212.732","-51.38"
"2026-03-23 12:25:00","2026-03-23 12:27:00","2","70298.20","70237.12","121.821000","124.212000","86657.22","0.00000624","0.000000","0.007000","0","-2.391","246.033","61.08"
