ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side,interesting_reject_flag,interesting_reject_bucket,interesting_reject_note,interesting_rule_id
2026-03-29 01:22:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-24.87,29.42,0.845,66398.525219,66528.0,,2026-03-29 01:22:00,93915.1,-4.262e-05,0.0,0.0,2026-03-29.jsonl,True,3069.0160000000005,834.7530000000004,63.37100000000055,55.0,249.89999999999418,-129.47478099999717,129.47478099999717,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 03:05:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,12.31,14.84,0.83,66512.08852,66535.0,,2026-03-29 03:05:00,94354.05,-4.505e-05,0.0,0.0,2026-03-29.jsonl,True,4164.889000000001,617.0739999999996,451.5909999999999,82.19999999999709,219.39999999999418,-22.91147999999521,22.91147999999521,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 03:13:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,vwap_side,12.51,23.03,0.543,66528.734549,66536.0,,2026-03-29 03:13:00,94474.59,-4.291e-05,0.0,0.0,2026-03-29.jsonl,True,4001.3760000000016,505.6700000000005,345.5699999999997,6.100000000005821,184.20000000001164,-7.265450999999302,7.265450999999302,below,1,possible_reversal_confirmation,supportive 60m/180m flow and 15m return context despite reject,IR_B1
2026-03-29 05:01:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-36.81,40.24,0.915,66799.049232,66563.0,,2026-03-29 05:01:00,94566.17,-2.932e-05,0.0,0.0,2026-03-29.jsonl,True,3224.025000000002,10.99100000000135,-861.3289999999993,-46.30000000000291,-193.6999999999971,236.04923200000485,236.04923200000485,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 05:06:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-77.76,82.42,0.943,66796.084089,66569.0,,2026-03-29 05:06:00,94578.23,-2.87e-05,0.0,0.0,2026-03-29.jsonl,True,3215.1620000000016,-177.8099999999995,-855.6299999999997,-65.80000000000291,-170.3000000000029,227.0840889999963,227.0840889999963,above,1,possible_reversal_confirmation,supportive 60m/180m flow and 15m return context despite reject,IR_B1
2026-03-29 05:10:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,61.24,63.15,0.97,66804.353601,66570.0,,2026-03-29 05:10:00,94535.57,-2.92e-05,0.0,0.005,2026-03-29.jsonl,True,3140.422000000002,-309.4589999999994,-978.6269999999995,-67.89999999999418,-212.0,234.35360099999525,234.35360099999525,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 07:50:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,72.1,82.14,0.878,66666.296799,66644.0,,2026-03-29 07:50:00,94927.26,-2.97e-06,0.0,0.0,2026-03-29.jsonl,True,2961.4270000000038,-487.77699999999777,-173.4679999999994,22.29999999998836,-37.20000000001164,22.296799000003375,22.296799000003375,above,1,possible_trap_or_false_break,short-term continuation pressure against contrary medium-horizon context,IR_E2
2026-03-29 08:15:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-25.43,35.43,0.718,66836.782695,66656.0,,2026-03-29 08:15:00,95345.83,-1.05e-06,0.0,0.0,2026-03-29.jsonl,True,1843.3820000000042,-993.2069999999978,-892.455999999999,-14.0,49.79999999998836,180.7826950000017,180.7826950000017,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 08:20:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-52.38,54.13,0.968,66826.426709,66659.0,,2026-03-29 08:20:00,95347.71,-8.6e-07,0.0,0.0,2026-03-29.jsonl,True,1830.3440000000041,-899.2859999999982,-905.3899999999994,-53.19999999999709,-40.0,167.42670900000667,167.42670900000667,above,1,possible_reversal_confirmation,supportive 60m/180m flow and 15m return context despite reject,IR_B1
2026-03-29 08:50:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-57.85,62.3,0.929,66695.907621,66670.0,,2026-03-29 08:50:00,95327.71,-2.28e-06,0.0,0.0,2026-03-29.jsonl,True,2379.3000000000047,-397.0129999999974,-448.4369999999992,18.0,60.0,25.907621000005747,25.907621000005747,above,1,possible_reversal_onset,vwap_side reject near VWAP with directional cumulative buildup,IR_A2
2026-03-29 12:12:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,3of3_fail,-16.85,20.72,0.813,66512.471784,66719.0,,2026-03-29 12:12:00,95147.48,1.638e-05,0.0,0.0,2026-03-29.jsonl,True,2393.013000000003,-204.48800000000006,-69.06499999999983,-31.19999999999709,11.19999999999709,-206.52821600000607,206.52821600000607,below,1,possible_reversal_confirmation,supportive 60m/180m flow and 15m return context despite reject,IR_B1
2026-03-29 12:30:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,3of3_fail,-24.17,26.58,0.909,66480.235253,66726.0,,2026-03-29 12:30:00,95323.14,2.448e-05,0.0,0.0,2026-03-29.jsonl,True,1854.312000000003,-581.9660000000003,-402.6399999999999,13.30000000000291,-52.5,-245.7647469999938,245.7647469999938,below,1,possible_continuation_pressure,3of3 fail despite supportive medium-horizon pressure,IR_C2
2026-03-29 16:01:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-35.34,70.6,0.501,66552.592591,66775.0,,2026-03-29 16:01:00,95450.42,2.677e-05,0.0,0.0,2026-03-29.jsonl,True,-1531.6549999999966,-369.53,-150.65800000000013,65.40000000000873,-182.89999999999418,-222.40740900000674,222.40740900000674,below,1,possible_reversal_onset,direction_mismatch with supportive 60m flow but weak/contrary 15m return,IR_A1
2026-03-29 16:55:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,10.91,13.91,0.784,66547.450836,66760.0,,2026-03-29 16:55:00,95521.14,3.376e-05,0.0,0.0,2026-03-29.jsonl,True,-1530.4939999999951,39.779000000000224,180.30500000000018,-69.09999999999127,-50.39999999999418,-212.54916399999638,212.54916399999638,below,1,possible_reversal_onset,direction_mismatch with supportive 60m flow but weak/contrary 15m return,IR_A1
2026-03-29 17:37:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,vwap_side,52.29,57.89,0.903,66401.925243,66748.0,,2026-03-29 17:37:00,95870.99,3.389e-05,0.0,0.0,2026-03-29.jsonl,True,-2653.0849999999955,-1172.6329999999998,-1255.7069999999994,-14.099999999991269,-272.5,-346.07475699999486,346.07475699999486,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 19:22:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-21.97,29.45,0.746,66317.647892,66689.0,,2026-03-29 19:22:00,95873.35,4.451e-05,0.0,0.0,2026-03-29.jsonl,True,-2439.769999999996,-777.1119999999995,71.80700000000004,-13.5,-18.19999999999709,-371.3521080000064,371.3521080000064,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 21:30:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,long,vwap_side,20.29,35.79,0.567,66415.710309,66653.0,,2026-03-29 21:30:00,95315.71,3.619e-05,0.0,0.0,2026-03-29.jsonl,True,-2202.5049999999965,266.6400000000002,-266.25099999999986,100.40000000000873,-53.5,-237.28969099999813,237.28969099999813,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-03-29 21:42:00,2026-03-29,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-36.92,38.9,0.949,66375.554966,66648.0,,2026-03-29 21:42:00,95225.46,3.57e-05,0.0,0.0,2026-03-29.jsonl,True,-2201.3329999999964,104.6980000000002,67.57400000000007,-46.89999999999418,-36.39999999999418,-272.44503400000394,272.44503400000394,below,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
