date,reject_reason,kind,count,cum_delta_60m_mean,cum_delta_60m_median,cum_delta_180m_mean,cum_delta_180m_median,ret_15m_mean,ret_15m_median,ret_60m_mean,ret_60m_median,dist_vwap_mean,dist_vwap_median,abs_dist_vwap_mean,abs_dist_vwap_median,price_vs_vwap_side_mode,price_vs_vwap_side_mode_count
2026-03-29,3of3_fail,long,2,-65.8,-65.8,-149.694,-149.694,-1.55,-1.55,-124.65,-124.65,43.87,43.87,43.87,43.87,above,2
2026-03-29,3of3_fail,short,2,-235.852,-235.852,-393.227,-393.227,-8.95,-8.95,-20.65,-20.65,-226.146,-226.146,226.146,226.146,below,2
2026-03-29,direction_mismatch,long,6,-100.416,-46.8825,97.4108,112.044,-6.55,-22.75,-56.0667,-79.5,-2.28387,-16.7488,148.612,205.636,below,4
2026-03-29,direction_mismatch,short,6,-283.615,-43.6435,-198.234,-179.269,-0.05,-13.75,-21.9167,-27.3,-96.4746,-175.941,235.419,229.228,below,4
2026-03-29,imb_band,long,1,-850.641,-850.641,27.502,27.502,-62.4,-62.4,-173.8,-173.8,,,,,at_or_unknown,1
2026-03-29,vwap_side,long,3,-392.129,-266.251,-133.441,266.64,30.8,6.1,-47.2667,-53.5,-196.877,-237.29,196.877,237.29,below,3
2026-03-29,vwap_side,short,3,-736.486,-855.63,-491.37,-397.013,-33.6667,-53.2,-50.1,-40,140.139,167.427,140.139,167.427,above,3
