ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-03-27 01:35:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,27.59,72.4,0.381,68725.2245,69527.0,,2026-03-27 01:35:00,88255.7,1.628e-05,0.0,0.0,2026-03-27.jsonl,True,-7028.28199999999,-398.3040000000019,315.82099999999446,2.6000000000058208,152.39999999999418,-801.7755000000034,801.7755000000034,below
2026-03-27 02:10:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,vwap_side,61.46,65.05,0.945,68764.731743,69497.0,,2026-03-27 02:10:00,88172.88,1.443e-05,0.0,0.0,2026-03-27.jsonl,True,-6597.2399999999925,-89.77700000000459,390.17999999999665,154.60000000000582,315.90000000000873,-732.2682570000034,732.2682570000034,below
2026-03-27 03:25:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-46.84,71.68,0.654,69010.084016,69429.0,,2026-03-27 03:25:00,88235.96,-1.098e-05,0.0,0.0,2026-03-27.jsonl,True,-6418.842999999992,219.81399999999303,-93.98299999999836,28.0,-251.60000000000582,-418.9159840000066,418.9159840000066,below
2026-03-27 03:35:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,short,3of3_fail,-56.66,72.15,0.785,69021.242714,69423.0,,2026-03-27 03:35:00,88282.67,-1.466e-05,0.0,0.0,2026-03-27.jsonl,True,-6453.775999999993,279.1719999999923,-124.84099999999944,38.70000000001164,-170.09999999999127,-401.75728599999275,401.75728599999275,below
2026-03-27 06:40:00,2026-03-27,CANDIDATE_GATE_REJECT,short,imb_band,,,0.896,,,,2026-03-27 06:40:00,88808.12,-5.696e-05,0.0,0.0,2026-03-27.jsonl,True,-4518.685000000003,-323.3830000000089,-51.200000000004366,-61.0,159.20000000001164,,,at_or_unknown
2026-03-27 06:50:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,104.87,118.5,0.885,68603.997872,69220.0,,2026-03-27 06:50:00,88801.3,-5.909e-05,0.0,0.0,2026-03-27.jsonl,True,-4563.061000000003,-308.3700000000081,-96.42800000000443,-91.89999999999418,107.0,-616.0021279999928,616.0021279999928,below
2026-03-27 09:36:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-157.62,311.7,0.506,68013.284568,69000.0,,2026-03-27 09:36:00,89844.09,-8.424e-05,0.0,0.002,2026-03-27.jsonl,True,-6190.338000000008,-2761.0360000000064,-2131.3300000000017,-110.29999999998836,-187.79999999998836,-986.7154319999972,986.7154319999972,below
2026-03-27 11:40:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,40.88,154.74,0.264,66960.387842,68763.0,,2026-03-27 11:40:00,91837.94,-0.00010231,0.0,0.011,2026-03-27.jsonl,True,-10464.436000000005,-5747.6889999999985,-1844.0109999999986,77.80000000000291,-266.09999999999127,-1802.6121580000035,1802.6121580000035,below
2026-03-27 11:43:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,vwap_side,41.25,101.2,0.408,66930.99529,68736.0,,2026-03-27 11:43:00,91803.53,-0.00010271,0.0,0.0,2026-03-27.jsonl,True,-10438.125000000004,-5597.656999999997,-1236.6809999999969,21.20000000001164,-298.1999999999971,-1805.0047099999938,1805.0047099999938,below
2026-03-27 11:46:00,2026-03-27,CANDIDATE_COMPARISON_REJECT,long,vwap_side,53.93,270.1,0.2,66892.637763,68710.0,,2026-03-27 11:46:00,91777.3,-0.00010306,0.0,0.002,2026-03-27.jsonl,True,-10401.307000000008,-5738.906000000001,-1226.1039999999994,-21.09999999999127,-101.29999999998836,-1817.362236999994,1817.362236999994,below
