source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-27,2026-03-27 00:13:00+00:00,-189.813,189.813,68898.3,133.97500000000002,-216.14100000000002,125.77,False,False,2026-03-27 00:13:00,68921.3,68921.3,68823.3,68898.3,291.213,1830,50.7,240.513,68875.81,87840.12,2.903e-05,0.0,0.0,0
2026-03-27,2026-03-27 01:05:00+00:00,-163.076,163.076,68742.9,312.166,-236.21399999999997,125.77,False,False,2026-03-27 01:05:00,68769.4,68783.3,68742.9,68742.9,203.996,749,20.46,183.536,68757.39,88119.87,1.966e-05,0.0,0.0,0
2026-03-27,2026-03-27 04:01:00+00:00,-155.541,155.541,68607.5,369.70799999999997,-278.12199999999996,125.77,False,False,2026-03-27 04:01:00,68728.8,68764.5,68580.0,68607.5,446.391,3368,145.425,300.966,68677.7,88365.06,-2.466e-05,0.0,0.328,0
2026-03-27,2026-03-27 06:30:00+00:00,-160.755,160.755,68754.3,97.59899999999999,-399.27899999999994,125.77,False,False,2026-03-27 06:30:00,68785.7,68811.0,68754.2,68754.3,227.029,1034,33.137,193.892,68776.25,88709.96,-5.558e-05,0.0,0.0,0
2026-03-27,2026-03-27 08:17:00+00:00,-204.601,204.601,68409.9,229.771,-298.205,125.77,False,False,2026-03-27 08:17:00,68472.5,68472.5,68350.2,68409.9,345.293,2597,70.346,274.947,68387.58,89068.75,-6.653e-05,0.0,0.127,0
2026-03-27,2026-03-27 08:24:00+00:00,-226.33299999999997,226.33299999999997,68301.0,229.771,-298.205,125.77,False,False,2026-03-27 08:24:00,68361.9,68361.9,68295.1,68301.0,305.077,1137,39.372,265.705,68312.61,88989.48,-6.861e-05,0.0,0.101,0
2026-03-27,2026-03-27 08:30:00+00:00,-215.35399999999998,215.35399999999998,68200.9,229.771,-298.205,125.77,False,False,2026-03-27 08:30:00,68233.9,68233.9,68181.0,68200.9,431.522,2104,108.084,323.438,68204.35,89050.84,-6.984e-05,0.0,0.189,0
2026-03-27,2026-03-27 08:37:00+00:00,-667.543,667.543,67786.4,229.771,-1168.152,125.77,False,False,2026-03-27 08:37:00,67900.0,67900.0,67666.7,67786.4,2117.263,13389,724.86,1392.403,67765.68,88635.34,-7.067e-05,0.0,5.461,0
2026-03-27,2026-03-27 08:38:00+00:00,-126.04000000000002,126.04000000000002,67726.7,229.771,-1168.152,125.77,False,False,2026-03-27 08:38:00,67786.5,67786.5,67673.2,67726.7,758.208,6004,316.084,442.124,67716.56,88655.15,-7.067e-05,0.0,0.18,0
2026-03-27,2026-03-27 08:39:00+00:00,-250.86900000000003,250.86900000000003,67622.0,229.771,-1168.152,125.77,False,False,2026-03-27 08:39:00,67726.8,67726.8,67560.0,67622.0,993.839,6371,371.485,622.354,67625.95,88626.75,-7.359e-05,0.0,2.914,0
