date,reject_reason,kind,count,cum_delta_60m_mean,cum_delta_60m_median,cum_delta_180m_mean,cum_delta_180m_median,ret_15m_mean,ret_15m_median,ret_60m_mean,ret_60m_median,dist_vwap_mean,dist_vwap_median,abs_dist_vwap_mean,abs_dist_vwap_median,price_vs_vwap_side_mode,price_vs_vwap_side_mode_count
2026-03-27,3of3_fail,short,1,-124.841,-124.841,279.172,279.172,38.7,38.7,-170.1,-170.1,-401.757,-401.757,401.757,401.757,below,1
2026-03-27,direction_mismatch,long,5,-309.168,-65.041,-1399.63,-398.304,5.32,2.6,65.4,152.4,-1245.42,-1115.78,1245.42,1115.78,below,5
2026-03-27,direction_mismatch,short,4,-890.263,-852.408,-1421.52,-1270.61,-15.4,-39.45,-70.4,-89.7,-1209.17,-1145.71,1209.17,1145.71,below,4
2026-03-27,imb_band,short,1,-51.2,-51.2,-323.383,-323.383,-61,-61,159.2,159.2,,,,,at_or_unknown,1
2026-03-27,vwap_side,long,6,-743.591,-1231.39,-2948.84,-2965.95,42.85,44.1,-231.8,-199.75,-1526.28,-1670.96,1526.28,1670.96,below,6
