source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-04-01,2026-04-01 01:36:00+00:00,-154.25900000000001,154.25900000000001,67813.9,148.336,-251.043,130.25,False,False,2026-04-01 01:36:00,67892.8,67906.6,67755.1,67813.9,446.317,4309,146.029,300.288,67813.21,90063.17,-5.561e-05,0.0,0.317,0
2026-04-01,2026-04-01 03:45:00+00:00,142.051,142.051,68025.6,202.17199999999997,-251.043,130.25,False,False,2026-04-01 03:45:00,67999.9,68050.0,67999.9,68025.6,176.129,888,159.09,17.039,68016.5,89951.85,-6.414e-05,0.0,0.0,0
2026-04-01,2026-04-01 03:47:00+00:00,178.077,178.077,68160.6,208.39600000000002,-251.043,130.25,False,False,2026-04-01 03:47:00,68154.5,68214.5,68127.6,68160.6,331.081,2878,254.579,76.502,68184.83,89977.19,-6.358e-05,0.51,0.0,0
2026-04-01,2026-04-01 04:11:00+00:00,-133.657,133.657,68065.8,208.39600000000002,-251.043,130.25,False,False,2026-04-01 04:11:00,68092.6,68097.2,68034.0,68065.8,240.371,1279,53.357,187.014,68058.89,90044.62,-6.382e-05,0.0,0.0,0
2026-04-01,2026-04-01 04:13:00+00:00,-200.24999999999997,200.24999999999997,68014.8,208.39600000000002,-251.043,130.25,False,False,2026-04-01 04:13:00,68074.5,68074.6,68000.0,68014.8,348.574,2249,74.162,274.412,68031.02,90140.71,-6.393e-05,0.0,0.001,0
2026-04-01,2026-04-01 04:42:00+00:00,142.051,142.051,68230.0,208.39600000000002,-200.24999999999997,130.25,False,False,2026-04-01 04:42:00,68173.9,68230.0,68173.9,68230.0,165.627,748,153.839,11.788,68204.07,90652.34,-6.106e-05,0.006,0.0,0
2026-04-01,2026-04-01 05:14:00+00:00,373.19000000000005,373.19000000000005,68283.9,407.29200000000003,-200.24999999999997,130.25,False,False,2026-04-01 05:14:00,68161.1,68297.7,68161.0,68283.9,546.938,2002,460.064,86.874,68247.22,90647.77,-5.749e-05,0.003,0.0,0
2026-04-01,2026-04-01 05:18:00+00:00,210.46999999999997,210.46999999999997,68400.1,407.29200000000003,-200.24999999999997,130.25,False,False,2026-04-01 05:18:00,68352.1,68508.6,68352.1,68400.1,641.33,4489,425.9,215.43,68463.49,90511.61,-5.701e-05,1.458,0.0,0
2026-04-01,2026-04-01 05:46:00+00:00,-181.00099999999998,181.00099999999998,68447.0,663.59,-200.24999999999997,130.25,False,False,2026-04-01 05:46:00,68470.0,68489.3,68423.9,68447.0,338.693,1855,78.846,259.847,68449.78,90359.65,-5.093e-05,0.0,0.0,0
2026-04-01,2026-04-01 06:23:00+00:00,257.964,257.964,68731.0,663.59,-200.24999999999997,130.25,False,False,2026-04-01 06:23:00,68762.8,68817.6,68720.7,68731.0,508.432,2290,383.198,125.234,68784.41,90557.69,-4.244e-05,0.013,0.0,0
2026-04-01,2026-04-01 06:25:00+00:00,171.58499999999998,171.58499999999998,68812.3,663.59,-200.24999999999997,130.25,False,False,2026-04-01 06:25:00,68801.4,68850.0,68780.0,68812.3,369.999,1719,270.792,99.207,68826.46,90586.35,-4.218e-05,2.541,0.0,0
