ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-03-19 00:34:00,2026-03-19,DELTA_MAX,long,,47.78,60.5,0.79,71326.476249,72440.0,71200.0,2026-03-19 00:34:00,85894.58,-9.39e-06,0.0,0.0,2026-03-19.jsonl,True,-7521.334999999994,39.49800000000778,205.64500000000135,5.399999999994179,-185.0,-1113.5237510000006,1113.5237510000006,below
2026-03-19 00:34:00,2026-03-19,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,47.78,60.5,0.79,71326.476249,72440.0,,2026-03-19 00:34:00,85894.58,-9.39e-06,0.0,0.0,2026-03-19.jsonl,True,-7521.334999999994,39.49800000000778,205.64500000000135,5.399999999994179,-185.0,-1113.5237510000006,1113.5237510000006,below
2026-03-19 01:11:00,2026-03-19,DELTA_MIN,short,,-12.52,15.17,0.826,71141.798038,72397.0,71200.0,2026-03-19 01:11:00,86123.21,-5.69e-06,0.0,0.0,2026-03-19.jsonl,True,-7462.014999999991,408.6840000000084,222.466000000004,-43.89999999999418,-83.39999999999418,-1255.2019620000065,1255.2019620000065,below
2026-03-19 01:11:00,2026-03-19,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-12.52,15.17,0.826,71141.798038,72397.0,,2026-03-19 01:11:00,86123.21,-5.69e-06,0.0,0.0,2026-03-19.jsonl,True,-7462.014999999991,408.6840000000084,222.466000000004,-43.89999999999418,-83.39999999999418,-1255.2019620000065,1255.2019620000065,below
2026-03-19 01:40:00,2026-03-19,DELTA_MAX,long,,71.44,75.7,0.944,71102.123517,72364.0,71200.0,2026-03-19 01:40:00,86234.75,1.88e-06,0.0,0.0,2026-03-19.jsonl,True,-7667.388999999992,546.8720000000058,169.96300000000156,118.5,-15.5,-1261.876483,1261.876483,below
2026-03-19 01:40:00,2026-03-19,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,71.44,75.7,0.944,71102.123517,72364.0,,2026-03-19 01:40:00,86234.75,1.88e-06,0.0,0.0,2026-03-19.jsonl,True,-7667.388999999992,546.8720000000058,169.96300000000156,118.5,-15.5,-1261.876483,1261.876483,below
2026-03-19 01:50:00,2026-03-19,DELTA_MIN,short,,-36.3,39.92,0.909,71061.165424,72350.0,71200.0,2026-03-19 01:50:00,86212.25,3.77e-06,0.0,0.0,2026-03-19.jsonl,True,-7553.336999999991,652.5400000000054,249.72700000000168,77.19999999999709,123.90000000000873,-1288.8345759999938,1288.8345759999938,below
2026-03-19 01:50:00,2026-03-19,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-36.3,39.92,0.909,71061.165424,72350.0,,2026-03-19 01:50:00,86212.25,3.77e-06,0.0,0.0,2026-03-19.jsonl,True,-7553.336999999991,652.5400000000054,249.72700000000168,77.19999999999709,123.90000000000873,-1288.8345759999938,1288.8345759999938,below
2026-03-19 01:53:00,2026-03-19,DELTA_MIN,short,,-45.12,134.77,0.335,71005.930037,72340.0,71200.0,2026-03-19 01:53:00,86212.14,3.19e-06,0.0,0.0,2026-03-19.jsonl,True,-7472.853999999991,641.3240000000051,280.8160000000016,25.69999999999709,138.09999999999127,-1334.0699630000017,1334.0699630000017,below
2026-03-19 01:53:00,2026-03-19,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-45.12,134.77,0.335,71005.930037,72340.0,,2026-03-19 01:53:00,86212.14,3.19e-06,0.0,0.0,2026-03-19.jsonl,True,-7472.853999999991,641.3240000000051,280.8160000000016,25.69999999999709,138.09999999999127,-1334.0699630000017,1334.0699630000017,below
