ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-04-02 01:11:00,2026-04-02,DELTA_MIN,short,,-50.31,60.63,0.83,68194.303638,68430.0,68510.0,2026-04-02 01:11:00,88548.88,3.064e-05,0.0,0.0,2026-04-02.jsonl,True,3263.365,-373.54899999999816,-223.91899999999987,-284.59999999999127,103.19999999999709,-235.6963620000024,235.6963620000024,below
2026-04-02 01:11:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-50.31,60.63,0.83,68194.303638,68430.0,,2026-04-02 01:11:00,88548.88,3.064e-05,0.0,0.0,2026-04-02.jsonl,True,3263.365,-373.54899999999816,-223.91899999999987,-284.59999999999127,103.19999999999709,-235.6963620000024,235.6963620000024,below
2026-04-02 01:26:00,2026-04-02,DELTA_MAX,long,,30.8,47.46,0.649,68115.581548,68430.0,68510.0,2026-04-02 01:26:00,88541.1,2.118e-05,0.0,0.028,2026-04-02.jsonl,True,2223.3050000000003,-1380.4109999999982,-1535.1719999999996,-856.6999999999971,-826.7999999999884,-314.41845199999807,314.41845199999807,below
2026-04-02 01:26:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,30.8,47.46,0.649,68115.581548,68430.0,,2026-04-02 01:26:00,88541.1,2.118e-05,0.0,0.028,2026-04-02.jsonl,True,2223.3050000000003,-1380.4109999999982,-1535.1719999999996,-856.6999999999971,-826.7999999999884,-314.41845199999807,314.41845199999807,below
2026-04-02 03:06:00,2026-04-02,DELTA_MIN,short,,-71.19,241.08,0.295,67784.516041,68428.0,68510.0,2026-04-02 03:06:00,88375.97,-2.491e-05,0.0,0.0,2026-04-02.jsonl,True,1609.216000000001,-2618.2909999999993,-713.932,91.10000000000582,-243.6999999999971,-643.4839590000047,643.4839590000047,below
2026-04-02 03:06:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-71.19,241.08,0.295,67784.516041,68428.0,,2026-04-02 03:06:00,88375.97,-2.491e-05,0.0,0.0,2026-04-02.jsonl,True,1609.216000000001,-2618.2909999999993,-713.932,91.10000000000582,-243.6999999999971,-643.4839590000047,643.4839590000047,below
2026-04-02 04:08:00,2026-04-02,DELTA_MAX,long,,101.66,124.9,0.814,67282.438105,68358.0,68510.0,2026-04-02 04:08:00,88554.62,-3.181e-05,0.01,0.0,2026-04-02.jsonl,True,-108.68799999999885,-2979.727999999999,-772.065,-37.19999999999709,-335.09999999999127,-1075.5618950000062,1075.5618950000062,below
2026-04-02 04:08:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,101.66,124.9,0.814,67282.438105,68358.0,,2026-04-02 04:08:00,88554.62,-3.181e-05,0.01,0.0,2026-04-02.jsonl,True,-108.68799999999885,-2979.727999999999,-772.065,-37.19999999999709,-335.09999999999127,-1075.5618950000062,1075.5618950000062,below
2026-04-02 06:06:00,2026-04-02,DELTA_MAX,long,,104.97,139.28,0.754,66587.504645,68259.0,68510.0,2026-04-02 06:06:00,88191.28,-1.705e-05,0.0,0.0,2026-04-02.jsonl,True,-1095.2349999999988,-829.9279999999999,183.52400000000023,89.0,179.60000000000582,-1671.4953550000064,1671.4953550000064,below
2026-04-02 06:06:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,long,vwap_side,104.97,139.28,0.754,66587.504645,68259.0,,2026-04-02 06:06:00,88191.28,-1.705e-05,0.0,0.0,2026-04-02.jsonl,True,-1095.2349999999988,-829.9279999999999,183.52400000000023,89.0,179.60000000000582,-1671.4953550000064,1671.4953550000064,below
2026-04-02 07:35:00,2026-04-02,DELTA_MIN,short,,-130.37,136.66,0.954,66485.814441,68172.0,68510.0,2026-04-02 07:35:00,88123.69,1.11e-05,0.0,0.0,2026-04-02.jsonl,True,-2914.4699999999993,-108.16600000000005,198.24799999999982,75.69999999999709,105.0,-1686.185559000005,1686.185559000005,below
2026-04-02 07:35:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-130.37,136.66,0.954,66485.814441,68172.0,,2026-04-02 07:35:00,88123.69,1.11e-05,0.0,0.0,2026-04-02.jsonl,True,-2914.4699999999993,-108.16600000000005,198.24799999999982,75.69999999999709,105.0,-1686.185559000005,1686.185559000005,below
2026-04-02 10:38:00,2026-04-02,DELTA_MIN,short,,-11.08,21.26,0.521,66576.045034,67923.0,68510.0,2026-04-02 10:38:00,88679.42,-4.02e-06,0.0,0.0,2026-04-02.jsonl,True,-3081.3539999999966,-882.668999999999,-491.3329999999992,120.39999999999418,19.89999999999418,-1346.9549660000048,1346.9549660000048,below
2026-04-02 10:38:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-11.08,21.26,0.521,66576.045034,67923.0,,2026-04-02 10:38:00,88679.42,-4.02e-06,0.0,0.0,2026-04-02.jsonl,True,-3081.3539999999966,-882.668999999999,-491.3329999999992,120.39999999999418,19.89999999999418,-1346.9549660000048,1346.9549660000048,below
2026-04-02 10:48:00,2026-04-02,DELTA_MIN,short,,-15.66,17.08,0.917,66535.073385,67899.0,68510.0,2026-04-02 10:48:00,88716.85,-5.96e-06,0.0,0.004,2026-04-02.jsonl,True,-3139.417999999996,-1124.744999999999,-326.66599999999926,29.69999999999709,91.10000000000582,-1363.926615000004,1363.926615000004,below
2026-04-02 10:48:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-15.66,17.08,0.917,66535.073385,67899.0,,2026-04-02 10:48:00,88716.85,-5.96e-06,0.0,0.004,2026-04-02.jsonl,True,-3139.417999999996,-1124.744999999999,-326.66599999999926,29.69999999999709,91.10000000000582,-1363.926615000004,1363.926615000004,below
2026-04-02 10:49:00,2026-04-02,DELTA_MIN,short,,-20.59,31.18,0.66,66523.639083,67896.0,68510.0,2026-04-02 10:49:00,88722.19,-5.96e-06,0.0,0.0,2026-04-02.jsonl,True,-3084.943999999996,-1144.5389999999989,-277.23699999999917,22.89999999999418,82.39999999999418,-1372.3609169999982,1372.3609169999982,below
2026-04-02 10:49:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-20.59,31.18,0.66,66523.639083,67896.0,,2026-04-02 10:49:00,88722.19,-5.96e-06,0.0,0.0,2026-04-02.jsonl,True,-3084.943999999996,-1144.5389999999989,-277.23699999999917,22.89999999999418,82.39999999999418,-1372.3609169999982,1372.3609169999982,below
2026-04-02 10:59:00,2026-04-02,DELTA_MIN,short,,-30.33,37.21,0.815,66457.44294,67878.0,68510.0,2026-04-02 10:59:00,88719.1,-8.51e-06,0.0,0.0,2026-04-02.jsonl,True,-3122.5419999999963,-1162.7909999999993,-350.94299999999976,-17.60000000000582,16.5,-1420.5570600000065,1420.5570600000065,below
2026-04-02 10:59:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-30.33,37.21,0.815,66457.44294,67878.0,,2026-04-02 10:59:00,88719.1,-8.51e-06,0.0,0.0,2026-04-02.jsonl,True,-3122.5419999999963,-1162.7909999999993,-350.94299999999976,-17.60000000000582,16.5,-1420.5570600000065,1420.5570600000065,below
2026-04-02 11:00:00,2026-04-02,DELTA_MIN,short,,-126.15,182.77,0.69,66378.359903,67860.0,68510.0,2026-04-02 11:00:00,88720.06,-8.51e-06,0.0,0.0,2026-04-02.jsonl,True,-3115.2299999999964,-1182.8339999999994,-365.1619999999998,-16.69999999999709,-4.5,-1481.6400969999959,1481.6400969999959,below
2026-04-02 11:00:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-126.15,182.77,0.69,66378.359903,67860.0,,2026-04-02 11:00:00,88720.06,-8.51e-06,0.0,0.0,2026-04-02.jsonl,True,-3115.2299999999964,-1182.8339999999994,-365.1619999999998,-16.69999999999709,-4.5,-1481.6400969999959,1481.6400969999959,below
2026-04-02 13:16:00,2026-04-02,DELTA_MAX,long,,75.97,263.47,0.288,66290.265163,67683.0,68510.0,2026-04-02 13:16:00,89304.65,-4.386e-05,0.0,0.332,2026-04-02.jsonl,True,-4654.515999999994,-1872.4949999999988,-1455.1109999999994,-92.0,-131.39999999999418,-1392.7348369999963,1392.7348369999963,below
2026-04-02 13:16:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,75.97,263.47,0.288,66290.265163,67683.0,,2026-04-02 13:16:00,89304.65,-4.386e-05,0.0,0.332,2026-04-02.jsonl,True,-4654.515999999994,-1872.4949999999988,-1455.1109999999994,-92.0,-131.39999999999418,-1392.7348369999963,1392.7348369999963,below
2026-04-02 14:22:00,2026-04-02,DELTA_MIN,short,,-119.97,174.47,0.688,66003.825953,67544.0,66490.0,2026-04-02 14:22:00,90037.77,-5.767e-05,0.0,0.003,2026-04-02.jsonl,True,-6848.076999999994,-3789.840999999998,-1468.498999999999,-26.5,400.3999999999942,-1540.1740469999932,1540.1740469999932,below
2026-04-02 14:22:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-119.97,174.47,0.688,66003.825953,67544.0,,2026-04-02 14:22:00,90037.77,-5.767e-05,0.0,0.003,2026-04-02.jsonl,True,-6848.076999999994,-3789.840999999998,-1468.498999999999,-26.5,400.3999999999942,-1540.1740469999932,1540.1740469999932,below
2026-04-02 15:52:00,2026-04-02,DELTA_MAX,long,,113.95,142.49,0.8,66129.812737,67324.0,66490.0,2026-04-02 15:52:00,90501.95,-7.215e-05,0.0,0.0,2026-04-02.jsonl,True,-7572.971999999995,-3008.674000000001,-729.1330000000016,-119.0,-2.900000000008731,-1194.1872629999998,1194.1872629999998,below
2026-04-02 15:52:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,113.95,142.49,0.8,66129.812737,67324.0,,2026-04-02 15:52:00,90501.95,-7.215e-05,0.0,0.0,2026-04-02.jsonl,True,-7572.971999999995,-3008.674000000001,-729.1330000000016,-119.0,-2.900000000008731,-1194.1872629999998,1194.1872629999998,below
2026-04-02 17:32:00,2026-04-02,DELTA_MIN,short,,-58.61,66.43,0.882,66763.816159,67161.0,66490.0,2026-04-02 17:32:00,90967.86,-9.437e-05,0.0,0.0,2026-04-02.jsonl,True,-6913.491999999999,1654.5029999999952,1484.5889999999972,-117.5,329.29999999998836,-397.1838410000055,397.1838410000055,below
2026-04-02 17:32:00,2026-04-02,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-58.61,66.43,0.882,66763.816159,67161.0,,2026-04-02 17:32:00,90967.86,-9.437e-05,0.0,0.0,2026-04-02.jsonl,True,-6913.491999999999,1654.5029999999952,1484.5889999999972,-117.5,329.29999999998836,-397.1838410000055,397.1838410000055,below
