ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side,join_status,join_confidence,close_ts,close_reason,entry,side,final_close_ts,final_close_reason,lifecycle_tp1_done,lifecycle_tp2_done,lifecycle_sl_done,lifecycle_trail_active,lifecycle_trail_sl_price,lifecycle_prices_entry,lifecycle_prices_sl,lifecycle_prices_tp1,lifecycle_prices_tp2,trade_lifecycle_state
2026-04-03 16:20:00,2026-04-03,PEAK_EMIT,long,,58.98,107.52,0.549,66788.02291,66775.0,66850.0,2026-04-03 16:20:00,90463.33,1.01e-05,0.055,0.0,2026-04-03.jsonl,True,93.57200000000557,11.20299999999952,174.54699999999684,51.30000000000291,14.0,13.022909999999683,13.022909999999683,above,joined,1.0,2026-04-04 20:10:32.172492+00:00,SL,66798.52,LONG,2026-04-04 20:10:32.172492+00:00,SL,True,True,True,True,67232.0,66798.52,66780.01,67079.08,67359.64,tp1_tp2_then_trailing_stop
