date,reject_reason,kind,count,cum_delta_60m_mean,cum_delta_60m_median,cum_delta_180m_mean,cum_delta_180m_median,ret_15m_mean,ret_15m_median,ret_60m_mean,ret_60m_median,dist_vwap_mean,dist_vwap_median,abs_dist_vwap_mean,abs_dist_vwap_median,price_vs_vwap_side_mode,price_vs_vwap_side_mode_count
2026-04-03,3of3_fail,long,3,-172.887,-338.798,-280.748,-679.079,50.0667,58.3,52.3333,123.5,266.79,239.504,266.79,239.504,above,3
2026-04-03,3of3_fail,short,1,688.21,688.21,-737.64,-737.64,52.7,52.7,382.5,382.5,-16.5395,-16.5395,16.5395,16.5395,below,1
2026-04-03,chop_coh,long,1,161.012,161.012,891.551,891.551,-31.3,-31.3,-23.7,-23.7,,,,,at_or_unknown,1
2026-04-03,chop_coh,short,2,-213.263,-213.263,-1192.23,-1192.23,-107.85,-107.85,47.9,47.9,,,,,at_or_unknown,2
2026-04-03,direction_mismatch,long,6,87.3285,66.848,-75.6155,-116.972,19.9167,3.6,22.55,17,91.2194,90.1521,123.452,118.349,above,5
2026-04-03,direction_mismatch,short,5,-258.242,-159.236,-234.99,241.221,-47.78,-19.5,-49.38,-130.7,181.917,58.0844,191.004,58.0844,above,3
2026-04-03,vwap_side,long,1,-35.813,-35.813,115.396,115.396,110.8,110.8,1.8,1.8,-59.9477,-59.9477,59.9477,59.9477,below,1
2026-04-03,vwap_side,short,1,-363.604,-363.604,-436.484,-436.484,-11.2,-11.2,-106.7,-106.7,178.851,178.851,178.851,178.851,above,1
