source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-04-03,2026-04-03 01:37:00+00:00,-96.05399999999999,96.05399999999999,66626.3,140.067,-150.9,77.82,False,False,2026-04-03 01:37:00,66716.3,66727.1,66600.9,66626.3,232.536,2315,68.241,164.295,66645.73,90484.31,1.884e-05,0.0,0.779,0
2026-04-03,2026-04-03 02:11:00+00:00,-115.43100000000001,115.43100000000001,66412.9,140.067,-355.72200000000004,77.82,False,False,2026-04-03 02:11:00,66430.0,66430.1,66375.1,66412.9,245.941,2047,65.255,180.686,66404.33,90604.89,1.798e-05,0.0,3.102,0
2026-04-03,2026-04-03 02:15:00+00:00,-349.62,349.62,66479.6,140.067,-355.72200000000004,77.82,False,False,2026-04-03 02:15:00,66493.0,66502.0,66473.4,66479.6,484.662,798,67.521,417.141,66492.73,90627.77,1.73e-05,0.0,0.0,0
2026-04-03,2026-04-03 02:18:00+00:00,-258.10299999999995,258.10299999999995,66690.2,140.067,-355.72200000000004,77.82,False,False,2026-04-03 02:18:00,66550.2,66726.7,66550.2,66690.2,693.595,3014,217.746,475.849,66694.31,90510.68,1.848e-05,0.714,0.069,0
2026-04-03,2026-04-03 02:31:00+00:00,-88.274,88.274,66394.5,140.067,-355.72200000000004,77.82,False,False,2026-04-03 02:31:00,66424.9,66434.3,66357.0,66394.5,258.87,1712,85.298,173.572,66389.69,90451.01,1.34e-05,0.0,0.008,0
2026-04-03,2026-04-03 02:39:00+00:00,-132.833,132.833,66333.0,140.067,-355.72200000000004,77.82,False,False,2026-04-03 02:39:00,66439.4,66445.0,66333.0,66333.0,205.753,1594,36.46,169.293,66393.38,90433.79,1.329e-05,0.0,0.002,0
2026-04-03,2026-04-03 03:04:00+00:00,-322.275,322.275,66465.0,140.067,-355.72200000000004,77.82,False,False,2026-04-03 03:04:00,66469.9,66505.3,66461.0,66465.0,370.423,779,24.074,346.349,66484.14,90724.65,1.531e-05,0.0,0.0,0
2026-04-03,2026-04-03 03:14:00+00:00,88.898,88.898,66610.6,140.067,-355.72200000000004,77.82,False,False,2026-04-03 03:14:00,66562.7,66622.8,66561.6,66610.6,159.35,976,124.124,35.226,66591.4,90596.61,1.704e-05,0.011,0.0,0
2026-04-03,2026-04-03 03:15:00+00:00,89.74600000000001,89.74600000000001,66623.9,140.067,-355.72200000000004,77.82,False,False,2026-04-03 03:15:00,66610.7,66640.3,66592.0,66623.9,181.446,1516,135.596,45.85,66618.73,90527.59,1.773e-05,0.061,0.0,0
2026-04-03,2026-04-03 03:16:00+00:00,-192.572,192.572,66582.3,140.067,-355.72200000000004,77.82,False,False,2026-04-03 03:16:00,66623.9,66624.0,66577.7,66582.3,241.362,736,24.395,216.967,66613.29,90514.04,1.773e-05,0.0,0.0,0
