source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-20,2026-03-20 01:11:00+00:00,99.62400000000001,99.62400000000001,70361.1,118.346,-33.437999999999995,94.41250000000001,False,False,2026-03-20 01:11:00,70361.0,70397.8,70350.1,70361.1,160.214,1615,129.919,30.295,70378.15,86915.8,1.348e-05,0.427,0.0,0
2026-03-20,2026-03-20 03:42:00+00:00,-103.38,103.38,70548.0,334.77799999999996,-173.715,94.41250000000001,False,False,2026-03-20 03:42:00,70613.2,70613.3,70535.0,70548.0,191.33,1282,43.975,147.355,70562.15,86795.63,4.16e-06,0.0,0.0,0
2026-03-20,2026-03-20 03:51:00+00:00,180.024,180.024,70719.7,334.77799999999996,-173.715,94.41250000000001,False,False,2026-03-20 03:51:00,70601.2,70750.0,70587.4,70719.7,351.538,3097,265.781,85.757,70682.56,86849.06,4.72e-06,0.223,0.0,0
2026-03-20,2026-03-20 04:09:00+00:00,141.78999999999996,141.78999999999996,70917.2,573.011,-173.715,94.41250000000001,False,False,2026-03-20 04:09:00,70904.1,70920.0,70878.6,70917.2,373.746,3042,257.768,115.978,70900.36,86827.09,4.09e-06,0.118,0.0,0
2026-03-20,2026-03-20 04:32:00+00:00,-166.469,166.469,70727.7,573.011,-173.715,94.41250000000001,False,False,2026-03-20 04:32:00,70848.2,70848.3,70722.0,70727.7,224.319,2030,28.925,195.394,70789.63,87202.49,3.55e-06,0.0,0.006,0
2026-03-20,2026-03-20 05:04:00+00:00,235.013,235.013,70798.2,573.011,-205.88500000000002,94.41250000000001,False,False,2026-03-20 05:04:00,70720.6,70817.0,70720.6,70798.2,268.239,1407,251.626,16.613,70788.38,87222.49,2.39e-06,0.067,0.0,0
2026-03-20,2026-03-20 06:29:00+00:00,-130.39499999999998,130.39499999999998,70396.0,573.011,-205.88500000000002,94.41250000000001,False,False,2026-03-20 06:29:00,70430.6,70437.3,70361.7,70396.0,222.005,1570,45.805,176.2,70388.07,87519.69,5e-08,0.0,0.243,0
2026-03-20,2026-03-20 06:41:00+00:00,-116.23899999999999,116.23899999999999,70324.4,573.011,-205.88500000000002,94.41250000000001,False,False,2026-03-20 06:41:00,70373.7,70373.7,70307.0,70324.4,182.115,1708,32.938,149.177,70333.39,87448.89,-1.8e-07,0.0,0.47,0
2026-03-20,2026-03-20 07:01:00+00:00,-187.376,187.376,70303.3,573.011,-205.88500000000002,94.41250000000001,False,False,2026-03-20 07:01:00,70461.9,70462.0,70299.6,70303.3,280.754,2415,46.689,234.065,70365.52,87450.52,1.33e-06,0.0,2.213,0
2026-03-20,2026-03-20 07:02:00+00:00,-141.097,141.097,70196.1,573.011,-205.88500000000002,94.41250000000001,False,False,2026-03-20 07:02:00,70303.2,70303.3,70161.0,70196.1,478.493,4678,168.698,309.795,70214.26,87414.04,1.74e-06,0.0,4.466,0
