ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-03-17 00:05:00,2026-03-17,DELTA_MIN,short,,-45.28,82.34,0.55,74455.283177,73646.0,73980.0,2026-03-17 00:05:00,88168.55,2.62e-06,0.0,0.0,2026-03-17.jsonl,True,15144.756999999978,1746.8649999999907,-95.70400000000154,-102.10000000000582,328.5,809.2831770000048,809.2831770000048,above
2026-03-17 00:05:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-45.28,82.34,0.55,74455.283177,73646.0,,2026-03-17 00:05:00,88168.55,2.62e-06,0.0,0.0,2026-03-17.jsonl,True,15144.756999999978,1746.8649999999907,-95.70400000000154,-102.10000000000582,328.5,809.2831770000048,809.2831770000048,above
2026-03-17 01:10:00,2026-03-17,DELTA_MAX,long,,168.84,329.87,0.512,75001.902706,73763.0,73980.0,2026-03-17 01:10:00,89479.78,8.1e-06,0.021,0.0,2026-03-17.jsonl,True,18535.98399999998,2018.9569999999985,1901.1510000000017,296.09999999999127,304.79999999998836,1238.9027059999935,1238.9027059999935,above
2026-03-17 01:10:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,168.84,329.87,0.512,75001.902706,73763.0,,2026-03-17 01:10:00,89479.78,8.1e-06,0.021,0.0,2026-03-17.jsonl,True,18535.98399999998,2018.9569999999985,1901.1510000000017,296.09999999999127,304.79999999998836,1238.9027059999935,1238.9027059999935,above
2026-03-17 01:45:00,2026-03-17,DELTA_MIN,short,,-61.65,69.75,0.884,75015.358532,73856.0,73980.0,2026-03-17 01:45:00,90628.83,1.885e-05,0.0,0.0,2026-03-17.jsonl,True,19781.318999999978,3737.902999999991,1736.090999999993,-265.8999999999942,673.1000000000058,1159.3585319999984,1159.3585319999984,above
2026-03-17 01:45:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-61.65,69.75,0.884,75015.358532,73856.0,,2026-03-17 01:45:00,90628.83,1.885e-05,0.0,0.0,2026-03-17.jsonl,True,19781.318999999978,3737.902999999991,1736.090999999993,-265.8999999999942,673.1000000000058,1159.3585319999984,1159.3585319999984,above
2026-03-17 04:23:00,2026-03-17,DELTA_MIN,short,,-69.17,103.94,0.666,74815.105123,74106.0,73980.0,2026-03-17 04:23:00,88763.58,2.445e-05,0.0,0.547,2026-03-17.jsonl,True,12639.486999999976,-1759.0630000000056,-756.078000000005,-263.8000000000029,-480.8000000000029,709.1051230000012,709.1051230000012,above
2026-03-17 04:23:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-69.17,103.94,0.666,74815.105123,74106.0,,2026-03-17 04:23:00,88763.58,2.445e-05,0.0,0.547,2026-03-17.jsonl,True,12639.486999999976,-1759.0630000000056,-756.078000000005,-263.8000000000029,-480.8000000000029,709.1051230000012,709.1051230000012,above
2026-03-17 05:05:00,2026-03-17,DELTA_MIN,short,,-76.61,102.13,0.75,74491.608737,74139.0,73980.0,2026-03-17 05:05:00,88213.02,2.207e-05,0.0,0.0,2026-03-17.jsonl,True,11142.417999999976,-664.4859999999971,409.3650000000089,20.90000000000873,-268.6999999999971,352.6087370000023,352.6087370000023,above
2026-03-17 05:05:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-76.61,102.13,0.75,74491.608737,74139.0,,2026-03-17 05:05:00,88213.02,2.207e-05,0.0,0.0,2026-03-17.jsonl,True,11142.417999999976,-664.4859999999971,409.3650000000089,20.90000000000873,-268.6999999999971,352.6087370000023,352.6087370000023,above
2026-03-17 05:33:00,2026-03-17,DELTA_MIN,short,,-104.34,132.78,0.786,74232.08397,74170.0,73980.0,2026-03-17 05:33:00,88583.95,1.701e-05,0.019,0.0,2026-03-17.jsonl,True,9937.765999999981,-480.2629999999954,122.85099999999875,82.40000000000873,310.20000000001164,62.08397000000696,62.08397000000696,above
2026-03-17 05:33:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-104.34,132.78,0.786,74232.08397,74170.0,,2026-03-17 05:33:00,88583.95,1.701e-05,0.019,0.0,2026-03-17.jsonl,True,9937.765999999981,-480.2629999999954,122.85099999999875,82.40000000000873,310.20000000001164,62.08397000000696,62.08397000000696,above
2026-03-17 05:45:00,2026-03-17,DELTA_MIN,short,,-119.33,149.48,0.798,74098.393117,74186.0,73820.0,2026-03-17 05:45:00,89184.2,1.053e-05,0.0,0.416,2026-03-17.jsonl,True,8498.021999999984,-1726.8069999999934,-812.4550000000017,-470.8000000000029,-125.39999999999418,-87.60688300000038,87.60688300000038,below
2026-03-17 05:45:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,3of3_fail,-119.33,149.48,0.798,74098.393117,74186.0,,2026-03-17 05:45:00,89184.2,1.053e-05,0.0,0.416,2026-03-17.jsonl,True,8498.021999999984,-1726.8069999999934,-812.4550000000017,-470.8000000000029,-125.39999999999418,-87.60688300000038,87.60688300000038,below
2026-03-17 06:05:00,2026-03-17,DELTA_MAX,long,,91.29,121.21,0.753,74215.847425,74197.0,73820.0,2026-03-17 06:05:00,88886.79,2.47e-06,0.0,0.009,2026-03-17.jsonl,True,7675.853999999972,-2492.878999999997,-1643.5870000000068,76.19999999999709,-277.6000000000058,18.84742499999993,18.84742499999993,above
2026-03-17 06:05:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,91.29,121.21,0.753,74215.847425,74197.0,,2026-03-17 06:05:00,88886.79,2.47e-06,0.0,0.009,2026-03-17.jsonl,True,7675.853999999972,-2492.878999999997,-1643.5870000000068,76.19999999999709,-277.6000000000058,18.84742499999993,18.84742499999993,above
2026-03-17 11:55:00,2026-03-17,DELTA_MIN,short,,-96.76,130.9,0.739,73692.440201,74305.0,74150.0,2026-03-17 11:55:00,86695.44,-3.124e-05,0.0,0.0,2026-03-17.jsonl,True,8436.907999999969,684.687000000009,1614.800000000012,6.0,415.70000000001164,-612.5597989999951,612.5597989999951,below
2026-03-17 11:55:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-96.76,130.9,0.739,73692.440201,74305.0,,2026-03-17 11:55:00,86695.44,-3.124e-05,0.0,0.0,2026-03-17.jsonl,True,8436.907999999969,684.687000000009,1614.800000000012,6.0,415.70000000001164,-612.5597989999951,612.5597989999951,below
2026-03-17 14:33:00,2026-03-17,DELTA_MAX,long,,55.33,95.49,0.579,73993.012744,74342.0,74150.0,2026-03-17 14:33:00,88939.85,1.206e-05,0.0,0.0,2026-03-17.jsonl,True,9013.983999999957,2250.1039999999994,427.5389999999934,392.6000000000058,-104.5,-348.98725599999307,348.98725599999307,below
2026-03-17 14:33:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,55.33,95.49,0.579,73993.012744,74342.0,,2026-03-17 14:33:00,88939.85,1.206e-05,0.0,0.0,2026-03-17.jsonl,True,9013.983999999957,2250.1039999999994,427.5389999999934,392.6000000000058,-104.5,-348.98725599999307,348.98725599999307,below
2026-03-17 15:42:00,2026-03-17,DELTA_MAX,long,,55.41,78.09,0.71,74239.840894,74322.0,74150.0,2026-03-17 15:42:00,89204.91,-8.99e-06,0.0,0.0,2026-03-17.jsonl,True,9307.314999999979,1160.2010000000082,194.48800000001575,-303.90000000000873,-441.8000000000029,-82.15910600000643,82.15910600000643,below
2026-03-17 15:42:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,vwap_side,55.41,78.09,0.71,74239.840894,74322.0,,2026-03-17 15:42:00,89204.91,-8.99e-06,0.0,0.0,2026-03-17.jsonl,True,9307.314999999979,1160.2010000000082,194.48800000001575,-303.90000000000873,-441.8000000000029,-82.15910600000643,82.15910600000643,below
2026-03-17 15:46:00,2026-03-17,DELTA_MAX,long,,64.9,77.26,0.84,74305.911711,74323.0,74150.0,2026-03-17 15:46:00,89213.19,-9.44e-06,0.0,0.0,2026-03-17.jsonl,True,9463.084999999977,1333.258000000009,454.49900000001435,-180.89999999999418,-431.5,-17.088289000006625,17.088289000006625,below
2026-03-17 15:46:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,vwap_side,64.9,77.26,0.84,74305.911711,74323.0,,2026-03-17 15:46:00,89213.19,-9.44e-06,0.0,0.0,2026-03-17.jsonl,True,9463.084999999977,1333.258000000009,454.49900000001435,-180.89999999999418,-431.5,-17.088289000006625,17.088289000006625,below
2026-03-17 18:15:00,2026-03-17,DELTA_MAX,long,,65.28,72.82,0.896,74203.675302,74401.0,74150.0,2026-03-17 18:15:00,91984.13,-4.438e-05,0.0,0.0,2026-03-17.jsonl,True,9547.98399999999,2741.954000000009,2134.2230000000127,65.0,379.1000000000058,-197.32469799999672,197.32469799999672,below
2026-03-17 18:15:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,vwap_side,65.28,72.82,0.896,74203.675302,74401.0,,2026-03-17 18:15:00,91984.13,-4.438e-05,0.0,0.0,2026-03-17.jsonl,True,9547.98399999999,2741.954000000009,2134.2230000000127,65.0,379.1000000000058,-197.32469799999672,197.32469799999672,below
2026-03-17 20:20:00,2026-03-17,DELTA_MIN,short,,-17.91,29.27,0.612,74770.524281,74456.0,74150.0,2026-03-17 20:20:00,92855.9,-7.821e-05,0.0,0.0,2026-03-17.jsonl,True,8402.659999999974,580.9350000000013,-551.2260000000097,33.29999999998836,-269.0,314.52428100000543,314.52428100000543,above
2026-03-17 20:20:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-17.91,29.27,0.612,74770.524281,74456.0,,2026-03-17 20:20:00,92855.9,-7.821e-05,0.0,0.0,2026-03-17.jsonl,True,8402.659999999974,580.9350000000013,-551.2260000000097,33.29999999998836,-269.0,314.52428100000543,314.52428100000543,above
2026-03-17 21:15:00,2026-03-17,DELTA_MIN,short,,-54.11,73.2,0.739,74405.203778,74472.0,74680.0,2026-03-17 21:15:00,92495.63,-8.255e-05,0.0,0.0,2026-03-17.jsonl,True,7598.685999999972,-1148.1680000000124,202.91099999999278,197.10000000000582,337.0,-66.79622200000449,66.79622200000449,below
2026-03-17 21:15:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,short,3of3_fail,-54.11,73.2,0.739,74405.203778,74472.0,,2026-03-17 21:15:00,92495.63,-8.255e-05,0.0,0.0,2026-03-17.jsonl,True,7598.685999999972,-1148.1680000000124,202.91099999999278,197.10000000000582,337.0,-66.79622200000449,66.79622200000449,below
2026-03-17 21:45:00,2026-03-17,DELTA_MAX,long,,18.67,32.91,0.567,74536.338565,74477.0,74680.0,2026-03-17 21:45:00,92790.3,-7.302e-05,0.0,0.0,2026-03-17.jsonl,True,7062.474999999982,-320.56600000001345,482.73499999999694,172.8000000000029,194.60000000000582,59.3385649999982,59.3385649999982,above
2026-03-17 21:45:00,2026-03-17,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,18.67,32.91,0.567,74536.338565,74477.0,,2026-03-17 21:45:00,92790.3,-7.302e-05,0.0,0.0,2026-03-17.jsonl,True,7062.474999999982,-320.56600000001345,482.73499999999694,172.8000000000029,194.60000000000582,59.3385649999982,59.3385649999982,above
