source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-04-04,2026-04-04 06:00:00+00:00,72.117,72.117,66871.0,79.51500000000001,-66.354,64.935,False,False,2026-04-04 06:00:00,66884.7,66884.7,66864.2,66871.0,115.663,290,93.89,21.773,66871.87,90327.43,6.052e-05,0.0,0.0,0
2026-04-04,2026-04-04 06:55:00+00:00,69.827,69.827,67014.7,142.038,-66.354,64.935,False,False,2026-04-04 06:55:00,66989.1,67023.7,66986.3,67014.7,168.201,836,119.014,49.187,67003.47,90127.57,5.231e-05,0.274,0.0,0
2026-04-04,2026-04-04 07:41:00+00:00,129.768,129.768,66951.9,142.038,-66.354,64.935,False,False,2026-04-04 07:41:00,66937.2,66962.6,66937.2,66951.9,143.648,391,136.708,6.94,66951.38,90191.34,4.506e-05,0.0,0.0,0
2026-04-04,2026-04-04 07:58:00+00:00,82.644,82.644,66992.7,142.038,-104.613,64.935,False,False,2026-04-04 07:58:00,66965.0,67019.1,66965.0,66992.7,149.392,737,116.018,33.374,66990.3,90166.94,4.098e-05,0.0,0.0,0
2026-04-04,2026-04-04 08:21:00+00:00,82.676,82.676,67016.2,142.038,-104.613,64.935,False,False,2026-04-04 08:21:00,66973.6,67025.0,66973.6,67016.2,108.98,648,95.828,13.152,67006.0,90190.9,3.639e-05,0.0,0.0,0
2026-04-04,2026-04-04 10:12:00+00:00,-100.87700000000001,100.87700000000001,66891.1,129.768,-104.613,64.935,False,False,2026-04-04 10:12:00,66912.1,66921.0,66886.2,66891.1,133.899,611,16.511,117.388,66905.33,90218.54,2.081e-05,0.0,0.0,0
2026-04-04,2026-04-04 10:39:00+00:00,72.813,72.813,66993.7,129.768,-104.613,64.935,False,False,2026-04-04 10:39:00,66917.4,66999.7,66917.4,66993.7,102.861,971,87.837,15.024,66966.9,90247.97,1.936e-05,0.0,0.0,0
2026-04-04,2026-04-04 10:42:00+00:00,81.184,81.184,67024.2,82.676,-104.613,64.935,False,False,2026-04-04 10:42:00,66999.7,67039.8,66999.6,67024.2,144.492,892,112.838,31.654,67020.55,90227.81,1.939e-05,0.01,0.0,0
2026-04-04,2026-04-04 10:57:00+00:00,68.702,68.702,67130.0,230.64399999999998,-100.87700000000001,64.935,False,False,2026-04-04 10:57:00,67115.1,67133.0,67114.2,67130.0,98.532,409,83.617,14.915,67121.82,90264.79,1.83e-05,0.0,0.0,0
2026-04-04,2026-04-04 11:01:00+00:00,148.324,148.324,67176.0,230.64399999999998,-100.87700000000001,64.935,False,False,2026-04-04 11:01:00,67139.1,67178.5,67139.0,67176.0,280.19,1753,214.257,65.933,67156.7,90364.14,1.804e-05,1.215,0.0,0
2026-04-04,2026-04-04 11:02:00+00:00,141.78199999999998,141.78199999999998,67178.1,230.64399999999998,-100.87700000000001,64.935,False,False,2026-04-04 11:02:00,67176.1,67223.8,67176.0,67178.1,389.468,1696,265.625,123.843,67195.53,90307.75,1.836e-05,0.158,0.0,0
2026-04-04,2026-04-04 11:06:00+00:00,-76.068,76.068,67144.7,230.64399999999998,-100.87700000000001,64.935,False,False,2026-04-04 11:06:00,67149.9,67155.0,67116.8,67144.7,148.962,746,36.447,112.515,67139.75,90306.89,1.808e-05,0.0,0.0,0
2026-04-04,2026-04-04 14:44:00+00:00,112.08099999999999,112.08099999999999,67064.6,276.419,-1107.567,64.935,False,False,2026-04-04 14:44:00,67005.0,67076.6,67005.0,67064.6,151.975,953,132.028,19.947,67039.32,91573.22,1.616e-05,0.0,0.0,0
