source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-23,2026-03-23 00:12:00+00:00,112.068,112.068,68030.5,194.72499999999997,-93.59400000000002,89.03,False,False,2026-03-23 00:12:00,67898.4,68031.3,67898.4,68030.5,218.824,2378,165.446,53.378,67981.09,86731.04,-1.639e-05,0.012,0.0,0
2026-03-23,2026-03-23 01:17:00+00:00,129.55100000000002,129.55100000000002,67980.5,194.72499999999997,-174.582,89.03,False,False,2026-03-23 01:17:00,67931.5,68016.6,67931.4,67980.5,260.181,2380,194.866,65.315,67969.59,87384.53,-3.41e-06,0.177,0.0,0
2026-03-23,2026-03-23 01:55:00+00:00,-100.56,100.56,67869.7,194.72499999999997,-174.582,89.03,False,False,2026-03-23 01:55:00,67987.5,68001.8,67869.6,67869.7,263.99,2155,81.715,182.275,67937.21,87453.01,1.3e-06,0.0,0.0,0
2026-03-23,2026-03-23 02:00:00+00:00,-141.168,141.168,67875.6,194.72499999999997,-174.582,89.03,False,False,2026-03-23 02:00:00,67894.2,67905.0,67869.9,67875.6,170.928,842,14.88,156.048,67884.04,87545.38,8e-07,0.0,0.033,0
2026-03-23,2026-03-23 02:13:00+00:00,89.345,89.345,67975.1,194.72499999999997,-174.582,89.03,False,False,2026-03-23 02:13:00,67967.0,67990.2,67940.0,67975.1,141.661,967,115.503,26.158,67967.56,87551.19,-4.2e-07,0.0,0.0,0
2026-03-23,2026-03-23 02:30:00+00:00,125.47099999999998,125.47099999999998,68235.9,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 02:30:00,68163.9,68294.3,68145.7,68235.9,382.285,3380,253.878,128.407,68228.14,87694.12,7.7e-07,0.033,0.0,0
2026-03-23,2026-03-23 02:35:00+00:00,154.788,154.788,68239.6,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 02:35:00,68195.7,68239.8,68186.9,68239.6,205.956,1096,180.372,25.584,68225.59,87719.66,7.4e-07,0.0,0.0,0
2026-03-23,2026-03-23 02:43:00+00:00,171.96,171.96,68319.7,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 02:43:00,68261.9,68339.4,68254.7,68319.7,307.974,2089,239.967,68.007,68306.64,87782.8,-2.6e-07,1.239,0.0,0
2026-03-23,2026-03-23 02:44:00+00:00,115.383,115.383,68259.2,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 02:44:00,68319.6,68375.8,68250.0,68259.2,296.343,2828,205.863,90.48,68339.77,87650.0,3e-07,0.039,0.0,0
2026-03-23,2026-03-23 03:02:00+00:00,162.019,162.019,68416.0,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 03:02:00,68350.0,68455.0,68343.4,68416.0,337.073,3143,249.546,87.527,68411.68,87718.73,-1.07e-06,2.874,0.0,0
2026-03-23,2026-03-23 03:03:00+00:00,120.80600000000001,120.80600000000001,68520.9,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 03:03:00,68416.0,68555.5,68395.9,68520.9,429.958,3924,275.382,154.576,68486.78,87726.18,-1.07e-06,0.287,0.0,0
2026-03-23,2026-03-23 03:30:00+00:00,105.47,105.47,68170.0,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 03:30:00,68162.8,68178.2,68158.4,68170.0,140.5,544,122.985,17.515,68168.11,87677.77,-1.327e-05,0.0,0.0,0
2026-03-23,2026-03-23 03:54:00+00:00,-93.244,93.244,68071.5,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 03:54:00,68159.1,68159.1,68054.1,68071.5,144.806,1319,25.781,119.025,68097.48,87635.87,-1.669e-05,0.0,0.0,0
2026-03-23,2026-03-23 04:53:00+00:00,135.18800000000002,135.18800000000002,68418.6,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 04:53:00,68357.2,68425.2,68344.7,68418.6,294.77,2219,214.979,79.791,68390.4,87721.41,-1.54e-05,0.116,0.0,0
2026-03-23,2026-03-23 04:58:00+00:00,90.00899999999999,90.00899999999999,68471.1,261.29499999999996,-184.84199999999998,89.03,False,False,2026-03-23 04:58:00,68434.1,68500.0,68433.0,68471.1,290.321,1339,190.165,100.156,68480.03,87844.47,-1.544e-05,0.002,0.0,0
2026-03-23,2026-03-23 05:04:00+00:00,222.594,222.594,68739.6,286.116,-184.84199999999998,89.03,False,False,2026-03-23 05:04:00,68653.7,68777.0,68643.3,68739.6,532.676,4325,377.635,155.041,68725.62,87921.97,-1.332e-05,0.086,0.0,0
2026-03-23,2026-03-23 05:10:00+00:00,134.36700000000002,134.36700000000002,68671.1,286.116,-184.84199999999998,89.03,False,False,2026-03-23 05:10:00,68614.3,68682.7,68612.5,68671.1,202.611,2034,168.489,34.122,68649.95,87665.22,-1.294e-05,0.0,0.0,0
2026-03-23,2026-03-23 05:17:00+00:00,106.75999999999999,106.75999999999999,68811.2,286.116,-93.244,89.03,False,False,2026-03-23 05:17:00,68768.4,68846.6,68749.5,68811.2,397.718,3411,252.239,145.479,68805.81,87701.2,-1.32e-05,0.337,0.0,0
2026-03-23,2026-03-23 05:46:00+00:00,96.37899999999999,96.37899999999999,68646.9,286.116,-93.244,89.03,False,False,2026-03-23 05:46:00,68581.1,68653.2,68571.2,68646.9,295.153,2254,195.766,99.387,68610.85,87653.5,-1.627e-05,0.0,0.003,0
2026-03-23,2026-03-23 05:52:00+00:00,100.361,100.361,68667.0,286.116,-121.625,89.03,False,False,2026-03-23 05:52:00,68611.4,68700.0,68611.2,68667.0,225.523,1468,162.942,62.581,68656.53,87870.53,-1.876e-05,0.0,0.0,0
2026-03-23,2026-03-23 05:57:00+00:00,125.67,125.67,68863.6,286.116,-121.625,89.03,False,False,2026-03-23 05:57:00,68756.9,68868.0,68756.9,68863.6,272.698,1875,199.184,73.514,68820.47,87790.01,-1.967e-05,0.848,0.0,0
2026-03-23,2026-03-23 06:47:00+00:00,104.47200000000001,104.47200000000001,67895.9,286.116,-505.118,89.03,False,False,2026-03-23 06:47:00,67840.1,67904.1,67812.0,67895.9,369.04,3855,236.756,132.284,67862.86,87829.19,-2.862e-05,0.454,0.005,0
2026-03-23,2026-03-23 07:02:00+00:00,-89.53900000000002,89.53900000000002,67719.6,286.116,-505.118,89.03,False,False,2026-03-23 07:02:00,67812.1,67812.1,67692.8,67719.6,192.179,2708,51.32,140.859,67738.8,88117.8,-2.802e-05,0.0,0.0,0
2026-03-23,2026-03-23 07:04:00+00:00,-94.29899999999999,94.29899999999999,67623.4,286.116,-505.118,89.03,False,False,2026-03-23 07:04:00,67700.1,67740.1,67623.4,67623.4,257.771,3377,81.736,176.035,67678.84,88135.43,-2.838e-05,0.0,0.289,0
2026-03-23,2026-03-23 07:06:00+00:00,-138.941,138.941,67502.0,286.116,-505.118,89.03,False,False,2026-03-23 07:06:00,67625.1,67625.1,67502.0,67502.0,500.039,5485,180.549,319.49,67567.09,88103.89,-2.881e-05,0.0,4.29,0
2026-03-23,2026-03-23 07:08:00+00:00,207.495,207.495,67820.2,286.116,-505.118,89.03,False,False,2026-03-23 07:08:00,67545.2,67839.8,67545.1,67820.2,619.355,7856,413.425,205.93,67761.04,88117.38,-2.951e-05,1.802,0.014,0
2026-03-23,2026-03-23 07:12:00+00:00,119.87799999999999,119.87799999999999,67872.8,286.116,-505.118,89.03,False,False,2026-03-23 07:12:00,67762.8,67872.9,67739.9,67872.8,245.714,2405,182.796,62.918,67816.24,88091.24,-2.916e-05,0.0,0.0,0
2026-03-23,2026-03-23 07:13:00+00:00,141.51399999999998,141.51399999999998,67880.9,286.116,-505.118,89.03,False,False,2026-03-23 07:13:00,67872.9,67930.4,67862.4,67880.9,419.934,3275,280.724,139.21,67901.47,88167.19,-2.903e-05,0.097,0.0,0
2026-03-23,2026-03-23 07:15:00+00:00,96.25,96.25,67905.5,286.116,-505.118,89.03,False,False,2026-03-23 07:15:00,67893.7,67961.4,67891.4,67905.5,209.766,1760,153.008,56.758,67932.33,88103.1,-2.749e-05,0.296,0.0,0
2026-03-23,2026-03-23 07:22:00+00:00,-120.49000000000001,120.49000000000001,67777.3,286.116,-505.118,89.03,False,False,2026-03-23 07:22:00,67886.4,67886.5,67777.2,67777.3,174.074,1924,26.792,147.282,67818.07,88260.2,-2.858e-05,0.0,0.029,0
2026-03-23,2026-03-23 07:23:00+00:00,-90.61900000000001,90.61900000000001,67645.3,286.116,-505.118,89.03,False,False,2026-03-23 07:23:00,67777.2,67777.3,67645.1,67645.3,225.765,2667,67.573,158.192,67710.3,88260.2,-2.888e-05,0.0,0.65,0
2026-03-23,2026-03-23 07:25:00+00:00,111.165,111.165,67722.0,286.116,-505.118,89.03,False,False,2026-03-23 07:25:00,67768.9,67815.7,67713.6,67722.0,253.791,2848,182.478,71.313,67759.54,88366.36,-3.213e-05,0.0,0.0,0
2026-03-23,2026-03-23 07:35:00+00:00,151.486,151.486,67948.8,286.116,-505.118,89.03,False,False,2026-03-23 07:35:00,67925.0,68027.2,67916.8,67948.8,438.516,3212,295.001,143.515,67973.24,88340.29,-3.056e-05,1.762,0.0,0
2026-03-23,2026-03-23 07:39:00+00:00,115.34100000000001,115.34100000000001,68146.2,286.116,-505.118,89.03,False,False,2026-03-23 07:39:00,68028.8,68151.6,68028.8,68146.2,320.767,2809,218.054,102.713,68091.55,88256.11,-2.944e-05,0.169,0.0,0
2026-03-23,2026-03-23 07:40:00+00:00,110.32900000000001,110.32900000000001,68175.1,286.116,-505.118,89.03,False,False,2026-03-23 07:40:00,68146.2,68246.4,68142.5,68175.1,615.099,5020,362.714,252.385,68195.98,88180.76,-2.944e-05,0.76,0.0,0
2026-03-23,2026-03-23 07:50:00+00:00,-99.73,99.73,68319.2,286.116,-505.118,89.03,False,False,2026-03-23 07:50:00,68394.1,68394.2,68285.1,68319.2,338.164,2773,119.217,218.947,68325.51,87885.93,-2.726e-05,0.28,0.085,0
2026-03-23,2026-03-23 08:18:00+00:00,-119.992,119.992,68485.3,209.263,-505.118,89.03,False,False,2026-03-23 08:18:00,68558.6,68558.6,68453.6,68485.3,287.306,2804,83.657,203.649,68499.39,87716.07,-2.517e-05,0.0,0.0,0
2026-03-23,2026-03-23 09:07:00+00:00,-99.042,99.042,68209.7,209.263,-505.118,89.03,False,False,2026-03-23 09:07:00,68220.5,68225.2,68172.3,68209.7,322.484,2408,111.721,210.763,68200.17,87653.98,-1.935e-05,0.0,0.046,0
2026-03-23,2026-03-23 09:26:00+00:00,-105.53999999999999,105.53999999999999,68146.8,209.263,-505.118,89.03,False,False,2026-03-23 09:26:00,68171.6,68171.7,68100.8,68146.8,229.554,2470,62.007,167.547,68131.91,87624.84,-1.378e-05,0.0,0.209,0
2026-03-23,2026-03-23 09:43:00+00:00,-117.35800000000002,117.35800000000002,68088.1,209.263,-138.941,89.03,False,False,2026-03-23 09:43:00,68160.7,68177.5,68088.1,68088.1,271.6,2314,77.121,194.479,68132.32,87485.36,-1.705e-05,0.163,0.034,0
2026-03-23,2026-03-23 10:02:00+00:00,-104.662,104.662,68270.4,209.263,-138.941,89.03,False,False,2026-03-23 10:02:00,68323.0,68323.1,68267.3,68270.4,134.19,1202,14.764,119.426,68295.68,87467.02,-1.755e-05,0.046,0.01,0
2026-03-23,2026-03-23 10:10:00+00:00,165.494,165.494,68587.5,209.263,-120.49000000000001,89.03,False,False,2026-03-23 10:10:00,68478.0,68649.4,68477.9,68587.5,452.608,3664,309.051,143.557,68585.15,87505.23,-1.642e-05,0.628,0.0,0
2026-03-23,2026-03-23 10:12:00+00:00,145.567,145.567,68675.5,209.263,-120.49000000000001,89.03,False,False,2026-03-23 10:12:00,68594.4,68688.0,68583.8,68675.5,291.927,2325,218.747,73.18,68646.58,87614.14,-1.567e-05,0.117,0.0,0
2026-03-23,2026-03-23 10:29:00+00:00,-100.025,100.025,68420.0,209.263,-119.992,89.03,False,False,2026-03-23 10:29:00,68413.4,68421.9,68380.0,68420.0,126.833,886,13.404,113.429,68401.11,87667.21,-1.504e-05,0.0,0.0,0
2026-03-23,2026-03-23 10:40:00+00:00,-95.132,95.132,68294.2,209.263,-119.992,89.03,False,False,2026-03-23 10:40:00,68382.9,68382.9,68281.5,68294.2,170.572,2026,37.72,132.852,68313.37,87782.04,-1.431e-05,0.0,0.023,0
2026-03-23,2026-03-23 11:07:00+00:00,2104.15,2104.15,70586.1,2799.9669999999996,-119.992,89.03,False,False,2026-03-23 11:07:00,69914.0,70966.9,69887.0,70586.1,9807.386,62238,5955.768,3851.618,70503.23,86862.85,-1.341e-05,2.859,0.009,0
2026-03-23,2026-03-23 11:09:00+00:00,291.345,291.345,70789.9,2799.9669999999996,-119.992,89.03,False,False,2026-03-23 11:09:00,70387.4,70893.5,70288.9,70789.9,2791.091,21185,1541.218,1249.873,70576.08,87260.49,-5.15e-06,0.689,1.181,0
2026-03-23,2026-03-23 11:10:00+00:00,826.3980000000001,826.3980000000001,71177.6,2799.9669999999996,-119.992,89.03,False,False,2026-03-23 11:10:00,70790.0,71203.0,70735.3,71177.6,3624.688,22178,2225.543,1399.145,70970.18,87337.08,-5.15e-06,0.467,0.0,0
2026-03-23,2026-03-23 11:12:00+00:00,399.09900000000005,399.09900000000005,71014.9,2799.9669999999996,-119.992,89.03,False,False,2026-03-23 11:12:00,70860.0,71290.4,70857.7,71014.9,2291.645,16740,1345.372,946.273,71103.78,87156.18,-3.48e-06,149.526,0.0,0
2026-03-23,2026-03-23 11:13:00+00:00,524.935,524.935,71301.8,2799.9669999999996,-119.992,89.03,False,False,2026-03-23 11:13:00,71015.0,71450.0,71005.9,71301.8,2016.489,15940,1270.712,745.777,71252.75,87054.31,-3.58e-06,2.389,0.134,0
