source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-26,2026-03-26 02:36:00+00:00,107.29500000000002,107.29500000000002,70780.6,114.951,-245.375,99.8,False,False,2026-03-26 02:36:00,70770.7,70800.0,70750.0,70780.6,191.817,1168,149.556,42.261,70774.65,86584.48,2.8e-07,0.0,0.0,0
2026-03-26,2026-03-26 04:45:00+00:00,-111.132,111.132,70809.3,114.951,-245.375,99.8,False,False,2026-03-26 04:45:00,70821.9,70841.8,70808.4,70809.3,133.554,486,11.211,122.343,70824.71,86834.14,6.31e-06,0.0,0.0,0
2026-03-26,2026-03-26 05:06:00+00:00,-158.08800000000002,158.08800000000002,70634.8,114.951,-245.375,99.8,False,False,2026-03-26 05:06:00,70728.4,70734.1,70610.0,70634.8,261.144,1736,51.528,209.616,70665.52,86791.54,1.012e-05,0.0,0.246,0
2026-03-26,2026-03-26 05:44:00+00:00,-379.618,379.618,70399.8,77.638,-454.5400000000001,99.8,False,False,2026-03-26 05:44:00,70473.4,70482.7,70388.0,70399.8,601.44,1986,110.911,490.529,70415.89,86693.82,1.275e-05,0.0,0.113,0
2026-03-26,2026-03-26 05:45:00+00:00,-304.65,304.65,70278.9,77.638,-454.5400000000001,99.8,False,False,2026-03-26 05:45:00,70399.7,70412.6,70253.0,70278.9,812.94,4894,254.145,558.795,70314.6,86518.94,1.248e-05,0.0,2.502,0
2026-03-26,2026-03-26 05:46:00+00:00,-153.212,153.212,70202.4,77.638,-454.5400000000001,99.8,False,False,2026-03-26 05:46:00,70279.0,70297.7,70150.1,70202.4,916.174,5729,381.481,534.693,70212.28,86387.0,1.248e-05,0.166,1.68,0
2026-03-26,2026-03-26 06:02:00+00:00,-109.13300000000001,109.13300000000001,69829.9,87.251,-537.7239999999999,99.8,False,False,2026-03-26 06:02:00,69955.0,69965.2,69815.4,69829.9,410.875,3386,150.871,260.004,69870.56,86085.71,1.032e-05,0.0,0.805,0
2026-03-26,2026-03-26 06:16:00+00:00,117.69999999999999,117.69999999999999,70040.1,162.96,-537.7239999999999,99.8,False,False,2026-03-26 06:16:00,70042.1,70050.0,70005.1,70040.1,179.772,1440,148.736,31.036,70029.16,86350.24,1.201e-05,0.0,0.0,0
2026-03-26,2026-03-26 06:22:00+00:00,-117.40799999999999,117.40799999999999,70038.9,162.96,-537.7239999999999,99.8,False,False,2026-03-26 06:22:00,70090.2,70097.1,70000.0,70038.9,284.36,1956,83.476,200.884,70035.18,86408.6,1.429e-05,0.0,0.0,0
2026-03-26,2026-03-26 06:26:00+00:00,-112.57299999999998,112.57299999999998,69867.6,162.96,-537.7239999999999,99.8,False,False,2026-03-26 06:26:00,69935.0,69935.0,69867.5,69867.6,185.791,1305,36.609,149.182,69904.95,86552.09,1.348e-05,0.0,0.028,0
2026-03-26,2026-03-26 06:56:00+00:00,141.916,141.916,70107.2,162.96,-537.7239999999999,99.8,False,False,2026-03-26 06:56:00,70073.9,70126.6,70073.9,70107.2,198.43,1320,170.173,28.257,70108.86,86597.96,1.462e-05,0.003,0.0,0
2026-03-26,2026-03-26 07:04:00+00:00,138.464,138.464,70116.9,162.96,-537.7239999999999,99.8,False,False,2026-03-26 07:04:00,70042.4,70127.9,70042.4,70116.9,219.32,1161,178.892,40.428,70096.33,86585.94,1.272e-05,0.024,0.0,0
2026-03-26,2026-03-26 07:29:00+00:00,-110.69299999999998,110.69299999999998,69906.0,162.96,-537.7239999999999,99.8,False,False,2026-03-26 07:29:00,69973.3,69987.2,69897.6,69906.0,159.005,1446,24.156,134.849,69930.04,86722.26,1.27e-05,0.0,0.0,0
2026-03-26,2026-03-26 07:33:00+00:00,-394.98100000000005,394.98100000000005,69785.7,162.96,-537.7239999999999,99.8,False,False,2026-03-26 07:33:00,69890.1,69890.1,69722.6,69785.7,858.495,5140,231.757,626.738,69797.6,86648.64,1.213e-05,0.0,0.148,0
2026-03-26,2026-03-26 07:55:00+00:00,99.98899999999999,99.98899999999999,70122.2,196.038,-537.7239999999999,99.8,False,False,2026-03-26 07:55:00,70093.9,70127.9,70093.8,70122.2,174.065,861,137.027,37.038,70115.12,86773.81,1.392e-05,0.0,0.0,0
2026-03-26,2026-03-26 09:05:00+00:00,105.25299999999999,105.25299999999999,69950.0,196.038,-394.98100000000005,99.8,False,False,2026-03-26 09:05:00,69916.1,69964.0,69907.8,69950.0,183.945,1109,144.599,39.346,69935.34,86989.22,7.45e-06,0.0,0.0,0
2026-03-26,2026-03-26 09:10:00+00:00,-178.39700000000002,178.39700000000002,70036.4,196.734,-394.98100000000005,99.8,False,False,2026-03-26 09:10:00,70071.9,70122.4,70003.7,70036.4,377.515,2412,99.559,277.956,70060.95,86984.24,6.6e-06,0.056,0.0,0
2026-03-26,2026-03-26 09:33:00+00:00,-100.89699999999999,100.89699999999999,69570.3,196.734,-596.822,99.8,False,False,2026-03-26 09:33:00,69662.5,69666.0,69560.6,69570.3,432.319,4612,165.711,266.608,69601.87,86765.18,1.3e-07,0.0,0.0,0
2026-03-26,2026-03-26 09:34:00+00:00,-568.076,568.076,69481.9,196.734,-596.822,99.8,False,False,2026-03-26 09:34:00,69570.2,69616.3,69462.7,69481.9,1310.968,6152,371.446,939.522,69532.77,86785.65,-1.97e-06,0.0,0.746,0
2026-03-26,2026-03-26 09:38:00+00:00,-100.54,100.54,69490.5,196.734,-596.822,99.8,False,False,2026-03-26 09:38:00,69535.0,69559.9,69490.5,69490.5,286.246,1633,92.853,193.393,69523.51,86672.03,-4.09e-06,0.0,0.0,0
2026-03-26,2026-03-26 09:50:00+00:00,-137.485,137.485,69374.4,196.734,-596.822,99.8,False,False,2026-03-26 09:50:00,69415.5,69415.6,69366.0,69374.4,303.433,1673,82.974,220.459,69393.23,86840.99,-7.38e-06,0.002,0.015,0
2026-03-26,2026-03-26 10:31:00+00:00,-103.336,103.336,69588.9,196.734,-596.822,99.8,False,False,2026-03-26 10:31:00,69619.8,69619.9,69555.0,69588.9,180.02,1230,38.342,141.678,69584.75,86985.24,-1.618e-05,0.0,0.0,0
2026-03-26,2026-03-26 10:58:00+00:00,-138.29700000000003,138.29700000000003,69437.3,196.734,-596.822,99.8,False,False,2026-03-26 10:58:00,69444.0,69472.9,69417.0,69437.3,308.589,1730,85.146,223.443,69435.53,87155.47,-2.183e-05,0.0,0.0,0
2026-03-26,2026-03-26 11:12:00+00:00,-149.048,149.048,69528.8,196.734,-596.822,99.8,False,False,2026-03-26 11:12:00,69564.1,69564.1,69388.0,69528.8,391.408,3362,121.18,270.228,69479.61,87241.23,-2.356e-05,0.0,0.433,0
2026-03-26,2026-03-26 11:26:00+00:00,-520.117,520.117,69247.4,196.734,-596.822,99.8,False,False,2026-03-26 11:26:00,69324.4,69349.8,69222.0,69247.4,1255.593,7129,367.738,887.855,69283.9,87187.62,-2.896e-05,0.0,2.919,0
2026-03-26,2026-03-26 11:27:00+00:00,-231.126,231.126,69206.6,196.734,-596.822,99.8,False,False,2026-03-26 11:27:00,69247.5,69282.1,69188.8,69206.6,722.152,4238,245.513,476.639,69227.11,87046.58,-2.896e-05,0.0,1.016,0
2026-03-26,2026-03-26 11:28:00+00:00,-226.46699999999998,226.46699999999998,69238.2,196.734,-596.822,99.8,False,False,2026-03-26 11:28:00,69206.7,69244.3,69127.2,69238.2,927.823,6292,350.678,577.145,69178.3,86942.71,-2.997e-05,0.0,0.698,0
2026-03-26,2026-03-26 11:31:00+00:00,160.62900000000002,160.62900000000002,69386.0,196.734,-596.822,99.8,False,False,2026-03-26 11:31:00,69282.0,69386.0,69271.2,69386.0,319.685,2505,240.157,79.528,69338.8,86713.43,-3.055e-05,0.014,0.0,0
2026-03-26,2026-03-26 12:03:00+00:00,179.442,179.442,69293.1,196.734,-596.822,99.8,False,False,2026-03-26 12:03:00,69225.0,69311.2,69224.9,69293.1,284.752,1652,232.097,52.655,69276.75,86949.86,-4.027e-05,0.0,0.0,0
2026-03-26,2026-03-26 13:34:00+00:00,-108.729,108.729,69252.2,179.442,-520.117,99.8,False,False,2026-03-26 13:34:00,69336.8,69341.9,69226.1,69252.2,262.399,2891,76.835,185.564,69274.36,87580.01,-5.381e-05,0.0,0.018,0
2026-03-26,2026-03-26 13:37:00+00:00,123.84,123.84,69383.0,179.442,-520.117,99.8,False,False,2026-03-26 13:37:00,69242.2,69383.0,69227.3,69383.0,218.112,3167,170.976,47.136,69297.21,87590.48,-5.567e-05,0.0,0.0,0
