ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-03-30 00:38:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-115.52,127.46,0.906,66222.644121,66606.0,,2026-03-30 00:38:00,93156.4,-7.26e-06,0.0,0.05,2026-03-30.jsonl,True,-5427.971,-3273.2579999999953,792.4580000000042,-396.6999999999971,514.3000000000029,-383.3558789999952,383.3558789999952,below
2026-03-30 00:42:00,2026-03-30,CANDIDATE_GATE_REJECT,short,imb_band,,,0.387,,,,2026-03-30 00:42:00,93071.32,-7.97e-06,0.0,4.527,2026-03-30.jsonl,True,-5458.015,-3315.529999999996,682.3530000000037,-514.0,331.5,,,at_or_unknown
2026-03-30 00:46:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,vwap_distance,-270.01,566.58,0.477,65243.314058,66483.0,,2026-03-30 00:46:00,93213.87,-8.41e-06,0.0,0.0,2026-03-30.jsonl,True,-5249.4490000000005,-3140.742999999996,698.5530000000044,-293.1999999999971,248.8000000000029,-1239.6859419999964,1239.6859419999964,below
2026-03-30 00:52:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,36.06,57.27,0.63,65239.759438,66412.0,,2026-03-30 00:52:00,93224.04,-8.57e-06,0.0,0.053,2026-03-30.jsonl,True,-5325.034,-3165.3159999999957,702.1240000000043,-347.6999999999971,268.1000000000058,-1172.240561999999,1172.240561999999,below
2026-03-30 01:01:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,vwap_side,40.35,68.78,0.587,65991.930188,66386.0,,2026-03-30 01:01:00,93150.26,-8.22e-06,0.0,0.0,2026-03-30.jsonl,True,-5448.562,-3699.7289999999957,658.2190000000037,-24.10000000000582,276.8999999999942,-394.06981200000155,394.06981200000155,below
2026-03-30 02:20:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,127.31,268.87,0.473,66646.823558,66351.0,,2026-03-30 02:20:00,92646.1,-6.6e-06,0.0,0.0,2026-03-30.jsonl,True,-5138.204999999996,693.4410000000053,423.2020000000048,125.5,246.5,295.8235580000037,295.8235580000037,above
2026-03-30 06:30:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-66.89,108.84,0.615,67488.747461,66481.0,,2026-03-30 06:30:00,92511.42,-3.91e-06,0.0,0.0,2026-03-30.jsonl,True,-2937.3549999999987,-217.5019999999986,-1360.8499999999985,-121.39999999999418,-335.1000000000058,1007.7474610000063,1007.7474610000063,above
2026-03-30 07:50:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,56.61,80.45,0.704,67502.468554,66546.0,,2026-03-30 07:50:00,92284.43,3.22e-06,0.031,0.0,2026-03-30.jsonl,True,-2724.7869999999966,-1283.7479999999964,-18.390999999997803,118.69999999999709,70.30000000000291,956.4685540000064,956.4685540000064,above
2026-03-30 08:40:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-78.94,82.69,0.955,67311.63139,66578.0,,2026-03-30 08:40:00,91012.04,5.41e-06,0.0,0.0,2026-03-30.jsonl,True,-1190.5719999999963,-97.48499999999603,995.2130000000006,36.59999999999127,493.3999999999942,733.631389999995,733.631389999995,above
2026-03-30 08:50:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,59.31,90.97,0.652,67361.958421,66586.0,,2026-03-30 08:50:00,90973.86,1.99e-06,0.0,0.0,2026-03-30.jsonl,True,-1330.9059999999959,-64.33399999999574,834.3590000000004,-11.200000000011642,279.8999999999942,775.958421000003,775.958421000003,above
2026-03-30 10:06:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,vwap_distance,85.83,136.14,0.631,67868.395968,66642.0,,2026-03-30 10:06:00,91418.32,6.39e-06,0.0,0.0,2026-03-30.jsonl,True,-1511.2779999999955,633.4210000000026,-89.50299999999925,-81.59999999999127,-163.6999999999971,1226.395967999997,1226.395967999997,above
2026-03-30 10:20:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,vwap_distance,124.25,301.56,0.412,67850.58257,66689.0,,2026-03-30 10:20:00,91508.46,7.93e-06,0.0,0.0,2026-03-30.jsonl,True,-1238.4499999999953,649.6100000000024,127.68200000000024,13.0,-146.1999999999971,1161.5825699999987,1161.5825699999987,above
2026-03-30 10:57:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-156.99,191.0,0.822,67675.714279,66741.0,,2026-03-30 10:57:00,91512.07,1.415e-05,0.0,0.0,2026-03-30.jsonl,True,-907.5809999999972,382.378999999999,109.8839999999982,93.20000000001164,-20.0,934.7142790000071,934.7142790000071,above
2026-03-30 13:27:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,64.15,173.8,0.369,67895.291425,66813.0,,2026-03-30 13:27:00,91812.09,1.348e-05,0.0,0.0,2026-03-30.jsonl,True,571.5870000000039,1426.832999999999,713.3049999999996,17.60000000000582,111.80000000000291,1082.291425000003,1082.291425000003,above
2026-03-30 15:21:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-31.36,42.56,0.737,67934.934924,66894.0,,2026-03-30 15:21:00,91746.81,1.45e-06,0.0,0.012,2026-03-30.jsonl,True,-982.4199999999935,-983.8659999999984,186.237000000001,-254.3000000000029,-13.5,1040.934924000001,1040.934924000001,above
2026-03-30 15:25:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-37.21,60.54,0.615,68064.271422,66919.0,,2026-03-30 15:25:00,91781.21,1.33e-06,0.0,0.0,2026-03-30.jsonl,True,-873.0579999999934,-920.5649999999985,386.40600000000086,-165.1999999999971,-40.29999999998836,1145.2714220000053,1145.2714220000053,above
2026-03-30 15:58:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-37.83,50.61,0.748,67559.728619,66957.0,,2026-03-30 15:58:00,91920.87,9.18e-06,0.0,0.042,2026-03-30.jsonl,True,-416.29199999999287,-95.00599999999781,-145.36800000000017,-174.1999999999971,-188.5,602.7286190000013,602.7286190000013,above
2026-03-30 16:37:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-72.26,106.15,0.681,67178.328454,66982.0,,2026-03-30 16:37:00,91934.18,8.86e-06,0.012,0.0,2026-03-30.jsonl,True,-711.1579999999933,-1274.822999999998,44.996000000000095,160.8000000000029,-372.0,196.32845400000224,196.32845400000224,above
2026-03-30 16:51:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,39.61,51.77,0.765,67253.534121,66986.0,,2026-03-30 16:51:00,91943.2,1.16e-05,0.0,0.0,2026-03-30.jsonl,True,-761.5089999999927,-455.1679999999976,-90.68799999999965,-81.0,-424.1000000000058,267.53412100000423,267.53412100000423,above
2026-03-30 18:33:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,39.66,50.15,0.791,67378.127799,67051.0,,2026-03-30 18:33:00,90559.97,2.052e-05,0.0,2.958,2026-03-30.jsonl,True,-343.54499999999234,-303.1730000000016,1376.2129999999984,-138.79999999998836,-132.5,327.1277989999944,327.1277989999944,above
2026-03-30 23:10:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,vwap_side,20.3,40.02,0.507,66701.418083,67056.0,,2026-03-30 23:10:00,89667.65,2.22e-06,0.0,0.0,2026-03-30.jsonl,True,3750.740000000006,313.4000000000017,170.68600000000083,-305.79999999998836,-287.29999999998836,-354.58191700000316,354.58191700000316,below
2026-03-30 23:23:00,2026-03-30,CANDIDATE_COMPARISON_REJECT,long,vwap_side,31.97,37.28,0.858,66935.566093,67057.0,,2026-03-30 23:23:00,89682.7,2.28e-06,0.0,0.0,2026-03-30.jsonl,True,3625.3350000000064,506.8660000000016,422.2040000000004,131.1999999999971,-226.59999999999127,-121.43390699999873,121.43390699999873,below
