source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-25,2026-03-25 00:35:00+00:00,148.961,148.961,70769.1,316.892,-156.038,71.22749999999999,False,False,2026-03-25 00:35:00,70760.1,70829.9,70756.9,70769.1,381.587,3084,265.274,116.313,70795.31,86111.37,2.06e-05,0.158,0.0,0
2026-03-25,2026-03-25 00:40:00+00:00,295.828,295.828,70864.0,316.892,-156.038,71.22749999999999,False,False,2026-03-25 00:40:00,70835.9,70888.0,70833.9,70864.0,598.054,2342,446.941,151.113,70848.92,86260.21,2.066e-05,0.372,0.0,0
2026-03-25,2026-03-25 00:41:00+00:00,208.028,208.028,70895.2,316.892,-156.038,71.22749999999999,False,False,2026-03-25 00:41:00,70863.9,70926.7,70848.8,70895.2,471.834,3582,339.931,131.903,70899.72,86283.75,2.066e-05,0.291,0.022,0
2026-03-25,2026-03-25 00:43:00+00:00,275.58299999999997,275.58299999999997,70966.1,316.892,-156.038,71.22749999999999,False,False,2026-03-25 00:43:00,70892.0,71028.0,70888.2,70966.1,672.991,4594,474.287,198.704,70978.23,86162.33,2.152e-05,0.229,0.0,0
2026-03-25,2026-03-25 01:10:00+00:00,205.391,205.391,70790.6,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 01:10:00,70692.2,70790.7,70692.2,70790.6,273.403,1658,239.397,34.006,70749.67,86047.09,1.891e-05,0.0,0.0,0
2026-03-25,2026-03-25 01:12:00+00:00,188.58099999999996,188.58099999999996,70940.0,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 01:12:00,70785.3,70950.0,70785.3,70940.0,325.195,2651,256.888,68.307,70892.7,86045.27,1.847e-05,0.347,0.0,0
2026-03-25,2026-03-25 01:32:00+00:00,-117.60700000000001,117.60700000000001,70676.1,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 01:32:00,70735.8,70741.9,70658.7,70676.1,174.921,2179,28.657,146.264,70689.88,85946.25,1.812e-05,0.0,0.032,0
2026-03-25,2026-03-25 01:34:00+00:00,-71.27199999999999,71.27199999999999,70624.4,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 01:34:00,70642.9,70656.1,70601.4,70624.4,121.31,1300,25.019,96.291,70630.78,85949.96,1.821e-05,0.0,0.057,0
2026-03-25,2026-03-25 01:35:00+00:00,-95.57900000000001,95.57900000000001,70619.7,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 01:35:00,70624.5,70624.5,70590.6,70619.7,161.507,1483,32.964,128.543,70603.69,85961.12,1.71e-05,0.0,0.007,0
2026-03-25,2026-03-25 02:00:00+00:00,-167.8,167.8,70643.2,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 02:00:00,70694.8,70702.2,70643.1,70643.2,183.39,660,7.795,175.595,70676.21,86010.48,1.491e-05,0.0,0.002,0
2026-03-25,2026-03-25 02:17:00+00:00,-91.625,91.625,70515.9,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 02:17:00,70587.0,70587.0,70484.7,70515.9,197.579,1525,52.977,144.602,70518.29,85856.75,1.27e-05,0.0,0.022,0
2026-03-25,2026-03-25 02:50:00+00:00,-101.901,101.901,70596.3,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 02:50:00,70662.7,70666.1,70584.4,70596.3,138.925,1117,18.512,120.413,70621.68,85884.29,1.66e-05,0.0,0.0,0
2026-03-25,2026-03-25 03:13:00+00:00,-106.59100000000001,106.59100000000001,70427.9,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 03:13:00,70472.8,70478.9,70378.0,70427.9,210.375,1475,51.892,158.483,70410.94,85922.05,1.562e-05,0.0,0.042,0
2026-03-25,2026-03-25 03:15:00+00:00,-88.06800000000001,88.06800000000001,70471.9,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 03:15:00,70468.2,70508.9,70468.2,70471.9,208.162,1125,60.047,148.115,70484.34,85806.0,1.575e-05,0.0,0.0,0
2026-03-25,2026-03-25 03:22:00+00:00,-113.525,113.525,70404.6,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 03:22:00,70460.0,70460.0,70396.6,70404.6,227.537,1711,57.006,170.531,70422.66,85898.9,1.771e-05,0.0,0.0,0
2026-03-25,2026-03-25 03:31:00+00:00,82.41600000000001,82.41600000000001,70592.7,316.892,-185.89300000000003,71.22749999999999,False,False,2026-03-25 03:31:00,70500.1,70608.7,70500.1,70592.7,185.196,2318,133.806,51.39,70569.85,85888.09,1.897e-05,0.112,0.0,0
2026-03-25,2026-03-25 04:07:00+00:00,99.14100000000002,99.14100000000002,70793.7,205.391,-167.8,71.22749999999999,False,False,2026-03-25 04:07:00,70702.8,70804.0,70700.0,70793.7,174.173,1336,136.657,37.516,70773.8,85936.77,2.128e-05,0.089,0.0,0
2026-03-25,2026-03-25 04:10:00+00:00,80.588,80.588,70867.4,188.58099999999996,-167.8,71.22749999999999,False,False,2026-03-25 04:10:00,70785.0,70878.8,70778.6,70867.4,137.174,1330,108.881,28.293,70831.91,85953.96,2.196e-05,0.0,0.0,0
2026-03-25,2026-03-25 04:29:00+00:00,97.48400000000001,97.48400000000001,70899.9,99.14100000000002,-167.8,71.22749999999999,False,False,2026-03-25 04:29:00,70829.7,70900.0,70829.7,70899.9,208.194,1354,152.839,55.355,70877.41,85931.29,2.166e-05,0.083,0.0,0
2026-03-25,2026-03-25 04:59:00+00:00,89.118,89.118,70906.8,99.14100000000002,-167.8,71.22749999999999,False,False,2026-03-25 04:59:00,70875.3,70949.3,70875.2,70906.8,228.202,2015,158.66,69.542,70917.84,85901.06,1.938e-05,0.289,0.0,0
2026-03-25,2026-03-25 05:08:00+00:00,185.665,185.665,71161.2,276.21200000000005,-113.525,71.22749999999999,False,False,2026-03-25 05:08:00,71084.9,71213.5,71084.9,71161.2,563.561,4724,374.613,188.948,71165.13,85829.6,2.012e-05,0.285,0.0,0
2026-03-25,2026-03-25 05:12:00+00:00,216.392,216.392,71288.0,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 05:12:00,71253.0,71319.9,71253.0,71288.0,447.978,2224,332.185,115.793,71292.17,86041.35,2.177e-05,0.033,0.0,0
2026-03-25,2026-03-25 05:13:00+00:00,-101.55300000000001,101.55300000000001,71240.1,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 05:13:00,71287.9,71319.9,71216.0,71240.1,285.725,2331,92.086,193.639,71271.04,86080.88,2.256e-05,0.017,0.0,0
2026-03-25,2026-03-25 05:17:00+00:00,-92.601,92.601,71134.2,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 05:17:00,71193.5,71193.6,71112.6,71134.2,233.075,1660,70.237,162.838,71143.0,86128.78,2.191e-05,0.0,0.0,0
2026-03-25,2026-03-25 05:51:00+00:00,-113.967,113.967,71076.2,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 05:51:00,71093.3,71093.3,71047.0,71076.2,213.877,1138,49.955,163.922,71067.93,86454.73,1.708e-05,0.0,0.0,0
2026-03-25,2026-03-25 06:09:00+00:00,-120.725,120.725,70987.7,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:09:00,71004.3,71011.9,70950.2,70987.7,212.927,1474,46.101,166.826,70982.55,86518.81,1.218e-05,0.0,0.0,0
2026-03-25,2026-03-25 06:32:00+00:00,166.481,166.481,71198.1,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:32:00,71198.7,71216.8,71195.8,71198.1,200.443,467,183.462,16.981,71201.2,86680.76,1.456e-05,0.003,0.0,0
2026-03-25,2026-03-25 06:50:00+00:00,-104.458,104.458,71151.6,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:50:00,71179.0,71191.8,71151.5,71151.6,138.222,578,16.882,121.34,71168.4,86762.98,1.184e-05,0.0,0.0,0
2026-03-25,2026-03-25 06:55:00+00:00,-75.575,75.575,71109.3,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:55:00,71132.9,71134.9,71100.0,71109.3,111.085,675,17.755,93.33,71108.64,86779.49,1.046e-05,0.0,0.0,0
2026-03-25,2026-03-25 06:56:00+00:00,-95.83800000000001,95.83800000000001,71075.6,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:56:00,71109.1,71109.1,71064.0,71075.6,127.538,633,15.85,111.688,71092.72,86801.78,9.63e-06,0.0,0.0,0
2026-03-25,2026-03-25 06:59:00+00:00,-73.095,73.095,70960.1,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 06:59:00,71022.0,71027.5,70960.1,70960.1,209.227,1382,68.066,141.161,70997.45,86752.31,8.99e-06,0.0,0.035,0
2026-03-25,2026-03-25 07:17:00+00:00,-121.64799999999998,121.64799999999998,71098.1,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 07:17:00,71114.1,71114.2,71038.7,71098.1,156.918,1223,17.635,139.283,71065.31,86838.88,1.256e-05,0.0,0.0,0
2026-03-25,2026-03-25 07:41:00+00:00,110.838,110.838,71217.3,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 07:41:00,71174.9,71233.6,71174.9,71217.3,168.282,923,139.56,28.722,71201.24,86915.15,1.305e-05,0.114,0.0,0
2026-03-25,2026-03-25 07:45:00+00:00,-90.01599999999999,90.01599999999999,71022.9,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 07:45:00,71165.0,71165.0,71000.0,71022.9,217.91,2392,63.947,153.963,71071.86,86935.55,1.233e-05,0.0,0.029,0
2026-03-25,2026-03-25 07:48:00+00:00,-125.33799999999997,125.33799999999997,70898.9,276.21200000000005,-161.366,71.22749999999999,False,False,2026-03-25 07:48:00,70961.9,70969.0,70850.0,70898.9,580.616,3990,227.639,352.977,70888.83,86921.24,1.071e-05,0.0,0.164,0
2026-03-25,2026-03-25 08:14:00+00:00,-78.998,78.998,70771.0,166.481,-125.33799999999997,71.22749999999999,False,False,2026-03-25 08:14:00,70793.0,70813.0,70752.5,70771.0,197.85,1402,59.426,138.424,70778.74,86991.79,1.256e-05,0.0,0.124,0
2026-03-25,2026-03-25 08:16:00+00:00,118.92699999999999,118.92699999999999,70912.8,166.481,-125.33799999999997,71.22749999999999,False,False,2026-03-25 08:16:00,70774.7,70920.0,70774.6,70912.8,179.379,1525,149.153,30.226,70849.96,86948.25,1.243e-05,0.0,0.006,0
2026-03-25,2026-03-25 08:20:00+00:00,135.834,135.834,71068.9,166.481,-125.33799999999997,71.22749999999999,False,False,2026-03-25 08:20:00,70977.3,71080.0,70977.3,71068.9,296.85,2210,216.342,80.508,71032.33,86907.98,1.435e-05,0.033,0.0,0
2026-03-25,2026-03-25 08:31:00+00:00,228.07299999999998,228.07299999999998,71195.0,279.948,-125.33799999999997,71.22749999999999,False,False,2026-03-25 08:31:00,71155.6,71289.3,71142.7,71195.0,530.885,3926,379.479,151.406,71235.66,87008.39,1.752e-05,0.436,0.0,0
2026-03-25,2026-03-25 09:25:00+00:00,-77.031,77.031,71191.3,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 09:25:00,71240.6,71240.7,71108.0,71191.3,454.561,3017,188.765,265.796,71171.73,87016.42,9.63e-06,0.0,1.054,0
2026-03-25,2026-03-25 09:36:00+00:00,-73.11099999999999,73.11099999999999,71206.2,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 09:36:00,71222.8,71259.4,71188.9,71206.2,183.063,1624,54.976,128.087,71217.65,87108.75,7.48e-06,0.0,0.0,0
2026-03-25,2026-03-25 09:48:00+00:00,-83.54599999999999,83.54599999999999,71088.6,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 09:48:00,71143.7,71143.7,71085.4,71088.6,176.678,1103,46.566,130.112,71112.1,87129.46,8.38e-06,0.0,0.06,0
2026-03-25,2026-03-25 09:56:00+00:00,-74.435,74.435,71217.4,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 09:56:00,71186.0,71230.0,71185.9,71217.4,170.945,1283,48.255,122.69,71211.52,87248.05,6.44e-06,0.0,0.0,0
2026-03-25,2026-03-25 10:00:00+00:00,100.49199999999999,100.49199999999999,71301.4,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 10:00:00,71319.9,71376.0,71301.3,71301.4,218.794,2184,159.643,59.151,71349.06,87257.62,6.63e-06,3.148,0.0,0
2026-03-25,2026-03-25 10:08:00+00:00,72.46900000000001,72.46900000000001,71333.5,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 10:08:00,71319.9,71376.8,71319.9,71333.5,125.961,1280,99.215,26.746,71352.36,87232.17,3.15e-06,0.0,0.0,0
2026-03-25,2026-03-25 10:18:00+00:00,154.477,154.477,71450.0,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 10:18:00,71379.0,71450.0,71378.9,71450.0,196.785,929,175.631,21.154,71427.56,87310.19,2.36e-06,0.01,0.0,0
2026-03-25,2026-03-25 10:48:00+00:00,387.319,387.319,71529.6,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 10:48:00,71451.2,71600.0,71440.5,71529.6,918.537,4239,652.928,265.609,71523.65,87480.34,5.4e-06,0.023,0.0,0
2026-03-25,2026-03-25 11:16:00+00:00,111.0,111.0,71638.0,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 11:16:00,71559.2,71638.0,71559.1,71638.0,302.204,2117,206.602,95.602,71614.39,87439.65,4.92e-06,3.64,0.0,0
2026-03-25,2026-03-25 11:21:00+00:00,134.89599999999996,134.89599999999996,71687.4,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 11:21:00,71658.1,71732.8,71637.6,71687.4,565.366,3638,350.131,215.235,71693.36,87368.35,5.7e-06,0.906,0.0,0
2026-03-25,2026-03-25 11:27:00+00:00,95.169,95.169,71750.1,520.329,-134.00900000000001,71.22749999999999,False,False,2026-03-25 11:27:00,71723.1,71756.5,71700.3,71750.1,244.463,1797,169.816,74.647,71738.99,87435.71,4.76e-06,1.12,0.0,0
2026-03-25,2026-03-25 11:31:00+00:00,234.00299999999993,234.00299999999993,71870.2,566.1659999999999,-134.00900000000001,71.22749999999999,False,False,2026-03-25 11:31:00,71832.8,71936.0,71794.9,71870.2,795.357,5327,514.68,280.677,71879.65,87229.61,4.65e-06,0.161,0.0,0
2026-03-25,2026-03-25 11:32:00+00:00,107.85199999999998,107.85199999999998,71940.2,566.1659999999999,-134.00900000000001,71.22749999999999,False,False,2026-03-25 11:32:00,71870.1,71949.5,71866.8,71940.2,572.78,4751,340.316,232.464,71912.58,87279.59,4.65e-06,0.287,0.0,0
2026-03-25,2026-03-25 11:34:00+00:00,95.58999999999999,95.58999999999999,71900.0,566.1659999999999,-140.875,71.22749999999999,False,False,2026-03-25 11:34:00,71870.2,71949.9,71862.3,71900.0,234.61,1994,165.1,69.51,71901.64,87461.38,4.61e-06,0.0,0.0,0
2026-03-25,2026-03-25 11:36:00+00:00,286.702,286.702,71888.1,566.1659999999999,-140.875,71.22749999999999,False,False,2026-03-25 11:36:00,71894.5,71999.9,71888.0,71888.1,665.48,4249,476.091,189.389,71961.28,87387.44,4.05e-06,0.473,0.0,0
2026-03-25,2026-03-25 11:37:00+00:00,-121.832,121.832,71804.1,566.1659999999999,-140.875,71.22749999999999,False,False,2026-03-25 11:37:00,71888.0,71888.1,71777.4,71804.1,379.868,3261,129.018,250.85,71816.52,87350.29,3.94e-06,0.0,0.009,0
2026-03-25,2026-03-25 11:41:00+00:00,82.763,82.763,71833.7,566.1659999999999,-140.875,71.22749999999999,False,False,2026-03-25 11:41:00,71865.2,71899.6,71821.2,71833.7,252.143,1982,167.453,84.69,71860.59,87541.12,4.56e-06,0.0,0.0,0
2026-03-25,2026-03-25 11:46:00+00:00,-82.269,82.269,71750.1,566.1659999999999,-140.875,71.22749999999999,False,False,2026-03-25 11:46:00,71782.2,71785.8,71750.1,71750.1,158.273,975,38.002,120.271,71765.34,87617.11,3.52e-06,0.0,0.002,0
2026-03-25,2026-03-25 12:17:00+00:00,-84.78399999999999,84.78399999999999,71465.0,566.1659999999999,-172.38100000000003,71.22749999999999,False,False,2026-03-25 12:17:00,71629.3,71642.3,71425.4,71465.0,682.39,4186,298.803,383.587,71521.74,87668.18,1.124e-05,0.0,0.298,0
2026-03-25,2026-03-25 12:19:00+00:00,-171.231,171.231,71348.6,566.1659999999999,-172.38100000000003,71.22749999999999,False,False,2026-03-25 12:19:00,71416.6,71441.3,71341.5,71348.6,738.521,4704,283.645,454.876,71393.02,87684.02,9.54e-06,0.018,1.528,0
2026-03-25,2026-03-25 12:21:00+00:00,-72.74599999999998,72.74599999999998,71378.3,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:21:00,71390.4,71407.0,71336.9,71378.3,285.344,2534,106.299,179.045,71370.56,87470.71,9.37e-06,0.0,0.317,0
2026-03-25,2026-03-25 12:23:00+00:00,-142.007,142.007,71299.8,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:23:00,71339.4,71340.0,71229.8,71299.8,402.383,3158,130.188,272.195,71277.94,87711.48,9.16e-06,0.0,0.324,0
2026-03-25,2026-03-25 12:24:00+00:00,-78.90800000000002,78.90800000000002,71210.0,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:24:00,71299.9,71308.6,71085.5,71210.0,990.608,8244,455.85,534.758,71166.17,87694.0,9.16e-06,0.0,3.016,0
2026-03-25,2026-03-25 12:25:00+00:00,236.88400000000001,236.88400000000001,71190.2,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:25:00,71211.1,71233.0,71176.0,71190.2,470.816,2702,353.85,116.966,71205.19,87573.88,8.94e-06,0.0,0.0,0
2026-03-25,2026-03-25 12:30:00+00:00,81.453,81.453,71310.4,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:30:00,71236.6,71316.4,71226.1,71310.4,185.247,1800,133.35,51.897,71280.36,87528.82,1.012e-05,0.0,0.0,0
2026-03-25,2026-03-25 12:35:00+00:00,111.742,111.742,71342.0,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:35:00,71271.9,71344.3,71264.6,71342.0,316.034,2446,213.888,102.146,71308.63,87545.9,1.052e-05,0.0,0.0,0
2026-03-25,2026-03-25 12:48:00+00:00,-76.73400000000001,76.73400000000001,71281.5,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:48:00,71301.5,71307.2,71249.3,71281.5,212.566,1815,67.916,144.65,71276.02,87498.37,1.439e-05,0.0,0.0,0
2026-03-25,2026-03-25 12:56:00+00:00,392.362,392.362,71722.5,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:56:00,71392.9,71750.9,71386.2,71722.5,1042.186,6598,717.274,324.912,71563.42,87609.87,1.581e-05,1.056,0.0,0
2026-03-25,2026-03-25 12:57:00+00:00,367.20000000000005,367.20000000000005,71769.8,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:57:00,71710.8,71933.3,71665.9,71769.8,1560.508,12345,963.854,596.654,71798.44,87498.1,1.682e-05,2.401,0.0,0
2026-03-25,2026-03-25 12:59:00+00:00,-201.18200000000002,201.18200000000002,71663.9,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 12:59:00,71701.0,71702.0,71618.5,71663.9,539.456,3215,169.137,370.319,71670.75,87429.63,1.976e-05,0.0,0.0,0
2026-03-25,2026-03-25 13:00:00+00:00,109.424,109.424,71685.4,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 13:00:00,71664.0,71711.9,71650.0,71685.4,212.088,1799,160.756,51.332,71685.55,87521.73,1.961e-05,0.0,0.0,0
2026-03-25,2026-03-25 13:31:00+00:00,241.812,241.812,71753.9,566.1659999999999,-254.14800000000002,71.22749999999999,False,False,2026-03-25 13:31:00,71594.2,71797.5,71587.2,71753.9,547.316,6499,394.564,152.752,71735.16,87632.91,2.575e-05,0.295,0.0,0
