ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side
2026-03-25 00:34:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-68.38,73.44,0.931,70757.353117,70305.0,,2026-03-25 00:34:00,86285.51,1.958e-05,0.176,0.0,2026-03-25.jsonl,True,274.9360000000007,1462.142999999999,103.69599999999997,205.89999999999418,62.10000000000582,452.353117000006,452.353117000006,above
2026-03-25 01:43:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,96.75,166.14,0.582,71024.375231,70318.0,,2026-03-25 01:43:00,85971.76,1.495e-05,0.0,0.0,2026-03-25.jsonl,True,607.4460000000009,1713.501999999999,-364.3499999999998,65.89999999999418,-205.90000000000873,706.3752309999982,706.3752309999982,above
2026-03-25 07:25:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,29.81,85.4,0.349,71187.706012,70374.0,,2026-03-25 07:25:00,86908.99,1.243e-05,0.0,0.0,2026-03-25.jsonl,True,-494.8399999999989,-546.444,-550.6809999999999,13.69999999999709,-155.39999999999418,813.7060119999951,813.7060119999951,above
2026-03-25 07:35:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,34.62,67.27,0.515,71225.909778,70381.0,,2026-03-25 07:35:00,86905.5,1.263e-05,0.0,0.0,2026-03-25.jsonl,True,246.70200000000114,-457.1429999999999,-671.0129999999999,64.80000000000291,-53.69999999999709,844.9097780000011,844.9097780000011,above
2026-03-25 07:45:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-29.36,38.86,0.756,71201.314361,70386.0,,2026-03-25 07:45:00,86935.55,1.233e-05,0.0,0.029,2026-03-25.jsonl,True,103.94600000000116,-222.0389999999999,-470.46799999999985,-6.0,-130.60000000000582,815.314360999997,815.314360999997,above
2026-03-25 09:07:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-37.14,49.6,0.749,70893.07164,70412.0,,2026-03-25 09:07:00,87171.51,1.268e-05,0.0,0.0,2026-03-25.jsonl,True,-88.9469999999991,575.9520000000006,1073.6330000000003,-54.69999999999709,360.90000000000873,481.07163999999466,481.07163999999466,above
2026-03-25 09:34:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,93.27,137.52,0.678,71456.23773,70408.0,,2026-03-25 09:34:00,87127.2,8.06e-06,0.0,0.0,2026-03-25.jsonl,True,-230.04199999999923,305.07000000000033,388.588,-56.09999999999127,-237.89999999999418,1048.2377299999935,1048.2377299999935,above
2026-03-25 12:43:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-17.56,58.15,0.302,71804.945019,70459.0,,2026-03-25 12:43:00,87506.53,1.475e-05,0.647,0.0,2026-03-25.jsonl,True,1338.6259999999995,1840.4930000000006,-574.7199999999989,203.09999999999127,-332.40000000000873,1345.9450190000061,1345.9450190000061,above
2026-03-25 13:24:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-19.03,48.38,0.393,71201.763198,70475.0,,2026-03-25 13:24:00,87595.56,2.489e-05,0.0,0.28,2026-03-25.jsonl,True,2106.742,1722.240000000001,775.0730000000012,-39.5,397.6999999999971,726.7631980000006,726.7631980000006,above
2026-03-25 14:03:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-24.42,72.13,0.339,71833.300866,70502.0,,2026-03-25 14:03:00,87918.42,2.895e-05,0.021,0.0,2026-03-25.jsonl,True,3732.657000000001,1044.1500000000028,-566.6169999999993,-111.59999999999127,-224.59999999999127,1331.300866000005,1331.300866000005,above
2026-03-25 14:17:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-26.78,35.44,0.756,71613.179518,70509.0,,2026-03-25 14:17:00,87931.76,3.019e-05,0.005,0.0,2026-03-25.jsonl,True,3856.563000000001,694.8500000000026,-562.1749999999997,-105.39999999999418,-99.0,1104.1795180000045,1104.1795180000045,above
2026-03-25 15:12:00,2026-03-25,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-34.99,50.41,0.694,71413.530561,70549.0,,2026-03-25 15:12:00,87694.73,3.86e-05,0.0,0.0,2026-03-25.jsonl,True,3303.9520000000034,-629.7439999999956,-53.14399999999796,-336.0,-378.8000000000029,864.5305610000069,864.5305610000069,above
