source_date,ts,delta,abs_delta,price,rolling_max,rolling_min,threshold_abs_delta,is_owner_max,is_owner_min,Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-28,2026-03-28 01:37:00+00:00,-138.77200000000002,138.77200000000002,66040.5,105.89399999999999,-207.90700000000004,103.34,False,False,2026-03-28 01:37:00,66100.0,66104.9,66040.4,66040.5,185.934,1112,23.581,162.353,66086.18,94967.1,-0.00011299,0.0,0.464,0
2026-03-28,2026-03-28 02:18:00+00:00,-143.236,143.236,66004.9,105.89399999999999,-207.90700000000004,103.34,False,False,2026-03-28 02:18:00,66146.4,66146.4,66000.0,66004.9,239.548,2308,48.156,191.392,66063.86,94973.56,-0.00011294,0.0,0.132,0
2026-03-28,2026-03-28 03:30:00+00:00,105.126,105.126,66131.4,147.86,-207.90700000000004,103.34,False,False,2026-03-28 03:30:00,66107.8,66136.5,66107.8,66131.4,167.266,618,136.196,31.07,66124.25,95059.83,-0.00010195,0.0,0.0,0
2026-03-28,2026-03-28 05:45:00+00:00,171.143,171.143,66294.1,198.851,-112.449,103.34,False,False,2026-03-28 05:45:00,66249.6,66294.1,66245.8,66294.1,190.901,590,181.022,9.879,66271.66,95209.45,-9.263e-05,0.0,0.0,0
2026-03-28,2026-03-28 06:03:00+00:00,-105.97599999999998,105.97599999999998,66285.2,198.851,-187.84199999999998,103.34,False,False,2026-03-28 06:03:00,66350.9,66379.5,66277.0,66285.2,194.912,1409,44.468,150.444,66344.13,95225.38,-8.989e-05,0.0,0.0,0
2026-03-28,2026-03-28 06:45:00+00:00,-109.888,109.888,66392.4,198.851,-187.84199999999998,103.34,False,False,2026-03-28 06:45:00,66417.8,66419.0,66392.4,66392.4,123.424,399,6.768,116.656,66406.97,95382.09,-8.077e-05,0.0,0.0,0
2026-03-28,2026-03-28 08:05:00+00:00,119.346,119.346,66518.9,204.39599999999996,-187.84199999999998,103.34,False,False,2026-03-28 08:05:00,66484.1,66518.9,66484.0,66518.9,149.23,708,134.288,14.942,66510.51,95352.15,-7.621e-05,0.0,0.0,0
2026-03-28,2026-03-28 10:28:00+00:00,-113.297,113.297,66130.5,204.39599999999996,-173.765,103.34,False,False,2026-03-28 10:28:00,66167.4,66167.5,66114.0,66130.5,280.319,1586,83.511,196.808,66139.29,95429.69,-7.788e-05,0.0,0.313,0
2026-03-28,2026-03-28 11:15:00+00:00,108.86500000000001,108.86500000000001,66218.4,132.043,-173.765,103.34,False,False,2026-03-28 11:15:00,66187.7,66218.4,66187.7,66218.4,123.935,372,116.4,7.535,66205.65,95254.58,-7.078e-05,0.0,0.0,0
2026-03-28,2026-03-28 11:50:00+00:00,-107.203,107.203,66278.9,149.48999999999998,-173.765,103.34,False,False,2026-03-28 11:50:00,66316.0,66325.7,66278.8,66278.9,151.465,674,22.131,129.334,66299.04,95443.38,-6.77e-05,0.0,0.0,0
