Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-27 00:00:00,68804.90,68816.20,68788.00,68788.10,36.189000,424,13.702000,22.487000,68796.68,87403.65,0.00002909,0.000000,0.000000,0
2026-03-27 00:01:00,68788.00,68804.50,68650.60,68719.50,895.917000,6018,339.888000,556.029000,68725.94,87400.37,0.00002925,0.000000,0.000000,0
2026-03-27 00:02:00,68719.40,68737.80,68643.90,68722.30,265.847000,2145,95.158000,170.689000,68697.23,87788.62,0.00002883,0.000000,0.000000,0
2026-03-27 00:03:00,68722.30,68775.40,68714.80,68749.00,53.183000,912,28.907000,24.276000,68743.98,87791.51,0.00002858,0.000000,0.000000,0
2026-03-27 00:04:00,68748.90,68781.50,68744.10,68780.90,39.618000,499,32.008000,7.610000,68759.50,87802.90,0.00002858,0.000000,0.000000,0
2026-03-27 00:05:00,68780.90,68797.70,68752.90,68752.90,65.385000,725,36.143000,29.242000,68778.67,87797.59,0.00002839,0.034000,0.000000,0
2026-03-27 00:06:00,68752.80,68796.00,68741.40,68765.40,190.541000,1124,162.258000,28.283000,68768.52,87805.49,0.00002850,0.000000,0.027000,0
2026-03-27 00:07:00,68765.50,68836.50,68765.40,68833.80,108.334000,975,93.446000,14.888000,68814.36,87737.96,0.00002850,0.007000,0.000000,0
2026-03-27 00:08:00,68833.90,68841.60,68817.00,68826.50,36.663000,578,25.970000,10.693000,68829.33,87734.46,0.00002805,0.002000,0.000000,0
2026-03-27 00:09:00,68826.40,68888.00,68826.40,68888.00,71.112000,748,58.825000,12.287000,68856.78,87742.95,0.00002826,0.002000,0.000000,0
2026-03-27 00:10:00,68888.00,68912.90,68882.80,68904.50,93.628000,868,43.088000,50.540000,68897.22,87738.00,0.00002843,0.042000,0.000000,0
2026-03-27 00:11:00,68904.40,68921.50,68889.40,68921.50,53.210000,729,33.248000,19.962000,68906.14,87734.46,0.00002843,0.000000,0.000000,0
2026-03-27 00:12:00,68921.60,68942.20,68907.60,68921.30,77.034000,774,35.283000,41.751000,68925.68,87727.55,0.00002896,0.006000,0.000000,0
2026-03-27 00:13:00,68921.30,68921.30,68823.30,68898.30,291.213000,1830,50.700000,240.513000,68875.81,87840.12,0.00002903,0.000000,0.000000,0
2026-03-27 00:14:00,68898.30,68910.10,68877.80,68910.10,51.541000,706,38.652000,12.889000,68886.68,87831.29,0.00002903,0.000000,0.000000,0
2026-03-27 00:15:00,68910.00,68915.90,68892.50,68894.20,108.976000,529,72.574000,36.402000,68902.19,87833.53,0.00002866,0.000000,0.000000,0
2026-03-27 00:16:00,68894.20,68894.20,68876.40,68880.50,36.298000,327,20.988000,15.310000,68880.81,87842.49,0.00002906,0.000000,0.000000,0
2026-03-27 00:17:00,68880.40,68886.60,68835.00,68861.30,141.774000,711,43.767000,98.007000,68858.65,87898.11,0.00002851,0.000000,0.000000,0
2026-03-27 00:18:00,68861.20,68896.20,68850.70,68896.20,37.697000,485,32.282000,5.415000,68871.90,87893.01,0.00002851,0.000000,0.000000,0
2026-03-27 00:19:00,68896.20,68922.90,68896.10,68902.70,84.349000,528,49.975000,34.374000,68911.31,87885.61,0.00002804,0.000000,0.000000,0
2026-03-27 00:20:00,68902.70,68906.70,68879.20,68879.20,44.577000,504,27.555000,17.022000,68896.20,87881.08,0.00002848,0.000000,0.000000,0
2026-03-27 00:21:00,68879.30,68888.40,68820.00,68861.50,57.662000,898,36.274000,21.388000,68847.23,87883.79,0.00002848,0.000000,0.000000,0
2026-03-27 00:22:00,68861.40,68887.50,68861.40,68880.40,43.989000,594,23.210000,20.779000,68875.42,87887.86,0.00002805,0.000000,0.000000,0
2026-03-27 00:23:00,68880.30,68880.40,68708.40,68728.70,79.100000,1662,21.941000,57.159000,68793.38,87885.59,0.00002716,0.000000,0.036000,0
2026-03-27 00:24:00,68728.80,68761.00,68706.20,68719.90,71.984000,1209,27.429000,44.555000,68738.35,87885.44,0.00002637,0.000000,0.016000,0
2026-03-27 00:25:00,68720.00,68776.80,68702.80,68776.80,42.618000,1069,25.133000,17.485000,68729.38,87878.27,0.00002637,0.000000,0.000000,0
2026-03-27 00:26:00,68776.80,68776.80,68745.40,68760.20,58.286000,866,26.335000,31.951000,68761.19,87881.79,0.00002518,0.000000,0.000000,0
2026-03-27 00:27:00,68760.30,68767.40,68704.40,68757.80,72.797000,1371,26.235000,46.562000,68740.70,87889.01,0.00002507,0.000000,0.000000,0
2026-03-27 00:28:00,68757.80,68778.10,68741.40,68750.30,39.576000,712,13.178000,26.398000,68758.31,87894.39,0.00002507,0.000000,0.000000,0
2026-03-27 00:29:00,68750.30,68755.30,68714.90,68715.00,31.669000,853,10.252000,21.417000,68738.05,87895.25,0.00002469,0.000000,0.000000,0
2026-03-27 00:30:00,68714.90,68736.30,68688.20,68689.50,53.808000,650,17.451000,36.357000,68711.83,87896.35,0.00002435,0.000000,0.000000,0
