Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-28 00:00:00,66330.50,66384.00,66330.50,66364.20,160.743000,863,129.663000,31.080000,66365.66,95232.96,-0.00008012,0.339000,0.000000,0
2026-03-28 00:01:00,66364.10,66364.20,66311.90,66323.60,108.383000,1013,53.129000,55.254000,66330.15,95181.88,-0.00008088,0.000000,0.000000,0
2026-03-28 00:02:00,66323.70,66331.40,66312.60,66314.50,66.543000,674,19.601000,46.942000,66320.81,95161.20,-0.00008171,0.027000,0.000000,0
2026-03-28 00:03:00,66314.60,66375.10,66312.60,66375.10,80.942000,790,53.207000,27.735000,66344.63,95140.07,-0.00008271,1.063000,0.000000,0
2026-03-28 00:04:00,66375.00,66408.00,66369.00,66403.80,106.932000,784,62.943000,43.989000,66392.78,95116.16,-0.00008271,0.217000,0.000000,0
2026-03-28 00:05:00,66403.80,66414.80,66400.00,66414.70,65.249000,459,40.774000,24.475000,66405.12,95102.67,-0.00008291,1.083000,0.000000,0
2026-03-28 00:06:00,66414.80,66432.70,66386.90,66386.90,112.999000,895,64.047000,48.952000,66410.38,95095.26,-0.00008288,0.627000,0.000000,0
2026-03-28 00:07:00,66386.90,66407.60,66372.90,66403.50,40.627000,828,18.275000,22.352000,66391.63,95103.14,-0.00008288,0.000000,0.002000,0
2026-03-28 00:08:00,66403.40,66408.50,66377.90,66390.70,69.819000,692,21.189000,48.630000,66394.65,95103.64,-0.00008332,0.000000,0.000000,0
2026-03-28 00:09:00,66390.80,66409.30,66390.70,66409.20,56.729000,510,33.080000,23.649000,66400.11,95096.72,-0.00008373,0.000000,0.000000,0
2026-03-28 00:10:00,66409.30,66409.30,66314.90,66315.20,94.515000,989,11.961000,82.554000,66352.21,95106.85,-0.00008411,0.000000,0.000000,0
2026-03-28 00:11:00,66315.10,66330.80,66279.20,66280.40,67.820000,862,16.793000,51.027000,66304.67,95129.59,-0.00008411,0.000000,0.000000,0
2026-03-28 00:12:00,66280.40,66296.10,66277.80,66296.00,54.000000,633,25.916000,28.084000,66283.11,95119.66,-0.00008526,0.000000,0.000000,0
2026-03-28 00:13:00,66296.00,66300.00,66270.80,66270.90,37.585000,474,16.031000,21.554000,66291.48,95109.90,-0.00008642,0.000000,0.000000,0
2026-03-28 00:14:00,66270.80,66275.70,66248.00,66263.80,169.302000,959,66.446000,102.856000,66258.60,95083.39,-0.00008642,0.000000,0.000000,0
2026-03-28 00:15:00,66263.80,66264.60,66239.90,66264.60,94.014000,631,50.495000,43.519000,66250.20,95104.03,-0.00008709,0.000000,0.000000,0
2026-03-28 00:16:00,66264.60,66295.00,66264.60,66292.70,35.628000,542,16.504000,19.124000,66286.58,95078.18,-0.00008819,0.037000,0.000000,0
2026-03-28 00:17:00,66292.80,66309.60,66292.70,66309.60,18.342000,335,11.290000,7.052000,66296.45,95080.32,-0.00008866,0.000000,0.000000,0
2026-03-28 00:18:00,66309.50,66350.00,66309.50,66350.00,52.787000,730,18.883000,33.904000,66321.37,95078.57,-0.00008866,0.000000,0.012000,0
2026-03-28 00:19:00,66350.00,66355.00,66312.00,66315.30,40.528000,647,14.299000,26.229000,66335.87,95099.30,-0.00008891,0.007000,0.018000,0
2026-03-28 00:20:00,66315.30,66324.00,66292.70,66292.80,28.331000,398,4.434000,23.897000,66313.16,95105.46,-0.00008928,0.000000,0.000000,0
2026-03-28 00:21:00,66292.70,66307.70,66292.70,66307.70,23.377000,361,13.040000,10.337000,66297.58,95116.50,-0.00008928,0.000000,0.000000,0
2026-03-28 00:22:00,66307.70,66321.50,66307.60,66314.90,13.929000,279,6.705000,7.224000,66315.68,95113.55,-0.00009033,0.000000,0.000000,0
2026-03-28 00:23:00,66314.80,66323.30,66302.50,66302.50,15.416000,280,7.083000,8.333000,66318.96,95113.21,-0.00009090,0.000000,0.000000,0
2026-03-28 00:24:00,66302.60,66315.30,66300.10,66311.00,16.003000,337,7.116000,8.887000,66309.12,95113.07,-0.00009118,0.000000,0.000000,0
2026-03-28 00:25:00,66311.10,66332.60,66311.00,66326.90,19.033000,313,10.871000,8.162000,66326.10,95111.58,-0.00009118,0.000000,0.000000,0
2026-03-28 00:26:00,66326.90,66326.90,66300.80,66300.90,24.321000,444,8.605000,15.716000,66315.78,95109.36,-0.00009166,0.000000,0.000000,0
2026-03-28 00:27:00,66300.80,66315.60,66300.80,66315.50,10.098000,235,6.765000,3.333000,66309.32,95105.12,-0.00009204,0.000000,0.000000,0
2026-03-28 00:28:00,66315.60,66333.10,66315.50,66315.90,31.563000,484,7.675000,23.888000,66325.06,95113.87,-0.00009204,0.000000,0.000000,0
2026-03-28 00:29:00,66315.80,66315.90,66303.50,66303.70,18.232000,260,8.213000,10.019000,66310.98,95113.91,-0.00009260,0.000000,0.000000,0
2026-03-28 00:30:00,66303.60,66331.40,66289.20,66331.30,147.890000,585,126.892000,20.998000,66313.50,95116.32,-0.00009325,0.000000,0.000000,0
2026-03-28 00:31:00,66331.40,66387.90,66331.30,66364.20,99.228000,993,56.603000,42.625000,66365.09,95178.07,-0.00009417,0.000000,0.000000,0
2026-03-28 00:32:00,66364.30,66450.00,66364.20,66449.90,126.986000,1207,80.213000,46.773000,66426.33,95187.07,-0.00009417,0.153000,0.000000,0
2026-03-28 00:33:00,66450.00,66455.30,66425.00,66425.00,64.832000,501,19.942000,44.890000,66443.61,95185.63,-0.00009413,0.005000,0.000000,0
2026-03-28 00:34:00,66425.10,66425.10,66405.90,66405.90,26.826000,290,7.638000,19.188000,66414.25,95177.59,-0.00009437,0.000000,0.000000,0
2026-03-28 00:35:00,66406.00,66424.70,66387.30,66387.40,126.559000,830,78.413000,48.146000,66410.41,95160.21,-0.00009437,0.000000,0.000000,0
2026-03-28 00:36:00,66387.30,66424.90,66387.30,66422.00,32.907000,430,23.249000,9.658000,66405.94,95134.20,-0.00009519,0.155000,0.000000,0
2026-03-28 00:37:00,66421.90,66468.20,66421.90,66462.70,89.639000,761,61.422000,28.217000,66447.72,95124.79,-0.00009580,0.302000,0.000000,0
2026-03-28 00:38:00,66462.60,66472.40,66456.70,66456.80,61.605000,555,39.234000,22.371000,66468.70,95131.50,-0.00009580,0.000000,0.000000,0
2026-03-28 00:39:00,66456.70,66458.60,66428.00,66447.40,63.827000,872,28.491000,35.336000,66444.86,95138.75,-0.00009572,0.000000,0.000000,0
2026-03-28 00:40:00,66447.40,66455.20,66434.10,66435.50,40.430000,617,24.110000,16.320000,66445.91,95141.82,-0.00009634,0.000000,0.000000,0
2026-03-28 00:41:00,66435.50,66453.20,66395.30,66399.50,97.332000,813,20.026000,77.306000,66415.70,95151.14,-0.00009707,0.000000,0.000000,0
2026-03-28 00:42:00,66399.50,66413.80,66377.00,66380.60,45.774000,611,22.319000,23.455000,66393.64,95132.66,-0.00009707,0.000000,0.000000,0
2026-03-28 00:43:00,66380.60,66396.00,66380.60,66395.60,23.598000,393,15.762000,7.836000,66386.87,95125.80,-0.00009829,0.000000,0.037000,0
2026-03-28 00:44:00,66395.50,66399.20,66387.30,66388.10,46.104000,426,15.518000,30.586000,66394.93,95134.14,-0.00009921,0.014000,0.045000,0
2026-03-28 00:45:00,66388.10,66450.00,66388.00,66450.00,97.468000,670,85.436000,12.032000,66429.94,95138.56,-0.00009921,0.000000,0.014000,0
2026-03-28 00:46:00,66450.00,66451.60,66427.30,66434.10,73.718000,853,27.986000,45.732000,66439.77,95171.24,-0.00009969,0.000000,0.150000,0
2026-03-28 00:47:00,66434.00,66438.10,66420.90,66433.10,32.215000,399,13.984000,18.231000,66431.48,95177.01,-0.00009986,0.000000,0.000000,0
2026-03-28 00:48:00,66433.20,66441.00,66416.00,66416.00,26.849000,382,7.622000,19.227000,66433.31,95188.06,-0.00010050,0.000000,0.000000,0
2026-03-28 00:49:00,66416.00,66422.00,66409.90,66418.90,21.997000,283,10.955000,11.042000,66415.60,95192.61,-0.00010050,0.249000,0.013000,0
2026-03-28 00:50:00,66418.90,66419.00,66395.00,66395.10,21.003000,295,2.257000,18.746000,66407.29,95191.46,-0.00010131,0.000000,0.000000,0
2026-03-28 00:51:00,66395.00,66406.20,66390.60,66406.10,35.371000,293,22.785000,12.586000,66396.17,95194.79,-0.00010223,0.000000,0.000000,0
2026-03-28 00:52:00,66406.10,66406.20,66381.40,66381.50,19.343000,288,2.378000,16.965000,66395.84,95193.21,-0.00010223,0.000000,0.000000,0
2026-03-28 00:53:00,66381.50,66381.50,66366.40,66366.50,13.951000,271,2.584000,11.367000,66378.90,95193.00,-0.00010314,0.000000,0.000000,0
2026-03-28 00:54:00,66366.50,66379.60,66366.40,66377.00,36.353000,340,27.642000,8.711000,66374.02,95201.06,-0.00010382,0.000000,0.000000,0
2026-03-28 00:55:00,66376.90,66404.40,66376.90,66395.50,145.156000,605,22.179000,122.977000,66396.45,95193.54,-0.00010481,0.000000,0.000000,0
2026-03-28 00:56:00,66395.50,66453.50,66395.50,66453.50,42.320000,638,33.490000,8.830000,66432.13,95240.52,-0.00010481,0.000000,0.000000,0
2026-03-28 00:57:00,66453.50,66453.50,66422.40,66427.40,17.345000,373,10.882000,6.463000,66428.23,95238.34,-0.00010493,0.000000,0.000000,0
2026-03-28 00:58:00,66427.40,66427.50,66393.20,66393.20,16.911000,348,6.274000,10.637000,66406.87,95238.31,-0.00010508,0.000000,0.000000,0
2026-03-28 00:59:00,66393.30,66408.10,66382.20,66382.20,30.161000,370,19.966000,10.195000,66393.57,95245.13,-0.00010508,0.000000,0.000000,0
2026-03-28 01:00:00,66382.20,66389.90,66381.10,66389.90,13.860000,235,6.388000,7.472000,66387.50,95242.82,-0.00010615,0.000000,0.000000,0
2026-03-28 01:01:00,66389.90,66389.90,66340.70,66340.70,57.275000,645,10.967000,46.308000,66367.72,95237.71,-0.00010691,0.000000,0.058000,0
2026-03-28 01:02:00,66340.70,66340.80,66283.50,66319.90,125.325000,1179,49.254000,76.071000,66305.27,95231.50,-0.00010782,0.000000,0.022000,0
2026-03-28 01:03:00,66320.00,66341.50,66319.90,66341.50,20.672000,310,11.001000,9.671000,66325.10,95190.78,-0.00010782,0.000000,0.000000,0
2026-03-28 01:04:00,66341.40,66341.50,66310.00,66310.10,32.043000,351,3.815000,28.228000,66328.25,95188.86,-0.00010891,0.000000,0.000000,0
2026-03-28 01:05:00,66310.00,66326.40,66310.00,66326.40,16.938000,240,9.581000,7.357000,66316.43,95185.55,-0.00010909,0.000000,0.000000,0
2026-03-28 01:06:00,66326.30,66335.50,66326.30,66335.30,22.842000,320,7.945000,14.897000,66332.08,95186.29,-0.00010909,0.004000,0.000000,0
2026-03-28 01:07:00,66335.30,66355.00,66335.30,66354.90,13.255000,306,8.891000,4.364000,66347.84,95184.31,-0.00010950,0.000000,0.000000,0
2026-03-28 01:08:00,66355.00,66355.00,66300.60,66300.60,33.987000,535,4.092000,29.895000,66334.02,95188.84,-0.00010962,0.000000,0.000000,0
2026-03-28 01:09:00,66300.60,66300.70,66255.20,66265.20,83.867000,757,17.181000,66.686000,66277.15,95175.85,-0.00010983,0.000000,0.027000,0
2026-03-28 01:10:00,66265.20,66265.20,66265.10,66265.10,22.267000,186,3.531000,18.736000,66265.12,95174.50,-0.00010983,0.000000,0.056000,0
2026-03-28 01:11:00,66265.10,66270.00,66219.50,66219.60,127.389000,1004,61.324000,66.065000,66239.12,95150.96,-0.00011069,0.000000,2.078000,0
2026-03-28 01:12:00,66219.60,66225.00,66128.00,66164.00,315.175000,1854,93.027000,222.148000,66170.42,95124.53,-0.00011116,0.000000,0.784000,0
2026-03-28 01:13:00,66164.00,66187.80,66163.90,66182.10,56.449000,641,26.004000,30.445000,66177.92,95096.84,-0.00011116,0.000000,0.000000,0
2026-03-28 01:14:00,66182.20,66185.00,66039.10,66115.20,385.495000,2540,88.794000,296.701000,66097.95,95014.29,-0.00011207,0.000000,0.057000,0
2026-03-28 01:15:00,66115.00,66126.00,66104.50,66115.70,72.397000,607,38.166000,34.231000,66113.91,95000.40,-0.00011233,0.000000,0.004000,0
2026-03-28 01:16:00,66115.70,66133.50,66110.80,66133.40,54.768000,701,33.807000,20.961000,66122.80,94997.73,-0.00011264,0.000000,0.000000,0
2026-03-28 01:17:00,66133.40,66157.00,66132.40,66157.00,124.672000,726,106.180000,18.492000,66142.59,94987.18,-0.00011264,0.000000,0.022000,0
2026-03-28 01:18:00,66156.90,66199.00,66141.50,66188.00,200.449000,1097,146.513000,53.936000,66172.39,94932.11,-0.00011246,0.000000,0.015000,0
2026-03-28 01:19:00,66187.90,66200.00,66187.90,66188.50,40.407000,385,15.575000,24.832000,66192.49,94895.65,-0.00011224,0.000000,0.016000,0
2026-03-28 01:20:00,66188.60,66219.90,66188.50,66216.20,28.060000,437,15.998000,12.062000,66207.33,94897.71,-0.00011224,0.000000,0.000000,0
2026-03-28 01:21:00,66216.20,66220.00,66205.20,66219.30,68.054000,503,41.404000,26.650000,66212.53,94905.84,-0.00011207,0.000000,0.000000,0
2026-03-28 01:22:00,66219.30,66236.00,66219.20,66235.20,34.132000,375,13.823000,20.309000,66231.57,94915.83,-0.00011182,0.000000,0.070000,0
2026-03-28 01:23:00,66235.20,66247.20,66235.20,66244.40,16.749000,220,11.381000,5.368000,66244.61,94919.88,-0.00011184,0.000000,0.000000,0
2026-03-28 01:24:00,66244.40,66244.50,66219.20,66219.30,15.354000,340,3.937000,11.417000,66232.05,94922.73,-0.00011184,0.000000,0.015000,0
2026-03-28 01:25:00,66219.20,66246.40,66219.20,66246.40,18.227000,295,12.592000,5.635000,66225.84,94924.05,-0.00011189,0.000000,0.000000,0
2026-03-28 01:26:00,66246.40,66246.40,66211.00,66230.60,26.928000,499,10.450000,16.478000,66225.38,94922.84,-0.00011242,0.000000,0.000000,0
2026-03-28 01:27:00,66230.50,66234.00,66218.20,66218.30,22.043000,389,7.152000,14.891000,66229.60,94923.82,-0.00011242,0.000000,0.000000,0
2026-03-28 01:28:00,66218.20,66218.20,66194.50,66194.50,26.945000,314,2.513000,24.432000,66202.73,94931.56,-0.00011288,0.000000,0.000000,0
2026-03-28 01:29:00,66194.50,66194.60,66162.00,66165.40,40.411000,443,12.855000,27.556000,66176.15,94929.03,-0.00011334,0.000000,0.000000,0
2026-03-28 01:30:00,66165.30,66177.20,66165.30,66177.20,13.752000,239,7.963000,5.789000,66173.66,94924.37,-0.00011334,0.000000,0.000000,0
