Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-25 00:00:00,70514.90,70528.20,70514.90,70523.90,22.503000,297,14.464000,8.039000,70522.25,86159.12,0.00002299,0.000000,0.000000,0
2026-03-25 00:01:00,70524.00,70554.10,70493.40,70493.40,126.018000,1042,46.100000,79.918000,70530.58,86154.49,0.00002310,0.000000,0.000000,0
2026-03-25 00:02:00,70493.50,70520.70,70493.00,70499.90,87.162000,699,40.994000,46.168000,70502.09,86140.77,0.00002310,0.000000,0.000000,0
2026-03-25 00:03:00,70499.90,70523.90,70499.90,70520.90,70.171000,615,37.252000,32.919000,70515.97,86134.11,0.00002330,0.000000,0.000000,0
2026-03-25 00:04:00,70521.00,70550.00,70514.40,70550.00,82.159000,877,50.442000,31.717000,70534.78,86131.00,0.00002321,0.000000,0.000000,0
2026-03-25 00:05:00,70550.10,70604.20,70523.00,70594.50,77.468000,1064,46.025000,31.443000,70559.66,86129.82,0.00002331,0.000000,0.000000,0
2026-03-25 00:06:00,70594.50,70607.70,70571.70,70571.80,54.345000,693,24.937000,29.408000,70595.77,86128.79,0.00002331,0.000000,0.000000,0
2026-03-25 00:07:00,70571.70,70606.70,70522.80,70606.70,42.444000,991,24.208000,18.236000,70556.95,86121.63,0.00002421,0.000000,0.000000,0
2026-03-25 00:08:00,70606.60,70619.50,70591.00,70611.50,40.912000,647,21.800000,19.112000,70608.82,86118.95,0.00002439,0.087000,0.000000,0
2026-03-25 00:09:00,70611.40,70664.40,70600.80,70648.20,72.796000,1013,56.321000,16.475000,70642.00,86112.77,0.00002439,0.061000,0.000000,0
2026-03-25 00:10:00,70648.10,70665.50,70623.80,70665.50,46.135000,862,29.383000,16.752000,70640.62,86117.81,0.00002537,0.000000,0.000000,0
2026-03-25 00:11:00,70665.50,70706.70,70665.50,70694.30,82.457000,977,45.944000,36.513000,70687.37,86118.14,0.00002599,0.004000,0.000000,0
2026-03-25 00:12:00,70694.20,70723.50,70682.50,70685.40,50.130000,1031,21.559000,28.571000,70705.49,86123.80,0.00002646,0.015000,0.000000,0
2026-03-25 00:13:00,70685.40,70702.60,70646.40,70693.70,63.906000,1106,21.232000,42.674000,70677.39,86124.90,0.00002646,0.000000,0.000000,0
2026-03-25 00:14:00,70693.70,70693.70,70630.00,70640.50,78.608000,1139,15.930000,62.678000,70656.34,86105.03,0.00002634,0.000000,0.000000,0
2026-03-25 00:15:00,70640.50,70692.90,70636.80,70690.00,76.412000,864,57.000000,19.412000,70666.14,86120.29,0.00002593,0.000000,0.000000,0
2026-03-25 00:16:00,70690.10,70692.90,70659.40,70666.00,39.388000,694,19.745000,19.643000,70676.77,86125.64,0.00002593,0.000000,0.000000,0
2026-03-25 00:17:00,70666.00,70672.10,70632.20,70632.20,53.614000,823,21.908000,31.706000,70659.83,86125.21,0.00002597,0.000000,0.000000,0
2026-03-25 00:18:00,70632.10,70632.20,70560.00,70568.10,47.753000,992,14.438000,33.315000,70594.51,86118.39,0.00002541,0.000000,0.000000,0
2026-03-25 00:19:00,70568.00,70582.80,70531.50,70554.10,77.038000,1330,23.326000,53.712000,70562.51,86117.71,0.00002391,0.000000,0.000000,0
2026-03-25 00:20:00,70554.10,70593.00,70554.10,70570.30,49.232000,659,25.390000,23.842000,70575.19,86114.79,0.00002391,0.000000,0.000000,0
2026-03-25 00:21:00,70570.40,70591.50,70549.30,70562.90,36.096000,728,8.411000,27.685000,70567.20,86120.87,0.00002260,0.000000,0.047000,0
2026-03-25 00:22:00,70562.80,70564.80,70537.80,70540.30,24.033000,458,5.335000,18.698000,70546.91,86122.34,0.00002251,0.000000,0.000000,0
2026-03-25 00:23:00,70540.20,70546.90,70530.10,70545.00,34.758000,488,16.950000,17.808000,70541.20,86127.01,0.00002251,0.000000,0.000000,0
