Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-03-18 00:00:00,73879.70,73879.70,73856.60,73872.30,42.195000,526,17.988000,24.207000,73868.07,93206.55,-0.00006577,0.000000,0.000000,0
2026-03-18 00:01:00,73872.40,73904.50,73850.00,73888.70,108.569000,1405,65.461000,43.108000,73882.77,93210.92,-0.00006569,0.000000,0.000000,0
2026-03-18 00:02:00,73888.80,73993.90,73888.80,73975.50,274.346000,2800,158.806000,115.540000,73962.21,93198.70,-0.00006569,0.008000,0.000000,0
2026-03-18 00:03:00,73975.40,73975.50,73888.00,73888.00,150.684000,1732,92.064000,58.620000,73936.58,93162.20,-0.00006536,0.000000,0.000000,0
2026-03-18 00:04:00,73888.10,73888.10,73763.00,73843.40,323.077000,3156,124.352000,198.725000,73822.22,93178.29,-0.00006504,0.000000,0.000000,0
2026-03-18 00:05:00,73843.30,73879.80,73773.90,73879.80,108.116000,1941,46.785000,61.331000,73818.95,93170.98,-0.00006504,0.000000,0.040000,0
2026-03-18 00:06:00,73879.80,73964.00,73879.70,73935.90,81.189000,1979,56.782000,24.407000,73929.45,93181.44,-0.00006541,0.003000,0.000000,0
2026-03-18 00:07:00,73935.90,73935.90,73894.40,73913.30,63.320000,1298,15.739000,47.581000,73916.91,93182.48,-0.00006455,0.000000,0.007000,0
2026-03-18 00:08:00,73913.20,73987.90,73913.20,73982.00,80.290000,1149,64.079000,16.211000,73955.70,93163.36,-0.00006444,0.129000,0.000000,0
2026-03-18 00:09:00,73982.00,74027.80,73968.60,74027.10,100.013000,1530,64.066000,35.947000,73997.58,93155.35,-0.00006444,0.276000,0.000000,0
2026-03-18 00:10:00,74027.10,74027.20,73958.50,73958.50,48.748000,931,11.167000,37.581000,73993.85,93150.88,-0.00006385,0.000000,0.000000,0
2026-03-18 00:11:00,73958.50,73998.30,73955.60,73992.80,42.026000,940,34.715000,7.311000,73975.44,93149.13,-0.00006332,0.000000,0.000000,0
2026-03-18 00:12:00,73992.90,73995.90,73960.60,73966.50,32.615000,805,17.038000,15.577000,73978.90,93148.30,-0.00006332,0.000000,0.000000,0
2026-03-18 00:13:00,73966.50,74000.00,73965.60,73991.90,24.367000,563,16.987000,7.380000,73983.89,93149.85,-0.00006291,0.000000,0.000000,0
