Timestamp,Open,High,Low,Close,Volume,AggTrades,BuyQty,SellQty,VWAP,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic
2026-04-01 00:00:00,68255.10,68276.80,68234.40,68241.40,53.688000,833,18.566000,35.122000,68255.22,89202.55,-0.00003423,0.000000,0.000000,0
2026-04-01 00:01:00,68241.50,68241.50,68171.00,68171.00,118.769000,1570,28.986000,89.783000,68204.77,89227.22,-0.00003449,0.000000,0.000000,0
2026-04-01 00:02:00,68171.00,68176.50,68072.50,68122.50,286.104000,2880,80.462000,205.642000,68115.69,89194.84,-0.00003497,0.000000,0.273000,0
2026-04-01 00:03:00,68122.60,68148.40,68100.00,68148.30,54.271000,902,23.700000,30.571000,68123.46,89196.95,-0.00003497,0.000000,0.000000,0
2026-04-01 00:04:00,68148.30,68199.90,68148.30,68151.30,109.576000,1529,59.074000,50.502000,68171.87,89202.41,-0.00003591,0.000000,0.000000,0
2026-04-01 00:05:00,68151.30,68170.70,68147.30,68163.00,42.502000,787,22.919000,19.583000,68156.91,89203.26,-0.00003582,0.000000,0.000000,0
2026-04-01 00:06:00,68163.00,68166.00,68100.00,68130.80,73.949000,1275,32.783000,41.166000,68130.23,89200.40,-0.00003623,0.000000,0.000000,0
2026-04-01 00:07:00,68130.90,68187.70,68130.80,68185.00,57.674000,1044,21.618000,36.056000,68165.69,89210.26,-0.00003623,0.000000,0.000000,0
2026-04-01 00:08:00,68185.10,68188.80,68152.90,68161.50,27.269000,860,11.728000,15.541000,68166.92,89214.03,-0.00003657,0.000000,0.000000,0
2026-04-01 00:09:00,68161.40,68182.80,68161.40,68170.00,17.697000,509,8.854000,8.843000,68172.41,89216.57,-0.00003635,0.000000,0.000000,0
2026-04-01 00:10:00,68170.00,68170.10,68125.80,68125.80,32.141000,562,7.428000,24.713000,68156.63,89218.72,-0.00003635,0.000000,0.000000,0
2026-04-01 00:11:00,68125.80,68125.90,68071.20,68080.40,82.050000,1014,10.096000,71.954000,68104.60,89245.82,-0.00003636,0.000000,0.000000,0
2026-04-01 00:12:00,68080.30,68080.40,68011.00,68014.50,202.748000,1958,55.043000,147.705000,68035.52,89262.04,-0.00003717,0.000000,0.437000,0
2026-04-01 00:13:00,68014.40,68062.30,68011.30,68030.90,171.639000,1290,114.892000,56.747000,68034.76,89246.05,-0.00003841,0.004000,0.000000,0
2026-04-01 00:14:00,68030.80,68051.80,68021.40,68036.30,70.897000,915,28.915000,41.982000,68039.99,89255.26,-0.00003841,0.000000,0.006000,0
2026-04-01 00:15:00,68036.30,68036.40,67975.30,68004.60,145.362000,1440,35.615000,109.747000,68007.28,89251.45,-0.00003941,0.000000,0.070000,0
2026-04-01 00:16:00,68004.70,68081.90,68004.60,68067.90,114.776000,1121,63.393000,51.383000,68056.71,89260.77,-0.00004023,0.000000,0.000000,0
2026-04-01 00:17:00,68067.90,68088.50,68036.00,68051.90,68.399000,797,13.097000,55.302000,68062.64,89262.01,-0.00004023,0.000000,0.000000,0
2026-04-01 00:18:00,68052.00,68157.90,68046.80,68157.90,92.397000,1407,53.691000,38.706000,68110.87,89280.95,-0.00004060,0.003000,0.000000,0
2026-04-01 00:19:00,68158.00,68177.90,68145.80,68145.80,88.811000,848,39.874000,48.937000,68157.99,89290.32,-0.00004086,0.061000,0.000000,0
2026-04-01 00:20:00,68145.80,68145.90,68080.40,68096.90,57.474000,1113,8.760000,48.714000,68121.10,89295.58,-0.00004014,0.000000,0.000000,0
2026-04-01 00:21:00,68096.90,68150.00,68096.90,68116.70,81.659000,1124,36.773000,44.886000,68131.19,89286.26,-0.00004014,0.000000,0.000000,0
2026-04-01 00:22:00,68116.70,68116.70,68048.30,68048.30,59.493000,904,6.038000,53.455000,68081.81,89290.26,-0.00004126,0.000000,0.000000,0
2026-04-01 00:23:00,68048.40,68054.00,67944.10,67958.60,132.219000,1582,41.411000,90.808000,67988.72,89285.14,-0.00004211,0.000000,0.140000,0
2026-04-01 00:24:00,67958.60,67983.70,67883.20,67958.80,361.603000,2901,158.351000,203.252000,67933.79,89286.12,-0.00004211,0.000000,0.954000,0
2026-04-01 00:25:00,67958.90,67970.60,67930.60,67935.30,83.668000,916,19.014000,64.654000,67946.56,89310.45,-0.00004355,0.000000,0.000000,0
2026-04-01 00:26:00,67935.20,67935.20,67895.50,67916.00,110.274000,1321,29.282000,80.992000,67918.71,89332.13,-0.00004395,0.000000,1.504000,0
2026-04-01 00:27:00,67915.90,67937.10,67900.00,67911.00,110.123000,1085,32.834000,77.289000,67915.32,89337.16,-0.00004429,0.000000,0.005000,0
