bundle_version,spec_version,bundle_scope_id,bundle_built_at,input_root,output_root,scope_start,scope_end,daily_folder_count,review_memo_present,index_summary_present,selected_cases_present,sequence_context_present,raw_feed_micro_present,blocker_breakdown_present,review_markdown_status,index_summary_status,selected_cases_status,sequence_context_status,raw_feed_micro_status,blocker_breakdown_status,selected_case_count,missing_raw_micro_case_count,missing_sequence_case_count,partial_coverage_flag,notes
0.1.0,0.3,2026-03-17_to_2026-04-01,2026-04-03T12:51:27.856106+00:00,deltascout\research_material\reviews,deltascout\research_material\bundles\2026-03-17_to_2026-04-01,2026-03-17,2026-04-01,16,no,yes,yes,yes,yes,yes,missing,complete,complete,complete,complete,partial,12,0,0,yes,"P3 bundle: selected cases, sequence context, and raw micro built; direct_source_diagnostics_available"
